DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
mean;MA;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;9569.487589552578;0.08175283310660016;63.63636363636363;7.53326298700618;0.46376532152561745;99169.48019539798;96492.40486433482;96687.64671868681;96162.65824112768;104041.08107032377;105155.91374723408;106893.8694931746;107937.9753995462;107262.56972260257;108688.80445459623;101571.9044212612;91483.52919324757
