DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
mean;RS;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;20456.92293883502;0.04718991619153525;72.72727272727273;3.611385257364824;0.86670229424022;301614.0361414372;295313.2791167395;302389.55914143805;292696.6293251318;305560.63906648126;304509.00952717976;309153.25249681907;311415.24413213535;317523.9813868892;326708.9346935966;317947.45071921;312913.6035692843
