DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;RN;oleodiesel;ARIMA+SVR;sum;12;12;3012.842267911542;0.06304914607928501;54.54545454545455;2.0961218428366895;1.5714413265864982;59383.44802765572;37863.80166100019;36823.56159900517;38478.17981085516;41531.25941003558;39107.43809027669;42833.211051910344;41943.98374270314;39597.55925794364;37156.037760496;34888.9801918673;39212.010395411955;35392.62849558476
error_noresid_normal;normal;RN;oleodiesel;ARIMA+SVR;sum;12;12;3035.5264676139873;0.06805390062904425;81.81818181818181;2.9662276236848575;1.738222867109357;23988.560340607797;34938.521161208344;33962.12268899348;35286.17600869341;37765.53919136818;41598.95998357496;45676.95335863656;42943.690494036906;40292.923879416514;37631.54141312791;38046.18199654349;37344.94014758461;35210.00741852609
error_resid_normal;normal;RN;oleodiesel;ARIMA+SVR;sum;12;12;2783.6347589841184;0.05687674622590013;54.54545454545455;2.6552065611246083;1.4447317505710093;54858.27617840129;35176.287307188744;34345.57516042018;38244.03158070567;40433.11566934503;39671.00589220256;43879.19804043397;42155.88431239966;40214.75025396405;36609.52763529678;36297.95668899333;39269.757273425195;35877.13569381196
all_resid_normal;normal;RN;oleodiesel;ARIMA+SVR;sum;12;12;4106.601323635827;0.08137362854046488;45.45454545454545;1.8787020214923942;2.036742662343647;97139.9232920556;35303.03350093455;37835.55802723617;39697.9796788894;44034.575539953796;38977.2499986559;41685.76619552563;41383.124693186175;39372.83262008619;36583.02803906709;32635.52405265233;42524.584666300194;35827.66165647421
error_log;log;RN;oleodiesel;ARIMA+SVR;sum;12;12;4140.48082140067;0.08930044530615387;36.36363636363637;5.437872936385495;2.2529757777367965;114254.97951492379;38679.99770518639;38424.91755984482;38225.62561150346;37377.900252495005;35110.39403399048;37284.8795216401;37942.96100478602;35467.8397555859;36314.2848975926;35238.96177006697;40230.94083025499;38663.961562325254
error_noresid_log;log;RN;oleodiesel;ARIMA+SVR;sum;12;12;3486.5511330112254;0.07504069942173346;63.63636363636363;5.990723859468363;1.9142577557418627;55013.414876669;35066.18229258673;35206.31217119761;35825.52673782173;35839.4456948909;37310.73678536489;40888.39063523905;40074.69569107449;37380.126896359216;34574.23365373645;37457.03176682415;39313.66153664157;37401.49153690452
error_resid_log;log;RN;oleodiesel;ARIMA+SVR;sum;12;12;3633.3785427203657;0.07822257351332046;54.54545454545455;5.691740739048811;1.9963687543602093;71638.2007353833;36252.69117253404;36144.65046629326;37528.35020413702;37563.79082709135;36375.98694224502;38499.33625114392;39231.2166621898;36158.269066882705;35037.48235949795;36875.496280456566;40149.03171478812;37941.04740008283
all_resid_log;log;RN;oleodiesel;ARIMA+SVR;sum;12;12;5390.519612333725;0.11693616116690381;18.181818181818183;5.398960115082964;2.9442343288086845;191254.10148790697;35963.67295883418;40662.318547917755;39528.635878362475;39832.80198398514;34402.486053500266;34654.88823096019;37755.2502967655;35073.77083367866;36649.7399117784;32680.91310019154;42194.47781412515;39748.45943408192
error_deseasonal;deseasonal;RN;oleodiesel;ARIMA+SVR;sum;12;12;1708.2004536329168;0.03657203688557061;81.81818181818181;1.3782855179126303;0.8985648166124178;13475.930056228533;38393.883216495145;35277.4303679756;38755.62005727026;39478.48403294189;39024.42628889077;40938.13683495978;40525.967284448;41941.32088470042;40391.77250167116;40398.02044831081;39354.441662543126;33757.29572708298
error_noresid_deseasonal;deseasonal;RN;oleodiesel;ARIMA+SVR;sum;12;12;2590.6582452118564;0.05330912188259455;90.9090909090909;2.040369181610931;1.3376647007068025;10258.083438073698;35698.23077698023;33508.73654590144;34980.41737515568;37649.808871360045;40797.03857327387;43170.590106423806;42564.99342521445;42884.61037407431;40297.603451899224;42286.95891762362;38564.75098431865;32689.614902189067
error_resid_deseasonal;deseasonal;RN;oleodiesel;ARIMA+SVR;sum;12;12;2116.556959580856;0.04691143243570173;63.63636363636363;1.7720513062769176;1.1753818766187327;33370.86181598636;36231.98814015995;34189.29070248657;37462.73807101397;39528.076136720396;39575.87792539628;41426.869447513964;42399.7573807309;42209.45067515504;40896.36878252232;40049.58330402967;39050.1649856461;33347.110057319034
all_resid_deseasonal;deseasonal;RN;oleodiesel;ARIMA+SVR;sum;12;12;2643.421690905821;0.05500115347581042;54.54545454545455;1.049834357934757;1.3713018078697423;52092.91010993317;36763.44596514667;35613.582559929026;40384.508820120514;43334.28288577707;38068.13534805306;39237.6588204927;39855.41647793529;41141.62569815456;39672.90831550879;39393.561313303304;42043.06986432017;34288.02573170307
