DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6609.783409859747;0.2034664133046391;100.0;-20.04977161644868;4.050303461446205;582.3453260930928;35998.89649273748;35447.8460080877;37950.924931920366;37841.34633780784;36214.8301253697;37705.71182038967;36401.0768045835;41746.13107984106;41150.712937599;40289.61504079317;37796.3555643788;34863.2338183519
error_noresid_normal;normal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6353.540525101439;0.19769655244660436;100.0;-19.52522685567481;3.9443388898346816;543.8955884637322;36319.167264885305;35145.221482980654;38175.45987676585;36692.444005753765;34759.68254063479;38222.66124035731;36841.05734192071;41309.12430616869;40354.43636738591;40085.18603890795;38162.73180510872;35358.39622575175
error_resid_normal;normal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6620.703775134328;0.2027075939230374;81.81818181818181;-19.89688777550624;4.0194190223606086;52707.252120524456;34853.36509710093;36253.39264039459;38317.294074330835;38386.2657188242;36031.58232257406;38211.391387463984;36223.1406046479;41019.570544649025;40523.1332340854;39984.61926744577;37553.8417900115;35471.66914691649
all_resid_normal;normal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6862.658377217996;0.20788336055987;90.9090909090909;-20.42352082963383;4.12580545522626;27633.27964382458;35720.11684814115;35502.23891972456;37764.6626475428;39722.42039776099;37380.800099212654;37438.79477985965;36180.258727125576;41999.58312098742;41326.147942480384;39967.092970633435;37491.609620729665;34324.53933285186
error_log;log;SE;oleodiesel;ARIMA+SVR;sum;12;12;6245.1270660264545;0.19163520970251138;72.72727272727273;-18.763401938354264;3.7904407727554843;74271.92341390348;35554.83230293403;35923.94707226483;38543.65449371201;38305.2386805176;36159.796408317896;36145.28342008061;36435.615296249714;40167.87772117599;39935.475134193715;38851.276778363215;37271.10204494005;35254.19163983836
error_noresid_log;log;SE;oleodiesel;ARIMA+SVR;sum;12;12;6007.771516917997;0.18692839868948155;90.9090909090909;-18.314424477122813;3.6997417363711897;24136.486173255642;36133.746309715956;35304.74893206534;38008.151049584245;37071.82258732022;35515.316072765956;36646.8794602207;37424.43910991098;39755.98242262022;38898.54657331735;38621.380797091864;37508.11136761276;35963.45812381106
error_resid_log;log;SE;oleodiesel;ARIMA+SVR;sum;12;12;6275.227728929847;0.1912407374159013;81.81818181818181;-18.66347057177707;3.770253392684651;49925.76086497303;34618.450921737094;36516.66628502533;38571.71032162309;38867.989699212776;35858.71884405014;36955.29519462539;36803.68084115679;39932.226064506336;38894.67916528462;38283.12528364438;37086.58326665183;35781.74206932713
all_resid_log;log;SE;oleodiesel;ARIMA+SVR;sum;12;12;6450.591361057063;0.19503412519545613;63.63636363636363;-19.068457560429415;3.8520658059808484;102118.31047901548;35192.22543696102;36366.45810887161;38315.39469011216;39427.09516301811;37266.05073876434;36181.98421918098;36336.724823455224;41060.42011912747;39761.98091262765;38654.71802306062;36635.45930364197;34501.92039707292
error_deseasonal;deseasonal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6039.923988604379;0.18239469558664131;63.63636363636363;-17.869873107079144;3.6099368255062023;95584.0388396727;35703.998778757945;35331.55056532476;35827.566680908625;36208.98134908807;35672.53664384968;35340.05834632227;36513.80954833791;40444.420658492665;40140.82213784661;40220.0991648816;38223.71089823904;35546.036408309694
error_noresid_deseasonal;deseasonal;SE;oleodiesel;ARIMA+SVR;sum;12;12;5873.0354312562185;0.17842336877579087;72.72727272727273;-17.563589894108617;3.5480638036379806;69813.09918867535;36621.21937063712;33982.86237163921;36068.72525111542;34930.04372401129;34420.02617596666;35851.97341691176;37257.090236494;39730.37790719889;40296.58809019764;40427.52260189995;38537.179156278136;35893.20554176376
error_resid_deseasonal;deseasonal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6047.540861228875;0.18318537327938614;72.72727272727273;-17.928739036530413;3.6218284760635653;71899.91866066202;35339.42942557593;34898.17963018712;36395.97619337536;37258.07998554554;35575.311541812145;35994.12237619847;36419.062284519256;40052.28042193849;39874.07542610723;39901.92591578676;38234.27804628294;35453.19610104192
all_resid_deseasonal;deseasonal;SE;oleodiesel;ARIMA+SVR;sum;12;12;6274.024245339622;0.18731335219508938;63.63636363636363;-18.31201730898657;3.6992554584413955;99302.09109620258;35826.499494282034;35231.744064844475;35426.96434702627;38020.83742770485;36698.45294502566;35210.33352452749;36660.722359407824;40515.74152988376;40328.04957563111;40458.98877229904;37707.91416543702;34757.24315314075
