DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;RO;oleodiesel;ARIMA+SVR;sum;12;12;19143.851963416833;0.22990693897251727;27.272727272727273;18.471063689819708;2.190675298649061;604788.0473252722;65843.31242197266;85196.92430334579;58679.91530502184;73770.13373908041;75694.37477558818;68401.08439130765;70983.39516876862;56384.56051274136;57063.44847423237;41120.503879093376;44297.5384572491;56261.958644746155
error_noresid_normal;normal;RO;oleodiesel;ARIMA+SVR;sum;12;12;17381.428962425536;0.2065297966379707;27.272727272727273;18.889028409109336;1.9916257636384032;548933.9814707024;68394.023149013;73738.06682366511;68588.35859780207;74964.05287830638;77284.25130435578;63770.674273642675;57765.46161407303;57554.4038632393;54807.10903413004;47460.73773860757;48697.17143381294;56808.94965638088
error_resid_normal;normal;RO;oleodiesel;ARIMA+SVR;sum;12;12;19688.162129560966;0.24034860229309452;45.45454545454545;17.61923390291078;2.277903122385553;467066.93590392906;64113.73702529749;93309.20943416463;58440.529605378644;73885.93432534285;75783.32701404474;68931.72732358948;67557.94355985028;58018.51079868121;59248.58594756313;43891.56717979544;43871.30172867581;54519.5468783923
all_resid_normal;normal;RO;oleodiesel;ARIMA+SVR;sum;12;12;22462.290797206144;0.2633161507677656;27.272727272727273;18.39436830747428;2.4763389273373995;709948.1331344451;62065.46372332561;99223.86892154254;56781.65711999915;76142.48809337056;76579.15409537367;70443.20112553344;68429.44349569028;63463.53842222901;56546.066621192076;35428.62632164878;37381.47965151819;51921.17567033733
error_log;log;RO;oleodiesel;ARIMA+SVR;sum;12;12;16320.410490693717;0.18724724940239149;9.090909090909092;16.421041589935754;1.8383098162776328;643780.1862938794;69045.8896486348;77807.75198147174;57283.21842668137;70297.68408675918;70947.04254690638;62097.9994173045;67928.96349560379;68748.58723362122;61822.03522590417;53274.911467292244;55297.796966970476;58096.77175666049
error_noresid_log;log;RO;oleodiesel;ARIMA+SVR;sum;12;12;15091.651932533512;0.16502036298961156;27.272727272727273;16.167432268464175;1.62798818222119;476347.3648793305;70145.40678830209;68913.58413022893;67988.6621525735;70140.92513310332;78853.92573096754;59840.50333885761;59986.73784724824;67941.43886990941;62460.51976672746;56073.25205856931;51584.45439530711;61063.74243017126
error_resid_log;log;RO;oleodiesel;ARIMA+SVR;sum;12;12;16399.983315874168;0.19358664773347692;27.272727272727273;15.19543553876973;1.8689195368916163;517846.366399392;68592.54076355192;84937.87436623263;60118.22814300148;70913.49233907601;75052.41479228192;64736.24343865726;69097.3802271404;67187.84018824282;64404.02050483649;52406.80825771969;50187.97832303537;56343.989620333814
all_resid_log;log;RO;oleodiesel;ARIMA+SVR;sum;12;12;19403.059576848555;0.226740992716244;18.181818181818183;16.126687049692826;2.177220373187673;689330.7069242502;64690.33902730783;94230.49259594927;57319.360772745466;67332.53063108405;72481.53400005198;63729.63189037452;67489.04773142902;73570.52440544125;65883.0622183044;49422.42945946976;45633.32538864673;53587.54514458577
error_deseasonal;deseasonal;RO;oleodiesel;ARIMA+SVR;sum;12;12;12155.193994069557;0.13453193084718798;27.272727272727273;6.931607656303247;1.2704327934527317;383501.6634533631;69215.55564586772;77334.09572145376;62688.66192178366;80948.96170903748;81690.0769747424;80661.51415883188;84663.88744210284;82163.18686340039;74669.32477282692;64417.427509105495;48888.853316295135;53032.51556720474
error_noresid_deseasonal;deseasonal;RO;oleodiesel;ARIMA+SVR;sum;12;12;8302.905109988764;0.08624426899422231;27.272727272727273;6.754080026631756;0.8229221926723606;261786.4868685395;70965.79683474585;73116.9616776733;68739.83345030445;81637.67221715809;85435.60442417923;80608.25269042717;72719.01517570027;73187.30948666176;72137.40207321671;67976.59341881315;57376.62195562433;58114.15868175345
error_resid_deseasonal;deseasonal;RO;oleodiesel;ARIMA+SVR;sum;12;12;12161.846965751109;0.12552418606027957;27.272727272727273;6.151190213714785;1.1698533754435905;383663.84472387074;72125.95335927725;83520.1023776043;64407.445948528366;80952.53510881047;85129.36899413315;80037.93471146224;79522.07302402277;81059.91096550407;73521.77281281489;64078.25099381064;47897.94480042232;55335.3652981111
all_resid_deseasonal;deseasonal;RO;oleodiesel;ARIMA+SVR;sum;12;12;16826.403637237498;0.19582246109822513;18.181818181818183;6.322761235152666;1.8185796518734025;597564.7866606263;63531.099627015865;91838.08784071464;60901.64263527597;78164.76931419484;82281.01353732297;80553.84088477587;86273.90952607173;91929.89208781744;77838.27189010898;61633.44465609587;42983.116860290305;48073.47512778477
