DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;GO;oleodiesel;ARIMA+SVR;sum;12;12;16803.635344504804;0.04848990841741433;63.63636363636363;4.086516221540496;0.8145322471931234;264942.2230814326;305590.1498230054;264376.14022278436;262339.5958737094;283673.91922675935;311963.8878965657;303694.4664874517;313999.78639816097;312228.8371932061;270774.3456233352;243771.3925235162;232940.2475813983;267861.2496118529
error_noresid_normal;normal;GO;oleodiesel;ARIMA+SVR;sum;12;12;17063.810742356327;0.05083998725221708;81.81818181818181;4.016431990507359;0.8533748414170701;134718.71812201166;282882.5302769593;253509.02013791923;269297.7998411018;279328.7247698569;319017.8695951758;316350.73122257675;322629.21179038513;323325.3505320721;278392.21813910874;240477.25571972138;227179.60792897808;263288.51472851855
error_resid_normal;normal;GO;oleodiesel;ARIMA+SVR;sum;12;12;17051.67741533624;0.05175849069659078;72.72727272727273;4.108965864211174;0.8736131670020986;201753.49057472308;281921.4063350439;260571.01754892347;268826.39456673263;287418.6707568414;314853.2843152216;314146.13287236117;323619.4421714182;311516.4495673018;272178.2628431087;242764.8377693957;235467.35844604703;259141.22213071235
all_resid_normal;normal;GO;oleodiesel;ARIMA+SVR;sum;12;12;18289.30475909965;0.04875065775988951;72.72727272727273;4.018332625240457;0.8355157648677088;216373.05487207134;283308.5895332405;264858.4768848864;267194.6256714775;296073.53593767306;316125.3859296201;300039.59682096046;316921.76729039673;311679.4741239812;262592.35176270566;246114.3219420456;244131.48414304975;266572.380571273
error_log;log;GO;oleodiesel;ARIMA+SVR;sum;12;12;19592.548648995897;0.05773712846883231;72.72727272727273;3.436195735517633;0.9572526322960614;231867.48868266793;304940.9231792385;280592.2391751636;287034.41988657357;302710.8162620718;308421.45905322843;303625.89922305464;319578.64272064733;301779.0519135805;269157.7879660674;237689.51344331412;236409.69489033503;244144.91368719775
error_noresid_log;log;GO;oleodiesel;ARIMA+SVR;sum;12;12;18706.367098472554;0.052892623058655976;72.72727272727273;3.422070857640664;0.8671749981306112;221340.72969579435;284699.5992919728;266176.9347775244;286465.4925253914;300438.7415329491;326870.94252693316;311054.21863740776;327047.3993390457;310503.14568665234;278916.619567317;234171.07387597946;225316.23314051382;244921.72314556548
error_resid_log;log;GO;oleodiesel;ARIMA+SVR;sum;12;12;19978.646575638744;0.06126225204519651;72.72727272727273;3.4393257813626543;1.0198818726251266;236467.2782489739;283066.24136478925;274164.0636004742;290971.18831116817;308772.48797415267;315720.5222076235;309300.07600424706;326472.33078760694;303149.28997897956;267774.7341406361;236606.55405336837;234280.66115568322;245697.1301720431
all_resid_log;log;GO;oleodiesel;ARIMA+SVR;sum;12;12;22100.466246235872;0.06345680279218686;54.54545454545455;3.3125551518437573;1.0691076615336852;435598.635078363;280523.3604940071;281273.4508280365;288432.54803622316;312557.16381318145;317199.7862864001;296688.194235956;322981.03289678204;306869.34965364955;257502.73980194793;241258.81806039985;244584.9974547354;250562.2776890555
error_deseasonal;deseasonal;GO;oleodiesel;ARIMA+SVR;sum;12;12;18564.45920702043;0.053573305516184444;90.9090909090909;3.9367726067647872;0.8801155821731254;73509.47358441714;303079.76647263014;277217.82102377416;283219.3059651846;297672.2547846702;308582.68794526125;302613.1145017363;301789.26635557634;312957.6652712469;277332.3424270626;235366.57597344893;226704.0832812578;251945.5187120134
error_noresid_deseasonal;deseasonal;GO;oleodiesel;ARIMA+SVR;sum;12;12;16447.34489527387;0.04620424740874258;90.9090909090909;3.8658838968326883;0.752809168133065;65073.87390330234;283778.42300588393;261595.32637131592;282467.0112524768;294036.6553864584;321016.62915027246;317111.4176139667;310566.64416566776;319699.3449380522;278312.6039463509;234648.8464919813;221667.37009447938;256073.23951031792
error_resid_deseasonal;deseasonal;GO;oleodiesel;ARIMA+SVR;sum;12;12;18657.13889014591;0.053017653241526234;81.81818181818181;4.0095453166005965;0.8703432604239995;147315.61017914378;282448.1203555364;270322.7692885042;286267.5261682961;300788.028901062;313980.4082918459;309117.13004794373;309299.8721198442;318080.69856606965;275034.0301917142;231786.1125845465;226755.4489663818;252040.88898368066
all_resid_deseasonal;deseasonal;GO;oleodiesel;ARIMA+SVR;sum;12;12;19858.463610005598;0.0556655555346283;72.72727272727273;3.7815606705576243;0.9351590929403513;234996.60501294656;280468.20866754866;273072.8911804976;289614.93330085574;310729.6925489367;309111.9382386243;304055.9065409617;300689.91736513365;315361.80236176855;275895.7146478984;233072.6898020481;241035.10490750562;250830.3046653757
