DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;SC;oleodiesel;ARIMA+SVR;sum;12;12;7839.911127641295;0.023863758119434347;63.63636363636363;0.6796538621504296;0.5239160008382904;123527.97344540965;271016.38331242953;251998.20496990002;247056.3647599901;244599.43550790544;248428.2359475849;274787.4803811859;253910.39219443654;250811.09130595173;247403.96615604463;252942.6494752717;248144.80005280787;236717.19835998278
error_noresid_normal;normal;SC;oleodiesel;ARIMA+SVR;sum;12;12;12994.408427899922;0.04108835821313256;54.54545454545455;0.5179258851795535;0.9016675902008304;255993.08887982578;258844.43897033803;248866.81034128572;259559.76627127497;246373.86778118854;257133.4564567088;277177.12674302846;259444.71712057234;261021.25560036136;257938.0424417836;248404.71244204429;234991.37280411212;222990.97055431688
error_resid_normal;normal;SC;oleodiesel;ARIMA+SVR;sum;12;12;12075.343760816837;0.03852662634467037;72.72727272727273;0.45714633386329356;0.847645208729736;142804.91743743257;254097.4147499661;253939.66167260418;255928.1477290821;248284.579594796;256844.64705649242;277297.60520101385;260134.14966364275;255925.991581532;246069.5183572839;254925.29894748097;241261.05830399197;229891.35098505032
all_resid_normal;normal;SC;oleodiesel;ARIMA+SVR;sum;12;12;10470.138646534253;0.033567177460578045;54.54545454545455;0.6235340970695659;0.7495606233579668;206230.25450198443;255566.90755774925;249570.18267211175;243621.71025367186;244883.63797800185;249689.707037859;273903.2438614518;260098.44118489316;251978.47724522208;247352.72384066688;264948.5556586865;249125.81259483736;238787.6336076575
error_log;log;SC;oleodiesel;ARIMA+SVR;sum;12;12;10189.080776203135;0.03344929138478077;72.72727272727273;2.8764969620245306;0.7454494161263472;120475.2841567582;270240.00331744534;246102.42564068083;239412.87327821265;237387.53758305236;236404.97122753534;265033.21264308435;248122.8134645931;247357.77936227652;249410.61306978294;245328.30582590715;238659.07151460892;237385.04947744202
error_noresid_log;log;SC;oleodiesel;ARIMA+SVR;sum;12;12;12272.123769174405;0.0356304012183226;54.54545454545455;2.683693921812285;0.7987045739250652;241734.83487360142;256602.35353274585;239708.7682740161;245786.00510358057;240364.17017710942;246331.4668775713;270803.13338588295;253447.22755619197;255723.59442903652;252391.44574448053;245647.6246052951;234589.75298969916;225326.78322707152
error_resid_log;log;SC;oleodiesel;ARIMA+SVR;sum;12;12;11637.773810036273;0.03271970940075277;63.63636363636363;2.5988942918335813;0.7392455384157771;183412.81363291506;254714.59244939766;244573.71971788903;244104.69309557005;242682.56712563548;243753.7798833256;266621.6957907459;253935.68453585214;248816.74187265613;247072.52785572523;256337.8248841027;237362.0223680894;229331.62331112433
all_resid_log;log;SC;oleodiesel;ARIMA+SVR;sum;12;12;12243.419255675852;0.03555766894338212;63.63636363636363;2.771387852033093;0.8063992525613974;192972.92731032803;253752.914972476;241936.72926897736;237453.41461948058;238327.6304599072;243039.30526780357;264115.52343013306;254480.17943457217;246612.00177005035;247864.4571668334;262659.68257759017;239979.56655404984;233827.53961743144
error_deseasonal;deseasonal;SC;oleodiesel;ARIMA+SVR;sum;12;12;9122.01404967106;0.03142606280584532;36.36363636363637;1.9434239813423275;0.6978664506686977;251485.32138162662;268212.4952493207;249661.6611879638;242832.44547875097;245488.16533913618;234486.14833451662;268381.77906413807;247730.3259874323;252183.48596545626;247151.32698008284;246744.9644085609;247802.69437617096;238614.2268909279
error_noresid_deseasonal;deseasonal;SC;oleodiesel;ARIMA+SVR;sum;12;12;10386.369346082773;0.030467454581224684;45.45454545454545;1.8551342151728374;0.6840515280021408;245452.10048666262;255662.41531966056;248629.43843438991;246970.13899146373;242325.88167497967;246035.9428866721;270863.43508891953;250661.54674752924;251650.7753553084;253076.95703141496;246315.87607014022;247690.41404863284;232098.44264828946
error_resid_deseasonal;deseasonal;SC;oleodiesel;ARIMA+SVR;sum;12;12;9837.200175937578;0.028766453085393204;72.72727272727273;1.8213062741716401;0.6470587602189096;116294.67316241206;255015.72610660383;245214.23981846927;245785.3777640823;248571.91167508837;237847.9701645165;270893.0211796151;254022.9963027022;251159.16041628158;249947.9952007508;252285.98701914112;247448.7300933383;234819.40541243972
all_resid_deseasonal;deseasonal;SC;oleodiesel;ARIMA+SVR;sum;12;12;10728.08822430495;0.03355488289464367;63.63636363636363;1.9073944412625503;0.7555000450593343;169079.98481377543;255493.95618759072;243920.0169416839;240035.30435981235;246114.18106617214;233674.42835020693;267623.4447815363;256310.2976164806;252804.5847361321;248083.6026427104;260994.45047761375;247167.00542438088;238166.8200674932
