DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;SP;oleodiesel;ARIMA+SVR;sum;12;12;67352.59123061632;0.0541253479687678;81.81818181818181;3.7575214108212407;0.8558071677335012;531843.1028392639;1128521.601432253;1095245.8773701203;1105044.4439684788;1175554.855509982;1179151.1257985402;1247607.9477685122;1190106.7309199166;1148562.7911949335;1085400.745661125;989186.2108147818;937983.6036904505;893072.9031211155
error_noresid_normal;normal;SP;oleodiesel;ARIMA+SVR;sum;12;12;63451.95430253091;0.050205700831984064;90.9090909090909;4.237502547613939;0.7870670309246383;251156.91695672486;1125078.47790589;1044400.947275855;1147882.8337333156;1164140.1185381683;1189451.4330454464;1261273.4710479937;1191929.2239567055;1149503.2392796224;1055659.0684839387;982022.9719017292;888512.3477729412;909876.067087813
error_resid_normal;normal;SP;oleodiesel;ARIMA+SVR;sum;12;12;71378.62907522854;0.05680294643346553;63.63636363636363;3.712657878586028;0.8933272383229794;1125678.480015658;1078808.195047879;1078887.8116682312;1129882.9187443245;1211033.96160339;1201593.1052497576;1260189.0305098158;1220354.613163354;1120095.2266782217;1074138.0170214283;993481.9503982747;933211.1342594046;879904.6175250629
all_resid_normal;normal;SP;oleodiesel;ARIMA+SVR;sum;12;12;66004.17901715924;0.05092269711825601;72.72727272727273;3.319168881880827;0.8055095594213737;780928.2202916822;1074204.515303241;1089420.597097264;1108851.589273326;1189868.9239744768;1203882.231405316;1257892.3707852727;1215979.26020142;1142729.2676202415;1092878.241838349;1018750.8294943136;947483.8386666762;893506.9200804951
error_log;log;SP;oleodiesel;ARIMA+SVR;sum;12;12;65839.51467151214;0.051646991650236417;72.72727272727273;2.0051145322964126;0.8016558755871737;779000.6538616573;1100012.848039723;1151711.8889407893;1177563.5470254428;1200315.7818714415;1220540.541576882;1260054.6021445394;1189101.7344781058;1154746.7088135018;1107346.541683559;1033218.0463521093;944084.5147273211;876643.7340109757
error_noresid_log;log;SP;oleodiesel;ARIMA+SVR;sum;12;12;62048.56310831319;0.04922539171655516;81.81818181818181;2.3505222830737753;0.7571016502448227;489828.7110430287;1076982.3944589603;1092979.2933794882;1231570.7977955122;1197769.454051086;1227124.2970637102;1276079.585000117;1210313.9863304035;1181110.9678034827;1073119.5407274088;1006778.1538787249;900619.8647208203;893606.3949751715
error_resid_log;log;SP;oleodiesel;ARIMA+SVR;sum;12;12;73970.13047111368;0.05390237806620405;63.63636363636363;1.81157765722687;0.8347723150052953;1166454.83513332;1036477.4380383696;1121163.6566802026;1217750.2566844607;1259612.798698204;1216724.7279424756;1269385.0964000013;1232196.2682537702;1158685.6578267354;1089016.3746732688;1021533.1823866391;937173.6768164979;882116.2387872451
all_resid_log;log;SP;oleodiesel;ARIMA+SVR;sum;12;12;70265.81081956965;0.0501638622765957;72.72727272727273;1.3567477108056798;0.7834012129438653;831326.5664255928;1015288.7185746791;1128427.4030499833;1186146.1785005964;1231326.2670700522;1239750.0202302514;1280473.9007750212;1219908.9531450858;1164255.9313172263;1123853.778245392;1047822.0129021835;976023.3078896046;890824.3816402974
error_deseasonal;deseasonal;SP;oleodiesel;ARIMA+SVR;sum;12;12;65688.18765378812;0.053385347069176255;72.72727272727273;3.7593405027921127;0.8513473281626613;777259.648679662;1123924.7239469509;1091483.6079134275;1135892.3261151125;1177284.7993639775;1176672.7172980516;1228782.1349802893;1159582.027456806;1135862.7477715025;1093430.6830372966;1018609.2925792173;949417.1376702732;884247.608384172
error_noresid_deseasonal;deseasonal;SP;oleodiesel;ARIMA+SVR;sum;12;12;63644.43713787657;0.05174557284266631;81.81818181818181;4.176984273151945;0.812955339477016;502496.45013607386;1072655.2502951121;1056984.6350217848;1158763.9647838904;1166773.242392325;1197415.9078480022;1256684.4987883694;1171166.933688576;1157692.653604384;1088015.2720858771;988147.598168576;909137.6275529879;894577.4691761134
error_resid_deseasonal;deseasonal;SP;oleodiesel;ARIMA+SVR;sum;12;12;72419.33970951203;0.05927279396948016;63.63636363636363;3.561489310208663;0.9378132137449788;1142168.5100147335;1049562.9358566802;1083832.5970569986;1137959.2326995633;1235466.5535405225;1174773.4838167995;1246369.1600684011;1201437.527457017;1158587.0155094997;1092916.2647717563;992565.9584401922;935588.7190717607;893215.8648043277
all_resid_deseasonal;deseasonal;SP;oleodiesel;ARIMA+SVR;sum;12;12;71120.61382576372;0.05588118765719239;63.63636363636363;3.2703926534446524;0.8904760700094164;1121581.0460974423;1057266.074889768;1089265.7435410025;1116676.6650956296;1229709.0648133662;1186676.9367079223;1243563.7965675564;1180031.9513704255;1152180.806126426;1115982.918769897;1034198.7253844829;956812.3452507363;879760.9435903339
