DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1302.9567210050723;0.08744559516046618;81.81818181818181;-7.650186944737869;1.2406678371254214;10308.148803392216;14187.23105205869;12927.123694963244;13952.410118712478;13953.780938238622;14900.317581082814;15915.028077392877;16121.791227660646;16231.603766725006;15088.965175131023;14687.281304593795;13779.35572009606;12127.81788975534
error_noresid_normal;normal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1444.425765400737;0.10116022752098468;81.81818181818181;-7.3280392310075575;1.4500776587921533;11435.971267775007;13113.764160213694;12376.766975441924;13614.276411173198;14329.593257687176;14963.237354728337;15969.19574551631;15999.304799335305;16321.704904677803;15493.251191995294;14832.15959796057;13724.512444014425;12614.618313767056
error_resid_normal;normal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1485.4434426160142;0.10268722810507071;72.72727272727273;-7.592283746874469;1.4714053471792148;17609.513968446066;13006.417728059107;12923.614726910677;13817.75166334436;14418.951536484477;15166.708584133923;15922.020351037338;16119.296694103692;16341.338212980067;14980.022094771897;15104.87404842832;13879.17417958758;12099.013565895317
all_resid_normal;normal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1526.8008006709265;0.10240629254113172;81.81818181818181;-7.93922633125345;1.4815829702831986;12088.948420720712;13174.852862271317;12796.84291812263;13873.53945467284;14250.902453842822;15385.155201337995;16056.417289120533;16558.696266186365;16584.009780456345;15005.492777505495;14868.28396314337;14109.45213898525;11675.907452447686
error_log;log;AC;oleodiesel;ARIMA+SVR;sum;12;12;1311.2704083431513;0.08963136011754104;72.72727272727273;-7.530686079018933;1.2611763518793284;15537.316592805048;14019.600860133778;13185.833384216088;13910.767494124004;14611.70002038817;15185.567733452224;15781.604073564467;15872.796627318092;15839.77786680907;14747.869386762934;14659.44245248625;13591.681248976309;12273.05190190115
error_noresid_log;log;AC;oleodiesel;ARIMA+SVR;sum;12;12;1490.716142060632;0.10309633128714968;72.72727272727273;-7.146384547602366;1.46929630139942;17672.284938967565;12743.914522001787;12643.192807132407;13731.751290475317;14438.011060999344;15309.307629081255;15621.767370117894;15744.467824709036;16217.270898079667;15067.967793308926;15144.58947641391;13861.431794103428;12535.310585020658
error_resid_log;log;AC;oleodiesel;ARIMA+SVR;sum;12;12;1540.8803010332806;0.10527799271466955;63.63636363636363;-7.4630828387326975;1.5008233062453022;24334.47381140716;12749.438878827175;13126.529479351428;13808.635536852462;14457.263479174588;15484.513595646133;15686.462375473071;16070.583802737041;16101.308373590695;14755.16540272498;15115.582813269619;14103.331106504538;12111.68788598713
all_resid_log;log;AC;oleodiesel;ARIMA+SVR;sum;12;12;1572.7237065246463;0.10798058056355604;54.54545454545455;-7.900246826784165;1.5462869213414716;31030.631168387383;12839.587913391215;13238.060734380304;13821.550582480715;14610.248433533985;15689.704045630373;16010.632296430276;16205.354154391085;16159.400498229861;14617.085600572424;15002.770844558157;14125.53310813265;11956.666054004974
error_deseasonal;deseasonal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1595.3538725598764;0.10073909043549766;72.72727272727273;-8.266183934717816;1.446462505607263;18911.01265913428;14245.65477543509;13049.54907586201;13762.142657227672;14594.025796255662;15167.910774116473;15805.258208034875;16534.602085436083;16879.781099972522;14992.239834311753;14430.647288815839;15130.0812786436;10275.749834622986
error_noresid_deseasonal;deseasonal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1609.5170585541769;0.10602598794630042;63.63636363636363;-8.100956564888746;1.5339988360104537;25418.884470015644;13356.243952677869;12578.083617765138;13534.550152104635;14550.844875527764;15242.45786114017;15863.882159749028;16635.419015326093;16601.683879100827;15173.67062083344;14655.913091875727;14946.917169590773;11461.1070134805
error_resid_deseasonal;deseasonal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1671.5927593981323;0.10794664377593327;72.72727272727273;-8.02837420501087;1.5646764975324134;19819.978749594316;13396.420263145577;12834.593824663132;13783.863309654726;14505.409652858618;15212.836360975507;15965.090647587733;16814.452471313874;16969.799268056653;15073.693543015;14673.77754864102;14992.390901801526;10261.213202748813
all_resid_deseasonal;deseasonal;AC;oleodiesel;ARIMA+SVR;sum;12;12;1870.7194476632062;0.11807394326711497;54.54545454545455;-8.542222527407755;1.6972663745598395;36918.20933310248;13487.018771607509;12837.037712978972;13650.7961711486;14911.311250719209;15782.20699001492;15676.851829372072;17258.997327665988;16778.530933197035;14872.933616726617;14410.717853772889;15657.476799198585;9989.611049855626
