DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;169.6467461591272;RN;gasolinadeaviacao;ARIMA;[(0, 'deseasonal'), (1, 'normal'), (2, 'deseasonal-log'), (3, 'normal'), (4, 'deseasonal-diff'), (5, 'deseasonal-log'), (6, 'deseasonal-log'), (7, 'deseasonal-diff'), (8, 'diff'), (9, 'deseasonal-log'), (10, 'normal'), (11, 'normal')];{'p': 13, 'd': 1, 'q': 11};12;12;6.29704142202489;2.6979909912609763;58.333333333333336;3.7579624071662447;6.745608622432531;9.80010638264623;5.601472288335493;7.6932070173527745;11.81480907912017;9.794488309203082;9.424793789703697;15.89327211984025;16.252997477835404;5.387777980003631;7.852193601820835;8.877472585516637
