representacao,RMSE,MAPE,POCID,PBE,derivado
GASF_ridge_deseasonal,15173.913093298534,0.0860620317049575,77.90332705586943,0.8708135169671479,oleodiesel
GASF_ridge_normal,2583.939911454007,0.04751130365274898,64.46955430006277,0.7504030046824197,glp
GASF_ridge_deseasonal,1855.5108503926085,0.037013547614936394,77.21280602636536,-0.06267917190376544,glp
GADF_ridge_normal,14311.174671697114,0.0822683902486407,68.23603264281229,-2.12375289258623,gasolinac
GADF_ridge_deseasonal,13393.332654724549,0.07606301982456534,73.32077840552417,-0.6848658333010081,gasolinac
GADF_ridge_normal,12390.35450027195,0.3316548560639854,55.304456999372256,2.0199611864822566,etanolhidratado
GADF_ridge_deseasonal,12964.05017030222,0.3546833051742418,62.33521657250471,3.2381174522208687,etanolhidratado
GADF_ridge_normal,15309.520106826281,0.084608532722231,72.69303201506591,1.061663369749463,oleodiesel
GADF_ridge_deseasonal,15034.793156687616,0.08974301993893488,75.64344005021971,1.5874338097941882,oleodiesel
GADF_ridge_normal,2080.7389810981467,0.04115183430259624,69.93094789704958,-0.1277070497551429,glp
GADF_ridge_deseasonal,1834.2568582080862,0.036322001368920144,78.09165097300689,0.4641474130784205,glp
ETS_normal,13687.552743562353,0.07793280205307009,70.9353421217828,1.056047407117536,gasolinac
ETS_deseasonal,13499.964468995304,0.07562498434238527,72.56748273697426,0.3908227121452751,gasolinac
ETS_normal,13545.792537795109,0.3574633094737512,62.20966729441305,-3.663396284502017,etanolhidratado
ETS_deseasonal,13374.674061674683,0.3762803339264143,57.18769617074701,-4.779829629134594,etanolhidratado
ETS_normal,16215.807154906017,0.08455591922916066,78.0916509730069,3.297434791126961,oleodiesel
ETS_deseasonal,15436.618975693049,0.08177247239056278,78.21720025109855,2.917034808645527,oleodiesel
ETS_normal,1873.5482871405068,0.037697230587972336,77.52667922159446,1.2329305214067257,glp
ETS_deseasonal,1852.3184961784218,0.03711830392531439,78.15442561205272,1.0765976487382052,glp
