train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;242.8245534440066;PE;querosenedeaviacao;ARIMA;{'p': 14, 'd': 0, 'q': 14};12;12;1297.5199220697973;0.05724047243939579;72.72727272727273;-4.69418395259008;15355.816310802262;0.54358817982673;18938.40099202555;18016.785514664116;17916.728034380485;18635.866967118804;19929.057994671635;18680.233493194195;18168.807279371027;18512.197561419725;18622.6989999404;20330.284167982605;21499.928372345472;18245.2599813729;[-798.7929920255483, -2701.188514664116, -1818.3980343804851, -2572.574967118804, -68.48799467163553, -204.772993194194, -1078.4562793710284, -290.3795614197261, -626.5699999403987, -210.40716798260473, 631.7836276545277, -462.0279813728994]
1990-01_2022-02;2022-03_2023-02;265.0198732949939;PE;querosenedeaviacao;ARIMA;{'p': 22, 'd': 1, 'q': 24};12;12;3699.4098664400053;0.15934797807992265;72.72727272727273;15.969554760417598;43945.08893022442;1.0093511419458392;18422.06673696067;15360.119637148768;14012.491205026816;14943.795191746662;15941.43086523773;15141.504458158128;15547.916247047362;15748.575645272147;14703.940434013257;17978.413662421295;21729.46122380224;16987.56194304047;[1686.5012630393285, 4590.003362851232, 6551.521794973183, 3522.172808253339, 6120.88613476227, 4290.459541841872, 2591.4917529526374, 2988.728354727853, 2390.6275659867424, 2775.6253375787055, 48.54377619776278, -209.46194304047094]
1990-01_2021-02;2021-03_2022-02;190.57847633800702;PE;querosenedeaviacao;ARIMA;{'p': 8, 'd': 0, 'q': 21};12;12;5617.9419338778625;0.24905275032460447;63.63636363636363;25.13851832138274;89069.42151327015;0.6829986667488758;15530.356591540925;12905.364499818996;12088.36792027071;14579.63975003243;12542.557043761717;10399.385124483611;11768.485448183155;10770.874128971504;11564.912783106922;14915.992839898416;15254.803066041608;14122.025073034876;[-283.618591540926, -1587.495499818995, 844.8400797292907, 497.28124996757106, 6059.208956238283, 6762.234875516388, 5463.6515518168435, 8056.809871028498, 8007.29221689308, 8252.600160101585, 7579.031933958391, 2881.711926965125]
1990-01_2020-02;2020-03_2021-02;224.50384714599932;PE;querosenedeaviacao;ARIMA;{'p': 12, 'd': 0, 'q': 23};12;12;11822.798536877866;2.466786108490539;63.63636363636363;-97.29024777268639;198828.15848832473;1.0291998676481193;21041.86634684334;20459.802264499853;19936.839861711578;20502.283344829026;22234.137844434605;21019.591300633223;20460.460153913413;20920.616965723777;19934.65420384836;21454.517971079476;22549.827385472505;19217.694446161335;[-6676.281346843341, -18432.809264499854, -17797.28886171158, -16652.223344829024, -16728.600844434604, -13118.049300633222, -10930.799153913413, -8325.292965723776, -5485.5122038483605, -3389.6909710794753, -2137.6703854725056, -3476.909446161335]
1990-01_2019-02;2019-03_2020-02;136.0960257389961;PE;querosenedeaviacao;ARIMA;{'p': 24, 'd': 1, 'q': 7};12;12;1439.982004435877;0.05494729719481184;63.63636363636363;4.784379091570641;22708.962817227377;1.0908321670679146;19346.188769478067;17802.038126781303;17601.37229252854;18603.60520038755;21548.80542230429;20550.373366861764;19900.26920779434;19921.04077807035;19500.250543738945;20211.67507482642;20449.4840824053;19022.241485152113;[925.6762305219345, 1249.0458732186962, 1637.511707471458, 604.4777996124503, 1090.5885776957111, -731.6493668617659, 448.88079220566215, -63.14377807034907, -277.24054373894614, 1843.3949251735794, 3315.7079175947, 1737.724514847887]
1990-01_2018-02;2018-03_2019-02;159.27483656900586;PE;querosenedeaviacao;ARIMA;{'p': 11, 'd': 0, 'q': 22};12;12;2125.831972175589;0.0915392391861788;63.63636363636363;-8.674069179009939;33558.876943169795;0.5823052072745392;21033.83037721003;21169.17159435766;21785.86929317941;21504.743604349325;24499.853860075047;21830.494146418063;20481.967189338844;20256.253336221733;19364.586874636883;22428.660616649428;23043.277424941072;19694.757152076098;[-1768.27737721003, -2507.1695943576597, -5410.8742931794095, -2194.068604349326, -1001.6758600750472, -1423.0631464180624, -1395.5651893388458, -593.7843362217318, -581.0988746368821, -1728.8216166494276, -615.3674249410724, -1300.736152076097]
1990-01_2017-02;2017-03_2018-02;196.4374104689923;PE;querosenedeaviacao;ARIMA;{'p': 20, 'd': 0, 'q': 23};12;12;5109.628715023741;0.17849541080241352;81.81818181818181;19.070171946730717;40624.225850142815;0.9999318469804936;18378.81013758906;17511.72464647678;17930.50195265551;17605.621530334658;19747.804275476137;18066.17421558109;17560.390348597124;17948.14750828231;17167.932359819504;18625.647530399074;20593.83959462535;17501.286347028836;[6147.12786241094, 1414.124353523217, 1488.812047344487, 1008.3234696653417, 4436.3017245238625, 5435.649784418911, 4904.457651402878, 6510.582491717691, 7537.488640180494, 9591.909469600927, 2283.0924053746494, 761.6016529711633]
1990-01_2016-02;2016-03_2017-02;132.55375007004477;PE;querosenedeaviacao;ARIMA;{'p': 2, 'd': 0, 'q': 19};12;12;1776.1022106245784;0.08508706142803163;81.81818181818181;-4.294382150861573;14049.286695068377;1.533113617767894;18675.368342339;18355.4678134371;17426.098371796572;18018.42057238311;20188.25506282765;19890.78404392949;19291.19446883748;19543.142948885663;18782.632218113285;18254.05277010762;19793.349350676985;19804.598354650876;[-7.521342338997783, -1398.874813437098, -738.9973717965731, -844.0735723831094, -710.7060628276522, -510.977043929488, -2400.0464688374777, -1689.071948885663, -2781.652218113286, 2154.7522298923795, 2296.180649323014, -2758.0073546508756]
1990-01_2015-02;2015-03_2016-02;167.7712611599709;PE;querosenedeaviacao;ARIMA;{'p': 23, 'd': 1, 'q': 16};12;12;1256.602002211453;0.05300683376102769;63.63636363636363;-0.7573764030986329;19816.027080549786;0.7939034482609956;19934.349386878763;17840.609718088424;19203.19507315137;19082.710557963754;21373.710373395064;18996.213394568957;17761.44701340619;18753.346330212888;18964.185164468745;20348.013993512006;21491.203256790097;17262.836083569193;[-902.6963868787643, -680.625718088424, -2729.9920731513703, 388.56844203624496, 676.8016266049344, 133.47060543104453, 371.53198659381087, -819.5293302128885, -1554.555164468744, -119.96699351200732, 2084.3617432099018, 1416.1539164308087]
1990-01_2014-02;2014-03_2015-02;110.00558443798218;PE;querosenedeaviacao;ARIMA;{'p': 11, 'd': 0, 'q': 12};12;12;1777.2574467151471;0.0893189265580343;63.63636363636363;-4.9172505668985576;28054.6912605485;0.7518890961379185;18727.52570904481;18569.45742011838;19156.82165846822;18891.11258347535;20416.286928316033;18698.87093583303;18897.979856210444;19779.693737427824;19357.640238777534;19948.92119261418;21271.97866547793;18716.487790133466;[-1111.2007090448096, -2733.9394201183786, -2014.7016584682206, 1883.66041652465, -924.3169283160314, -1216.665935833029, -2853.0608562104444, -2831.484737427825, -1198.2402387775328, 753.0438073858204, 974.0503345220677, 379.2212098665332]
1990-01_2013-02;2013-03_2014-02;157.99036042002263;PE;querosenedeaviacao;ARIMA;{'p': 21, 'd': 1, 'q': 24};12;12;1918.40953624858;0.08272031632879882;90.9090909090909;-5.4009736178525936;7620.820097838597;1.2060056512111281;20454.946925604203;20098.352787254353;20201.29450364753;19653.050999703955;20888.446041300795;20882.734820025446;20674.35769734734;21311.25627875599;20831.303993275746;21250.78456782505;22442.63291323721;20820.1907746999;[250.08507439579625, -830.9457872543535, 668.75149635247, 773.4900002960458, 1152.9359586992068, -863.8738200254447, -3218.2576973473406, -2251.78727875599, -1385.7509932757457, -1223.79056782505, -1462.5359132372068, -4393.718774699897]
