DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;39175.10107483428;0.11205808646509019;63.63636363636363;-10.996992862919022;0.7398305986736732;618750.5089859412;346567.79789393285;303070.56370087294;343260.9161775961;337686.290667855;363624.9142209319;356153.21938266256;347085.7011695612;348036.5030999481;350126.92245343974;378441.588190783;373001.72489063465;382651.21067057725
error_noresid_normal;normal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;48158.95529759425;0.145719211730822;72.72727272727273;-14.205330269721076;0.9556738036306556;571770.6317987044;364883.0256452328;348121.71223307156;369670.81943523715;364620.8584641907;381660.1287216328;363354.42664833413;349121.7111913595;344909.10352791543;356083.38849892654;377500.81486952654;379579.8676374166;352460.0178716035
error_resid_normal;normal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;52449.11327423873;0.15862078768650392;81.81818181818181;-15.506497052661572;1.0432107341349137;416533.38378768193;371562.0024374781;353741.0327767613;375090.6088381087;381513.29927798;398615.5696842086;362554.1633635608;349415.60255840776;351593.4169893865;351421.40337904857;377221.0550321056;377244.320401593;351576.3172245976
all_resid_normal;normal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;45565.38489904895;0.1263066888899216;54.54545454545455;-12.38994524243316;0.8335424711560852;899330.4948443956;366350.23584511393;295538.33654192794;355860.1346280008;362597.96939566423;370511.5426624755;366785.7962780887;345646.5843405805;347117.31156020926;349429.13906776905;370396.4960217138;351397.14238129166;401157.20921772486
error_log;log;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;37706.3775304187;0.09555032643743085;63.63636363636363;-6.368240184344658;0.6347112208189404;595283.0567979437;347076.48115605116;282641.3224231301;331525.97782882303;321275.8197087294;357486.44067689055;348258.32745212014;298625.39973196946;297618.08257203206;335934.34694690455;356116.6578557378;378152.9228106616;398609.9908946407
error_noresid_log;log;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;39454.842894020796;0.11395115582308472;81.81818181818181;-10.410474357110175;0.7468700287720637;312574.01927528495;353594.7184688695;325156.47943624755;354311.70897772454;347226.758167063;370361.9510995358;348694.94122047245;320536.4469738168;320960.0861205893;343993.9575843835;371116.53624649503;380563.5718862597;370840.0265496592
error_resid_log;log;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;43090.88001939023;0.12382840767381971;63.63636363636363;-11.659237071479327;0.8128672985996498;680817.8472534153;362332.6990634611;328329.27322588547;371993.107836686;367503.7772546187;387196.4891963559;348549.7091131811;325243.17272597254;321355.170384526;339788.3366572622;366283.10971558065;367983.608719047;368384.71020869864
all_resid_log;log;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;42432.193599905644;0.1051773429152431;45.45454545454545;-8.071590296212488;0.6933222328007296;1004135.6405901412;353238.0942831903;285970.48712342477;347289.2096452899;350066.5841025275;359687.7436861079;353186.46970528836;314030.40480722225;298068.12834489817;327311.9257662912;356380.8926050317;356005.8376800703;416994.71015964
error_deseasonal;deseasonal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;39554.91077333242;0.09411763008375156;54.54545454545455;-8.690424168053852;0.6081363729107867;780149.2778205657;368814.6150536049;310372.22127827967;326049.7184066349;348568.5652989185;370213.29019501735;371854.40104787477;339525.26790367265;328411.28697464557;317536.5372401555;324848.92717461055;349719.02544522955;385898.22730299697
error_noresid_deseasonal;deseasonal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;47413.32038035072;0.1324973376327768;72.72727272727273;-12.850113838766914;0.86450064420941;562646.4459495462;356484.9284557945;339944.83302926266;368966.3105511439;371303.72059983556;402156.0294886308;383802.4513308381;350772.02209222544;339778.7579605987;332502.858532577;347270.9507436345;356988.3101909261;350352.14142195956
error_resid_deseasonal;deseasonal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;56687.857501409795;0.14612928506356107;63.63636363636363;-14.065468854148463;0.950999257150345;896191.5394967055;349596.5355785675;346829.2634173585;392134.28232534404;398559.8084453387;416697.9235148665;392551.92899739376;352604.95166804834;337777.98819902074;316852.79616224946;333914.165360736;344020.4464839756;365096.1549995848
all_resid_deseasonal;deseasonal;SP;querosenedeaviacao;ARIMA+SVR;sum;12;12;46086.57847419716;0.11933722704614393;63.63636363636363;-9.636348053288318;0.7781678446638067;728058.7949039071;366652.2448852887;315954.7969564729;339707.8616358283;379359.45973499864;388818.10539300635;379716.13192645373;340219.3357000674;321857.80493871705;312424.7278009528;312562.69003569806;333505.41581264813;387079.3608178915
