DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;4628.622373694396;0.1428843022470725;36.36363636363637;-13.512950151942682;1.7282873886086187;127833.64032974462;31941.67228000732;32732.936978532536;32536.497652752154;35043.282462393545;35691.33947880246;37516.72301090371;34811.55301806886;34680.17515990849;31750.659777316403;32914.911791434715;31710.582721484592;33826.79710119251
error_noresid_normal;normal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;4738.892518899512;0.14647188867585903;45.45454545454545;-12.355841753673852;1.7566183451804036;112231.32828986402;32457.93552767208;32008.91456858191;30645.385759752684;32349.736874047645;34102.49577156658;34413.68603030218;33998.76899761608;34956.398184827194;32955.08460467506;33676.84069872573;34676.75658113029;34785.108142121324
error_resid_normal;normal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;4879.10157688689;0.14463674049324868;36.36363636363637;-14.032302084698115;1.7502727822838897;134754.93139856274;31101.780749478974;33811.409419248135;33406.907373722905;35817.20599086587;35828.35047757249;38868.6180109096;35257.526151466256;33710.72549482488;30527.170905019662;32445.03742817192;31963.730337493107;34272.37071130692
all_resid_normal;normal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;5537.095903263018;0.1611290155318247;54.54545454545455;-15.894540860656859;1.982552975797439;109372.81134099778;31230.642341165152;33943.689872551215;34581.91890489741;37783.81730283341;37379.10598068775;42375.375511070044;35369.559952668016;34264.11715832593;30381.144721068835;32148.680932006166;30855.128571362562;33344.46451753024
error_log;log;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;7517.227366478271;0.2300261714482005;45.45454545454545;-22.359318680927434;2.788915652002295;178302.63165770695;32786.697110278175;32809.27215058755;33862.364105900844;34336.25792034982;37036.19908290434;41775.68345850524;39206.71358822233;38518.81225711855;36032.542060467975;37335.35823917345;38546.71939063016;34485.49353115497
error_noresid_log;log;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;7220.7828179471;0.22871634894920634;54.54545454545455;-22.259591567311492;2.7764765203784076;142841.9304970423;33599.201085450535;33463.84965780968;34788.424160847404;34930.894397992284;38030.34019924662;38043.524738570486;37606.7310266009;37425.54395561589;36619.184501655436;38606.647570694324;39208.739071436736;34053.08062058541
error_resid_log;log;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;7649.230171750105;0.24637337924993372;45.45454545454545;-24.1714647790581;3.01494770105138;181488.06895995804;32538.475209529843;35133.75650767195;36394.289438316206;36708.589687393905;39720.763882424144;40983.29115301887;39033.92987779997;36968.67216859574;35827.84084644234;37672.99137476015;38330.3273842642;33887.204334479924
all_resid_log;log;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;8151.318432368837;0.2511951670958873;45.45454545454545;-24.645308809697344;3.074051068757521;193417.52581821;31879.27833096946;34150.770503681124;35433.44032778375;37221.74351945851;38477.33565792863;46040.97026844749;39760.025371613156;37677.21112939486;35483.92000781638;36106.13259273128;37138.26037644626;35522.3159015046
error_deseasonal;deseasonal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;5388.147218324275;0.1618985748017277;45.45454545454545;-15.000697546286665;1.9867486089044972;127643.5290235084;31451.62410995996;31606.929248409848;31493.577744537364;34010.28949443146;37608.68211444;40933.499429092866;36573.41319310042;35680.231312189964;33963.71400710286;34016.76887523158;32663.6498009401;30464.908044001884
error_noresid_deseasonal;deseasonal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;5201.79064205327;0.15795233274971984;63.63636363636363;-14.64731344455663;1.925793192190531;82265.22622983834;29828.45378229179;32347.240154941894;32306.166961131734;33813.99860508829;37755.075912793785;37564.79516387724;35876.63345951381;36466.35612775639;33802.23593300971;35686.7669985338;33826.42734557655;29931.817504494225
error_resid_deseasonal;deseasonal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;5949.409475737776;0.18147059134061924;54.54545454545455;-17.191574489395283;2.2380067013178797;117569.70138017792;29059.32514499471;33823.093266637225;34504.67348875695;36582.05679664497;39316.69380654021;42016.099870177284;36221.98961972531;36421.25271180532;33577.67046726243;33491.593578765;32523.29154668934;30749.35456351896
all_resid_deseasonal;deseasonal;DF;querosenedeaviacao;ARIMA+SVR;sum;12;12;6231.433931037919;0.17558410992938409;45.45454545454545;-17.147946664337848;2.18261910887015;147657.38085327088;29773.93732635187;32593.817397848597;33859.35174789956;37448.91443868364;40124.803718748415;45050.69764749541;36620.455842466334;35101.98443527017;33057.332707261914;32780.0224325365;31536.21289540219;30183.84525951737
