DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;266.5775761288516;0.27951456067509534;36.36363636363637;-9.257434395371186;1.009767021946826;7385.606314897323;741.8294241845847;822.8681846636122;920.4076233182067;1034.7794591259285;948.8302325112757;970.0908854840424;997.9289377320149;893.7920140755278;953.0342837423805;959.0132752170812;995.5606507666203;1053.2461209403612
error_noresid_normal;normal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;263.1177018842369;0.27041986104597265;54.54545454545455;-7.379397198163564;0.9998449238918399;5214.91902192439;704.6461136689293;819.5626869985313;884.2030580768487;928.2161578204208;969.4616360392705;999.1875453489112;994.0538606322627;926.03175088833;948.1003668699694;917.4521905529904;1022.9151239385727;983.4618982627777
error_resid_normal;normal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;302.0806689755995;0.31808305046903956;36.36363636363637;-10.838145907838527;1.1484444668107812;8374.311366882293;693.9601875381129;819.5842169319347;951.2498198064375;1095.4405646565197;968.8808136084529;1023.0605213128813;1073.6189164463715;963.4736195708897;957.1392447923337;899.3402368959844;1003.9479455724762;1005.0461176022533
all_resid_normal;normal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;299.34009135674114;0.3224113069635523;36.36363636363637;-13.27872845322372;1.1526832841869237;8299.096597232348;751.1163479733576;857.0410252501661;1073.9116955626596;1102.0167130577174;885.8231399570167;1058.4087109749735;1009.6313705238808;941.6319361957869;999.7942853234388;936.4619361919382;984.6262452005953;1106.504633390546
error_log;log;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;299.6110720599398;0.3261996669252946;45.45454545454545;-13.584566957405642;1.1697913600562513;7126.500467592654;750.7140286036033;796.6467625550277;897.8887973165348;1056.3968573357001;1022.0341436395114;1075.168618284596;1052.479780653045;1046.3689780796312;1019.9883317096388;940.9592472550228;984.473093320429;1095.4567612304688
error_noresid_log;log;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;290.00160327968194;0.3243779095576092;54.54545454545455;-11.580732038514135;1.1672091491693861;5755.044351627728;658.8385611135897;844.144688798687;882.4664687437016;975.4810725207212;1021.694233764279;1079.9026335251199;1073.7586247289;1004.3931743401783;1033.6655109650033;987.6265273772876;1014.6322292359871;954.8822091560891
error_resid_log;log;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;315.79832665829434;0.35175169581098614;36.36363636363637;-15.39894189323081;1.2406586411955731;8759.72742471293;680.9860725320206;831.6207050913684;995.6545092470255;1110.6255486957223;1027.1247829995182;1058.7454922156153;1111.179841414385;1024.5632022756868;1049.92195989425;951.7182494567259;1043.1736243312967;1040.7708381410962
all_resid_log;log;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;339.7647100082049;0.37121976317770383;54.54545454545455;-17.027912427372645;1.3213605254831657;6749.304662826532;713.3978642064849;792.6175042578683;1081.9268188202523;1156.2651487814687;984.9110931713849;1154.0452639512573;1084.3746963942542;1072.165730841953;1046.4374188933232;942.6031398409319;928.845463967821;1136.8432005023374
error_deseasonal;deseasonal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;262.2642589544547;0.2911516492531196;63.63636363636363;-11.21483030992612;1.0672107028915634;4167.239828926251;766.7839430305173;798.0978226871784;872.7200136073245;974.2116607551255;999.9049091458985;1002.789600041255;942.968300813758;1074.8105384262099;1027.9922686536756;984.0098479655662;1002.2173803346419;1047.1649602017503
error_noresid_deseasonal;deseasonal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;244.25378237625813;0.26724182684830006;63.63636363636363;-9.343021414089307;0.9851072403392108;3878.4724422899226;768.0283988956464;824.6073959414144;855.0768044587912;864.490043163084;969.1582623098459;982.2683128756815;947.8819228375684;1012.0197900934315;1032.0102556597622;972.4541325921157;1054.9320778890183;1017.2988198663202
error_resid_deseasonal;deseasonal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;275.5097460536788;0.3128633127739451;36.36363636363637;-12.481696423122044;1.129392948560777;7637.713924245569;762.7948798443402;822.8610479748728;964.1151599240842;999.0360396501746;987.0974172572157;982.7410456204714;1017.5190307551217;1068.2735511412727;1003.1110122109451;993.3423521801908;1003.3098685144708;1020.396108037772
all_resid_deseasonal;deseasonal;TO;querosenedeaviacao;ARIMA+SVR;sum;12;12;297.022447294142;0.33890874108838015;63.63636363636363;-14.805734766576634;1.2200126503716004;4725.815638082705;788.8171794297463;806.4413679836778;1043.0656100481197;1085.0627096861201;991.9053475852052;1014.0661747595572;985.5643125909265;1087.2687027517472;1044.6678002278259;999.9800251772087;946.4768811937181;1071.4627930215934
