DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;416.07933697135803;0.2251279665743664;72.72727272727273;-14.632390089540099;1.1978023391184829;4956.882260488322;1739.8403549660609;1286.6918767430593;1361.9552648601639;1172.6489533948131;1456.1669610979234;1254.9814915905345;1632.7081747870375;2076.8513291795994;2272.9635458241914;2405.626452698956;2212.332109372401;2184.098488693311
error_noresid_normal;normal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;416.8491595172417;0.25467657117294407;63.63636363636363;-17.862551298746062;1.314747124571505;6613.651517594858;1473.3380319612418;1265.726194572127;1380.880892062908;1472.632383029437;1533.38166992784;1566.5146785356467;1664.1420460460797;1944.5438196230716;2162.669204209671;2407.910675611209;2428.643312314876;2349.831570691023
error_resid_normal;normal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;414.89136524640327;0.25289007556934723;63.63636363636363;-18.87747191094295;1.2709499420111896;6582.2592708874245;1569.4712246536387;1296.0492484568854;1579.875013684845;1629.3747786966353;1731.2916966359655;1404.9236650402518;1667.6564114548407;1912.9045857104343;2204.3776602007883;2416.49904298373;2281.742031499768;2142.480252193215
all_resid_normal;normal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;448.57265663674804;0.267246448645944;63.63636363636363;-16.185775237071777;1.3512630824585323;7119.304929834929;1603.3227609150954;1300.9078734366992;1509.294740268515;1490.365387799978;1602.6936106116834;1146.3500862083063;1735.6504661656936;2092.543366097208;2360.321182681102;2307.630930423952;2176.1993852298256;2016.927090338741
error_log;log;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;473.58564265469676;0.28053188592924055;63.63636363636363;-15.731916157598057;1.4625858378007686;7518.9854652178765;1763.8908797943755;1609.859643966542;1531.9392907221295;1241.8557390766075;1174.797903973002;1162.0610642647398;1622.9945533207112;2085.6646425573017;2187.9096121725856;2092.664345087058;2265.5441904765225;2519.6554770674275
error_noresid_log;log;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;444.5166519581392;0.2725108451038077;54.54545454545455;-18.962095842752667;1.3953715025762188;8806.969491572603;1568.496220271131;1706.4999517409906;1535.4820046815948;1493.1769036019339;1469.3617381785598;1408.486295323899;1577.7616415351656;1848.7238310641626;2142.916510596036;2105.644839956395;2354.091949156198;2641.548325603673
error_resid_log;log;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;453.84116317092077;0.2804931027568811;54.54545454545455;-19.727857708171708;1.3991600728576434;8993.324283088057;1665.7698987805068;1583.9004738323952;1779.7764688565057;1692.940793215818;1654.8641136178326;1288.2293640977964;1575.5240252538301;1894.2116047444536;2198.1699741397824;2071.6879738882285;2168.6781053905615;2419.100488625124
all_resid_log;log;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;505.81808107324946;0.32494174909745044;54.54545454545455;-16.97749760493963;1.6477720931970905;10033.277754374005;1725.3869107022304;1614.5476646608677;1766.1250909949563;1456.9268279904968;1331.3516696846668;991.6949332509937;1667.6915814405177;2146.0980637724897;2273.836829582884;1951.8711241438646;2190.871118700026;2371.236832026503
error_deseasonal;deseasonal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;430.81963891486504;0.25414479610946455;81.81818181818181;-14.730686926680642;1.3406487946600019;3441.23669450613;1679.2412927590292;1434.4607622848844;1370.2649446389212;1306.1067943919013;1436.8710880101282;890.1222226700836;1498.5014051636094;1926.4062487850854;2387.055779840044;2510.1201423950497;2405.607513421319;2230.162990249205
error_noresid_deseasonal;deseasonal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;425.216900536275;0.2344775915916583;72.72727272727273;-17.542456802390646;1.2543446481770626;5067.514411422818;1507.045516804891;1459.3019077543936;1289.5322547144606;1323.2610992578543;1557.4614883819045;1329.8106981686167;1545.0653040051893;1884.4560647692822;2500.2356274891144;2486.099684730008;2499.7862643742224;2209.360294865648
error_resid_deseasonal;deseasonal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;428.4200480762199;0.25141021742363273;72.72727272727273;-19.09993910547633;1.2803721623278088;5109.008161389247;1598.1426198274794;1469.2689215453404;1503.697269656908;1479.3342782348536;1653.2982173871567;1249.2170189949343;1551.179429633749;2007.3265446489127;2384.5045280944564;2530.8680927838177;2408.5596640322256;2042.1141054231912
all_resid_deseasonal;deseasonal;PI;querosenedeaviacao;ARIMA+SVR;sum;12;12;448.74961493957073;0.2758681918587466;63.63636363636363;-16.99979143517997;1.4030938388716763;7123.922863394651;1556.4078679611225;1422.8483595906407;1496.4172277374228;1484.5096465172335;1610.7207171147293;937.4725948835938;1603.2606966686137;1949.8989829806678;2458.3382724182884;2436.7921290913578;2416.1101606748575;2118.957153014596
