train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;126.60293584503233;AL;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.2045327745388987, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;4167.005304784151;0.08982022171020047;63.63636363636363;5.833377741895849;65776.80017883838;1.0983484865930404;41288.35127496236;42058.72797764201;43764.323539380326;39333.283369688485;39204.86877268428;39269.208747943274;36565.27138472538;36185.5541936632;34679.41791606079;40495.71450440168;41630.233749737425;40248.653624889994;[1912.6487250376376, -3743.727977642011, -2206.8215393803257, 3185.717630311512, 1917.1312273157164, 3013.791252056726, 4647.729615274613, 6692.9458063368, 7031.582083939211, 5491.28549559832, 3547.7662502625753, -2082.153624889994]
1990-01_2022-02;2022-03_2023-02;106.84882572386414;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.010395283307379996, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;4683.875216627691;0.09775004605392311;72.72727272727273;6.685712651593621;55513.33961920673;1.1053353653525746;37577.712323559594;36580.88685873105;36180.02818570715;35777.30676467863;36719.63369079791;37075.303590824755;37267.37992378341;37797.296056334104;37555.94669903617;39952.0163140149;38293.93527769607;36179.03111679935;[-3239.2293235595935, -1986.3868587310499, -205.52818570715317, -2963.8067646786294, 912.366309202087, 5829.696409175245, 6416.62007621659, 5154.555943665895, 3561.553300963831, 8676.983685985098, 5562.411722303928, 4303.96888320065]
1990-01_2021-02;2021-03_2022-02;124.06388674397022;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.2613114418829715, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;4193.955572854068;0.09979249720145515;45.45454545454545;8.31069487059902;99240.09471466125;1.1925717895610946;34738.6914312988;34312.93055043083;33467.213229909175;33976.86838026905;31952.81194551397;33668.13616817051;34575.84425619752;32595.65965669818;33260.18163794995;37777.60329904457;33218.55392214666;32487.22282313009;[-1603.0244312987998, -2595.9305504308286, 825.1367700908231, 1842.6316197309498, 6681.188054486029, 4925.363831829491, 4482.155743802483, 7025.650343301819, 4108.3183620500495, 4510.896700955433, 2892.9460778533394, 3707.2771768699095]
1990-01_2020-02;2020-03_2021-02;192.52361224684864;AL;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.26577301065500636, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;4637.94033186939;0.12262054652527392;72.72727272727273;-5.340400000417433;55019.171001500275;1.1120638144870365;37000.818434094115;36891.481696620955;36534.39317976315;35394.57994502342;37176.62088531522;36368.53851265711;36338.653116108755;37529.934277493754;35645.373649340836;38979.321381353475;38323.37912274672;35347.89630011614;[-5407.818434094115, -7433.551696620954, -8089.393179763152, -5170.079945023419, -3102.12088531522, -1788.5385126571127, 218.34688389124494, 4370.765722506243, 4281.126350659164, 4164.419618646527, -797.3791227467227, -3629.896300116139]
1990-01_2019-02;2019-03_2020-02;124.37358850706369;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.18476707191058436, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;2004.328891866611;0.04871940198405536;72.72727272727273;4.905146829714982;23712.855337170447;0.6306331163290388;34424.944394991755;35064.7208489357;34413.685717764565;32649.059259969614;35263.1918134966;35208.56300737754;35414.29566970895;36279.43735432058;34934.37628956723;37493.736260790574;37013.216241479706;32756.95641942307;[487.55560500824504, 1110.769151064298, 2568.8842822354345, 1211.4407400303862, 2070.471186503397, 2706.936992622461, 720.2043302910533, 2639.56264567942, 2114.1237104327665, 1887.2637392094257, 926.2837585202942, 3268.0435805769303]
1990-01_2018-02;2018-03_2019-02;76.37770722713321;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.08267406544100037, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;3336.936777866989;0.08551534155174038;63.63636363636363;-8.198394596528964;52668.0383585005;1.0004217439124867;38013.47431605172;37435.476405225985;36520.91035405961;36812.56653834557;36950.47362458356;37368.991399868;37972.10233726885;37128.00094747214;36944.099145174725;40016.474640814224;37763.63583148372;35999.19950432989;[237.74968394828466, -1386.5054052259875, -883.7353540596087, -2935.8265383455728, -3446.073624583558, -1379.490399868002, -5926.701337268849, -2937.840947472134, -5411.768145174727, -4590.889640814225, -2618.13583148372, -2736.6995043298884]
1990-01_2017-02;2017-03_2018-02;73.86480871215463;AL;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.18062650824146909, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;1778.0658643049176;0.0395383744038285;63.63636363636363;-2.423324924165452;28028.340665693027;0.906320514691101;38698.243985944144;38817.8562435971;39503.926237586486;38032.92718783974;36638.101220589;38576.86757907086;38549.28542715677;37547.25303346552;36920.785149853684;40298.59844649943;39131.23601268078;37303.33401244841;[1581.2560140558562, -1896.8562435971035, -1467.4262375864855, -1696.9271878397412, 780.8987794109999, -1555.5555790708604, -2142.7854271567703, -99.48303346551984, -12.300149853683251, 842.537553500566, -1050.5430126807842, -4166.80201244841]
1990-01_2016-02;2016-03_2017-02;87.05148765817285;AL;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.17797454386648814, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;3175.196102377288;0.06544457246824847;90.9090909090909;5.98028548643257;12589.330500967297;0.9078965469435079;37295.73758728436;36838.782915398864;37307.23828961325;36125.52080342586;36175.926833935984;35415.43540521028;35639.400094423385;35324.30905181026;33949.85689046524;36753.20251027029;36291.24624646843;34394.079573277675;[1748.2624127156378, -544.5339153988607, -584.2282896132456, -653.462803425864, 653.9731660640173, 3055.564594789721, 3371.6009055766117, 2791.1909481897383, 3979.643109534758, 6570.79748972971, 4946.253753531571, 2111.920426722325]
1990-01_2015-02;2015-03_2016-02;155.78949865698814;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.1499135569016417, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;2215.107208850045;0.054404569740528146;63.63636363636363;-5.307866407808194;34931.93285634971;0.8748685734954798;37513.770230708324;36986.673206923384;36541.92610877163;37010.59719744922;35847.759528540664;35808.21740363314;38810.09725458974;38019.42522977596;37162.35322755963;40132.651147451936;37693.324234988504;36681.143737357466;[-1892.3702307083222, -284.173206923384, -1815.9371087716281, -3410.0971974492204, -1505.9225285406646, -2656.7304036331407, -3675.5972545897384, -1681.9252297759595, -3623.35322755963, -418.6511474519357, -794.2682349885072, -832.1437373574663]
1990-01_2014-02;2014-03_2015-02;171.618273710832;AL;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.24441770228170312, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;3750.855059429625;0.08134089822084063;81.81818181818181;7.450106197446271;29663.076826008695;1.04417896530086;35319.49377640331;33830.32857188605;33039.707800917575;32653.326146109408;33456.66797822945;33038.52320039701;33707.845355338046;33959.69878684161;35120.82018883008;36115.05987268575;34606.343211094434;34023.17722201751;[-189.54377640331222, 3365.3844281139536, 2652.497199082427, 481.77985389059177, 2859.8320217705477, 3092.4767996029914, 3813.7146446619518, 5393.186213158391, 497.67981116991723, 6571.94012731425, 6419.156788905566, -2044.697222017512]
