train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;199.07418018300086;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.18481972135540253, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;3014.4999245578574;0.0471946819018112;90.9090909090909;-1.145710309918434;11928.3057644403;0.5329063386344695;58859.96620482753;57063.28433703232;61069.404301108596;53603.146024434995;56319.165833550804;57824.85186505011;55128.68330039102;56217.137501315876;55618.41783231574;56743.86999279306;53626.627694655705;51285.42630761174;[-2928.922204827526, -2464.984337032314, 2910.154698891405, 5729.945975565002, 655.2841664491934, 1215.8481349498907, -1308.8833003910186, -1883.337501315873, -3234.767832315738, 1025.5800072069396, -1742.2346946557082, -5601.050307611746]
1990-01_2022-02;2022-03_2023-02;93.04484451794997;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.12905105922356813, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;4176.767423960454;0.06006354926632815;72.72727272727273;-3.7114310746259016;49434.612963924155;0.8129684729793905;56342.39279256986;54586.61846641357;59656.37829836366;59797.91065943201;56813.774438149354;58743.13938101601;62248.039418478904;55157.30646611559;56283.38276847277;59560.8828840841;54472.62495780987;54972.69441137034;[-2770.2067925698575, -2342.3684664135726, -4072.4782983636615, -9806.593659432008, -4912.424438149355, -1854.7693810160054, -5860.1724184789055, -230.51746611559065, 275.2372315272296, 4152.917115915901, 1013.282042190127, 1764.505588629654]
1990-01_2021-02;2021-03_2022-02;105.87217887677252;MT;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.24891369995662369, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;15831.729069757192;0.23746359500180084;36.36363636363637;25.357890990652354;437883.3321211299;1.2454433773625966;42625.57205469922;41522.999950151905;41798.88874701501;40469.84938287317;41367.40065843205;40332.35954679938;37930.64030705368;38643.78227937876;35393.24360050913;42248.82497475759;38035.11005664719;35806.37617049583;[1137.8919453007766, 993.1530498480934, 2927.6612529849954, 11139.600617126824, 9542.449341567946, 11790.097453200622, 19843.459692946315, 16011.707720621234, 24146.34539949087, 25979.235025242408, 17947.83994335281, 20309.76782950417]
1990-01_2020-02;2020-03_2021-02;88.3002744098194;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.2189219153449221, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;4580.439960930703;0.07365474472916607;63.63636363636363;4.154854335311374;72270.47059726878;0.9079708544281264;40542.48451193492;41565.51955597703;41296.48933351036;40452.06885221867;41490.00098216981;40743.87352412969;40734.93000723253;40994.78018185064;38745.151228314855;42687.547337040116;39598.60573840293;38094.99268524365;[-1924.1355119349173, -4184.319555977032, -1080.096333510366, -405.0348522186687, -845.2599821698095, -973.6355241296915, 1883.9899927674705, 3774.605818149357, 6437.916771685144, 11853.430662959887, 5049.4502615970705, 1522.0503147563504]
1990-01_2019-02;2019-03_2020-02;151.65493678255007;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.2984012117010481, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;6596.251380079259;0.14738377484026408;63.63636363636363;-14.166198735200918;104287.3101646637;1.659776738774164;39093.58717108102;41111.03444065383;43858.452145849646;40948.479904028005;45179.23968959915;47669.690874655265;49335.40480216798;47259.40920459677;46239.03153327747;50973.418312456626;46640.04374709419;44397.84732755757;[1082.61282891898, -286.6394406538311, -3423.731145849648, -4082.5499040280047, -4202.835689599146, -7805.1638746552635, -11787.989802167976, -7181.65920459677, -8298.131533277468, -8339.568312456628, -6866.5837470941915, -6148.847327557567]
1990-01_2018-02;2018-03_2019-02;76.946874266956;MT;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.27539316518158174, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;12755.084455251545;0.2640120195064555;63.63636363636363;-21.960784687393282;202302.81940332399;1.4663141280767875;45160.503882335994;45485.17366841453;45610.49060685561;46536.75693689555;50641.44650539185;51642.82403534767;55404.658476299075;56614.30412263353;56515.89742363849;61931.608873798476;60512.47439315166;53485.865462874295;[3010.15611766401, 5484.254331585471, -430.73560685561097, -1664.5669368955496, -9010.223505391848, -8481.823035347676, -16279.314476299078, -15834.948122633534, -17065.63842363849, -17053.867873798474, -20265.724393151657, -15765.615462874295]
1990-01_2017-02;2017-03_2018-02;103.12936887983233;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.247887020303624, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;5403.290752882943;0.09794074349912718;72.72727272727273;-7.754370744971204;64040.1314400863;0.8597594472666574;56254.48359028036;57599.765358321834;58802.12247400561;52638.77685888568;54153.76625211506;54998.45587388278;53904.758198105126;52970.56812266267;52326.57902227901;56530.164570972716;50942.890983933736;50875.863766572984;[1916.600409719642, -3273.2353583218355, -2181.9764740056125, 1332.2031411143253, 769.2837478849397, -3254.9058738827807, -5954.3101981051295, -4480.67812266267, -7169.319022279007, -6445.227570972718, -7582.741983933738, -10595.698766572983]
1990-01_2016-02;2016-03_2017-02;116.05345296114683;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.07832534442096124, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;3537.8018323282054;0.04909871940803614;63.63636363636363;4.263763693268154;55781.92008365711;0.5336163502683722;50409.18333615032;51780.11719814812;52017.64977196507;49836.391140727246;50715.175134878176;50264.40620049588;49350.93644967794;49275.69666039299;47057.11445859217;50789.81402530712;48709.66543161976;47209.62602687869;[3335.016663849674, -102.14019814811763, -1053.309771965076, -792.0951407272441, -614.5151348781728, 1471.4717995041137, 3000.6335503220616, 1787.6123396070107, 3884.935541407831, 9222.428974692884, 4106.587568380237, 2360.223973121312]
1990-01_2015-02;2015-03_2016-02;74.92692034319043;MT;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.13309188580259848, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;11909.276640787652;0.24114812761928006;81.81818181818181;-23.81881914355097;95006.7050035227;1.2438330544031433;53867.16721494941;55754.77037798648;55177.21082529233;55718.48470299588;58126.41373564641;60985.81498911999;63281.74876485649;62690.57304322732;57656.302583795354;64288.03285829113;56632.337946646694;54850.94847062595;[-4985.6442149494105, -7321.483377986486, -10187.500825292329, -8488.162702995876, -8816.52673564641, -15473.331989119986, -16672.989764856495, -17297.803043227323, -15843.952583795355, -12818.172858291131, -8903.897946646692, -7661.7284706259525]
1990-01_2014-02;2014-03_2015-02;94.93635342968628;MT;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.02628799044411404, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;5626.958792330052;0.0925071236270647;81.81818181818181;6.693655162747887;44526.93749645729;0.792931258492081;50456.66033273329;51990.74032436971;51156.28404034922;50627.36763604735;52727.004670808456;51873.7282815435;51727.45477479673;52104.49282111139;50298.40587600107;53539.14534783023;50400.0074568988;48953.89006316387;[2672.5766672667087, 4831.703675630291, 8429.785959650777, 3438.4123639526515, 3874.1883291915437, 3319.2317184564963, 5702.68922520327, 8200.754178888616, -175.03587600106403, 7367.93365216977, 4599.563543101205, -8081.2900631638695]
