DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;PA;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;15448.244255537697;0.05240363682781978;72.72727272727273;-1.9701689596001937;1.2692116518753598;233210.34524552297;225657.05204365525;239620.06830529193;249573.8754816018;262364.6834169772;265837.28843501257;285551.69690867455;279119.77908970247;275065.2676181124;260974.14939814605;240574.41822482215;232230.65880871384
deseasonal;PA;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;14379.842695766858;0.049707163723354264;63.63636363636363;-2.96489165223672;1.1415109159337882;250160.2571315035;246293.7752216206;256353.95672781745;262889.3630632815;262538.75818376965;270811.5340944469;266809.6497314672;268637.5862808758;262478.07731122605;254057.0743283305;243703.652539713;234796.30576280458
log;PA;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;14320.746924366855;0.045496054467819715;81.81818181818181;0.0064052369955982956;1.1256814717910644;227091.45493299948;215273.7208445412;234987.52787013687;249957.72743700186;256019.41989803847;262501.1533092584;277083.472751068;275491.346383166;272032.717481795;257399.89322183843;230691.4992124037;232132.89334536734
