DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;196455.74538739832;DF;etanolhidratado;sarima_noresid;{'p': 4, 'd': 0, 'q': 1, 'P': 4, 'D': 0, 'Q': 2, 's': 12};12;12;16214.374275643699;0.7071267103289703;72.72727272727273;74.19966304448477;1.2013765473707423;6673.033144174233;4678.509871823002;4332.320212108524;4258.0874268304;2923.7864396343994;3073.5978338085397;4910.55683520783;8163.044207885452;9134.302579112957;5077.721302502369;2694.2857652991215;4552.022743677997
log;192444.30564949865;DF;etanolhidratado;sarima_noresid;{'p': 4, 'd': 0, 'q': 5, 'P': 2, 'D': 0, 'Q': 5, 's': 12};12;12;15897.852906722204;0.6815192787463692;72.72727272727273;72.25278026377221;1.169854311052422;6842.510165449729;5310.631835962879;4861.341314225731;4664.8505689422245;3752.6971187098934;3915.3822170357303;5348.409321274698;8015.901649740959;8795.955085071153;5355.715069158654;3340.030769550019;4830.9802053845
deseasonal;129175.81912059648;DF;etanolhidratado;sarima_noresid;{'p': 5, 'd': 0, 'q': 1, 'P': 2, 'D': 0, 'Q': 1, 's': 12};12;12;15803.035349789905;0.6946911985881358;81.81818181818181;72.654859962341;1.1763644365734078;6186.169673996325;4472.767997068494;4320.659304219857;4441.141726428308;3679.465515691036;3927.8380971681972;5517.351145259952;8041.158328901659;8819.153665553524;5796.852261802544;3608.721570193541;5280.724801362322
