DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;33519.55767670911;PE;oleocombustivel;combination-median;ARIMA-SARIMA_DS;12;12;971.7088554112635;4.3297029654300125;25.0;8.443667526786843;806.9999956365991;3.8909198045029427;-747.936018083684;-74.6580465841011;-840.7695266569417;1419.5256641001404;1633.3863823937672;1523.0110478376057;1024.3396220422112;22.631446995664348;425.6477014607195;-204.36758652404234
