train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;158.35675226105377;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.012821563002802372, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;79814.05000992106;0.09227858263945847;63.63636363636363;4.754445453859199;1259936.0083214256;0.7640110588568408;650928.7697739088;664513.0658901789;668573.4427111789;672557.9117103913;672715.692045123;678875.5401082927;689463.4314039118;691995.2269282511;691215.9254194363;698422.7055020898;696463.1242580385;689167.7842160417;[28419.517226091237, -56768.058890178916, -25987.274711178965, -51704.34971039125, -70638.009045123, 30044.137891707243, 38664.79259608826, 65963.3980717489, 73786.1995805637, 181601.73749791016, 101954.90674196149, 92236.21478395828]
1990-01_2022-02;2022-03_2023-02;113.43322120094672;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.11850064346157158, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;146627.99376178576;0.19459316774356372;54.54545454545455;-3.9487836346830485;2898349.0679232148;1.9624870814289488;552024.4176747386;548639.4352873365;560472.3080739203;580317.0451931042;652749.345538119;626095.041071174;722187.8580163651;785963.733450772;914402.4425979531;860272.0621731393;758267.7694196776;793673.0519085625;[194049.42632526148, 124376.62171266356, 72437.32192607969, 66765.19180689577, 44907.30646188103, 79233.40992882603, 19921.398983634892, -94877.69945077202, -273999.1155979531, -153197.1771731393, -190683.19541967753, -206323.85090856254]
1990-01_2021-02;2021-03_2022-02;106.10136095201597;SP;etanolhidratado;CATBOOST;{'iterations': 200, 'learning_rate': 0.09064654514474445, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;137742.17533995246;0.2048455169388003;63.63636363636363;-18.80118938474177;2181097.8364606854;0.5867741228414198;910548.4417345984;856792.4808038365;826776.870015658;797515.4800127784;793502.219700972;731861.1835879417;727021.4127946086;727101.2089318413;708087.3657790913;717135.7421581049;753689.3061031845;757969.4189984928;[-130669.87173459842, -82437.02580383653, -50833.65101565793, -148349.81001277838, -90013.80270097195, -65082.16358794167, -80861.95479460864, -83632.06793184136, -194851.93977909128, -97980.7861581049, -275485.80710318446, -172862.90399849275]
1990-01_2020-02;2020-03_2021-02;147.87283612042665;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.013571143518001288, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;187782.261184762;0.21128505279956303;63.63636363636363;-19.288628734367208;2973987.1512341704;1.0603433195928798;977906.8330108365;984005.2545960454;995567.1005238061;985548.8354544366;979999.4863069667;983783.5716982067;982687.5991907868;988108.1526820674;985452.1278430122;993730.788511602;993037.9743576708;987057.2309867904;[-183836.6320108365, -331275.68859604537, -309240.815523806, -268425.81445443665, -161720.2993069667, -154916.86669820675, -96841.05019078683, -20383.905682067387, -103834.46484301228, 1435.3344883980462, -125212.06535767077, -159738.0399867904]
1990-01_2019-02;2019-03_2020-02;114.65408519702032;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.010492913866061649, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;130419.62326984352;0.10543724676248199;54.54545454545455;10.641688749651747;2572927.0816082885;0.9908527829765916;928052.281659695;931811.59882759;918783.1458566465;886741.7599353056;867598.8749683251;865489.8139993942;849263.0828050196;849533.6592631976;841526.97794582;842586.3208688978;848791.1011605806;852148.6937909101;[-15705.712659694953, 15442.22717241, 58733.703143353574, 7340.33706469438, 84619.91703167488, 113295.54800060578, 128635.11619498045, 226952.05473680235, 183008.09505418, 235035.66913110216, 128742.14783941931, 82242.13220908993]
1990-01_2018-02;2018-03_2019-02;73.19333348376676;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.012759265798329361, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;238507.61559132484;0.21795374595803993;63.63636363636363;23.353765520660566;3778033.986810035;1.0168050101976154;696634.9663820013;685092.5102971066;685768.8622124407;668216.0881350352;655566.6527842234;661720.0529592664;655651.678859754;656508.5272496829;654814.3333098805;657513.9682814914;660007.3329605786;663683.349398894;[50592.283617998706, 13567.808702893439, 23303.258787559345, 90472.51786496479, 172505.27321577654, 280039.6270407337, 229963.956140246, 351763.04575031705, 311536.08369011956, 382835.45271850855, 293749.94003942143, 237594.07260110602]
1990-01_2017-02;2017-03_2018-02;85.76771666482091;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.011457761248813259, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;38107.099784082806;0.04335627408269279;45.45454545454545;-1.6307307342632014;900763.2527832816;0.2663413008226267;600125.0655362923;620583.4274807465;632329.0378196756;640049.2583910668;659946.4486604189;657312.1756001745;695262.2623851907;699814.9098642312;721709.921075665;739189.571999056;749106.2459346144;757176.9448027544;[1292.537463707733, -28939.753480746527, -6127.022819675622, -9640.43639106676, -38176.33266041882, 22872.306399825495, 11867.933614809299, 50144.61413576873, -24977.34607566509, 24137.602000943967, -37718.91693461442, -95869.9168027544]
1990-01_2016-02;2016-03_2017-02;225.73375179292634;SP;etanolhidratado;CATBOOST;{'iterations': 200, 'learning_rate': 0.23174177195862444, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;211256.50086717753;0.2529839604885732;54.54545454545455;-19.960577435782394;4181181.1399724022;1.4018412973307783;704611.4398168434;731385.223307652;741980.2146492829;738554.7600233312;762897.1263190241;745909.5841108742;793733.0155228069;822946.4079487378;961091.4303507147;905618.2720366649;904298.1618260718;892622.6769834103;[-52176.71081684332, -49671.42730765208, 25952.451350717107, -16263.62002333114, -10915.40531902411, 36482.63288912573, -8743.958522806875, -127873.75594873785, -379701.2173507147, -254457.30003666494, -401190.3358260718, -376391.43798341026]
1990-01_2015-02;2015-03_2016-02;150.90134771587327;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.010455543605572316, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;133452.5001886995;0.14174773103479735;36.36363636363637;14.684752280618651;3685525.8816928477;0.7639072738132101;707285.6183751165;700254.2552801652;690729.1754191584;670338.0361203264;655367.3649859844;652314.8769438309;648854.6302692528;650418.4983062244;646927.7813260806;645872.4897837252;646225.3312400387;645946.9007464576;[93096.67162488354, 104897.08171983482, 76670.88658084162, 115682.05987967364, 142243.46901401563, 169472.58905616915, 192372.91973074724, 233771.2946937756, 84931.64567391947, 164118.34121627477, -3605.3092400387395, -3457.141746457666]
1990-01_2014-02;2014-03_2015-02;185.0057432721369;SP;etanolhidratado;CATBOOST;{'iterations': 100, 'learning_rate': 0.14896462255321297, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;157003.65765318004;0.18557558266214932;45.45454545454545;15.62647260984755;3720870.3702547913;1.7270562028028995;630494.0256082297;625529.7775495392;621809.3545876691;570763.3966704155;570313.207065776;530297.7596268281;509356.0985378778;511892.80935618316;505959.3422310056;493739.45824192243;488877.9656988825;496145.5257867784;[-77422.59860822966, -38546.586549539235, -35168.528587669134, -10182.931670415564, 26125.16593422403, 92662.0523731719, 140151.89546212216, 208374.18064381683, 180191.60776899435, 302455.4477580775, 222993.25530111755, 202424.62321322155]
