DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;71460.22396452213;MA;gasolinac;ARIMA;[(0, 'diff'), (1, 'normal'), (2, 'deseasonal-diff'), (3, 'normal'), (4, 'deseasonal-diff'), (5, 'deseasonal-log'), (6, 'log'), (7, 'deseasonal'), (8, 'log'), (9, 'deseasonal'), (10, 'deseasonal'), (11, 'normal')];{'p': 8, 'd': 1, 'q': 8};12;12;4944.710988806798;0.041505966762690145;66.66666666666667;2.316685033099632;87589.73029608213;80894.28556643613;91852.55013910259;80630.09726747702;96356.95813282026;87693.71938583173;88062.74477009938;91015.53142158106;88575.69034338012;95330.95226037374;84941.7863074052;85380.0475841403
