DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;152579.94947671142;AM;gasolinac;ARIMA;[(0, 'log'), (1, 'log'), (2, 'log'), (3, 'normal'), (4, 'normal'), (5, 'deseasonal-diff'), (6, 'deseasonal-diff'), (7, 'deseasonal-diff'), (8, 'diff'), (9, 'deseasonal-diff'), (10, 'deseasonal-log'), (11, 'deseasonal-diff')];{'p': 4, 'd': 1, 'q': 4};12;12;8430.337960672532;0.13033726575445734;58.333333333333336;-9.90623665462261;48429.120697278995;50588.47723231924;52125.462740849376;51811.319995133425;57742.8575619282;61996.89733336228;60715.4894068853;60091.176608963004;58336.08142881235;66086.81380656181;47093.34251906483;63253.01647482188
