DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;578027.0697606294;MG;etanolhidratado;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;52921.284322123065;0.2240804883587649;75.0;25.039122597601043;-0.8455632650229086;107524.9025937184;109573.22172359785;116619.3090125352;117684.93341981614;129223.57280699808;138974.70318651674;140372.46842000476;153120.90819038384;135440.6600386366;149866.1362071351;128346.19846997343;116822.74800304777;-3.9231506899510107;0.0018709249349017957;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;808513.685670739;MG;etanolhidratado;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;55645.66876179425;0.22138957964420283;66.66666666666667;25.464862202638905;-1.040473312491328;120296.7387198218;120633.81297626274;119353.3854446934;123696.93472085209;126849.77764189786;129117.65197051522;134355.04241239437;143725.71825084524;128955.61488281448;144859.7980503543;122784.54006280794;120174.05685188247;-4.5215605762482785;0.00017973329177760556;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-log;494961.4541578328;MG;etanolhidratado;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;45390.39115139255;0.18286171693546793;75.0;17.809693555928348;-0.35767567541144274;124279.59710865017;131074.51342636047;133061.32539460153;138825.6450966663;142542.39469477418;144438.83363334584;147482.86957906847;153355.66679902046;144176.8751187331;155821.20383386652;140011.90441232108;137364.96086134537;-4.576687009220852;0.00014257148960812328;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-diff;1259310.396597696;MG;etanolhidratado;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;69332.67583215873;0.2795167805678457;58.333333333333336;32.0678048858067;-2.1677004768590016;122383.31784260579;121066.18919264687;118645.92058004212;119662.77393209108;119623.01410488876;116433.80231273294;117914.48782381452;120197.56887058273;111284.77912125565;122144.28721721435;106750.02882941427;102731.27555876263;-6.105984647153097;9.582468993048963e-08;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;980327.4553577015;MG;etanolhidratado;SARIMA;{'p': 3, 'd': 1, 'q': 3, 's': 12};12;12;54063.402111181356;0.20936164766655838;58.333333333333336;23.507166168337612;-0.9260826966440898;119904.40146870715;121454.5925591583;123584.13039923717;127312.18088580434;139174.40236260367;137681.15152619578;137224.59378586526;147273.83091012036;127254.57015832227;154676.77912726876;127339.12716588496;112235.5452515819;-6.930163971061037;1.0892825147467954e-09;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;612207.346135246;MG;etanolhidratado;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;56020.64592208815;0.2375948406502486;75.0;26.624869553074376;-1.0680660751752482;110187.25580912417;111094.04466693562;116746.16601196771;117584.53728135025;125427.26137017067;134251.90449711023;135242.7018889036;146065.63781665196;130897.70489920453;143984.21304835865;124368.38076063081;115066.77364858118;-3.9198865945624726;0.0018932707901528573;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log-diff;997337.6689440067;MG;etanolhidratado;SARIMA;{'p': 3, 'd': 1, 'q': 3, 's': 12};12;12;54996.00312752526;0.21353658833122033;58.333333333333336;24.34885950065449;-0.9931062109473439;119941.94134903711;120418.16497898304;122832.2410130309;127038.99554270349;135787.76301778582;135618.69844947715;134170.0252281098;142368.34767901117;126881.26146927003;150361.713556976;127399.13914994436;114965.1415720285;-7.037540966204417;5.96223872126355e-10;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
