DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;RJ;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;42665.26888694024;0.1618000368771673;27.272727272727273;-3.141489148191029;1.2631399585915242;192492.56161947246;195916.64881790912;180435.0346452801;163735.49009587028;166076.4520746585;165189.9000129213;201956.53354270695;206409.15311396803;216111.437863458;239397.25483873495;266633.06534181925;285484.2650192392
deseasonal;RJ;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;38787.95725246941;0.17130423384994833;72.72727272727273;-2.277387559757525;1.3642728200643952;221528.5269904238;204161.8979884143;171292.90671332026;159284.66909637285;149662.17581276767;158793.09223665047;191279.09201411362;210971.88341405266;223199.3507271879;264578.2292237247;255250.35779671086;249059.96205968398
log;RJ;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;41704.64508861126;0.18098118200790192;54.54545454545455;-4.2528361914541355;1.4396218634507787;184791.57799732307;174714.97773724294;165207.11783972196;162576.16079813003;178223.55496628926;180076.26713241098;201842.66736682056;231957.46941702283;237568.86486540898;263696.2876063553;264945.49048665096;260957.55287200975
