DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;108701.25290304875;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/normal/MA_normal.pkl;{'p': 8, 'd': 1, 'q': 9};12;12;7515.148279269356;0.07019264061035474;66.66666666666667;6.606637225925355;84269.56114610069;80339.91037259082;81822.96558553181;77235.87719736632;83115.5242962252;86476.2494264047;86476.98082639933;84975.55371409009;87768.6268274022;90743.05749811433;85169.4029345747;83452.02890674095;-3.973826705257789;0.0015539367089069578;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal;22682.1199115079;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal/MA_deseasonal.pkl;{'p': 5, 'd': 1, 'q': 8};12;12;6241.6393799534935;0.058952360928891334;91.66666666666667;5.99010733008216;83814.26325159434;79473.17177993672;82078.16559577668;80714.21966708888;86463.55665684621;88005.40663280006;86982.26518652143;88807.47161091724;84775.43382712189;93356.47955832456;85915.1122564847;78139.82313774081;-2.9952706811808865;0.03533842577090643;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-log;24362.34652763214;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal_log/MA_deseasonal_log.pkl;{'p': 3, 'd': 1, 'q': 12};12;12;6700.285724871369;0.06360696972762536;91.66666666666667;6.464033754487176;83893.97194659131;79513.4778779081;81716.2640283719;79233.6488274265;86386.51872724443;87357.45288502204;85818.10800228173;88560.90956005441;84148.64593331811;92817.53341394551;85786.4303603659;78157.7768415479;-2.99399049482474;0.03545943645056117;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-diff;18543.30449482951;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal_diff/MA_deseasonal_diff.pkl;{'p': 4, 'd': 1, 'q': 9};12;12;5112.008630291117;0.043718847201561946;91.66666666666667;4.465509505429353;84852.84416423379;80208.20548803105;83601.3852583539;81603.95693676294;88405.51397606583;89222.97565773719;88248.86744484541;90398.94176104086;86019.63357657449;95083.97491162857;87426.37466428097;79970.54805044952;-8.729833460776243;3.2139583416292075e-14;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;44777.49878857488;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/diff/MA_diff.pkl;{'p': 9, 'd': 1, 'q': 14};12;12;6186.104463705213;0.0495686280650128;83.33333333333333;5.051715907167365;83478.48555946497;81174.61994227802;83339.69306890568;77978.54824074381;86876.23772703664;89810.64281742352;89368.18073887024;89357.59097561368;88692.03788236425;92902.41662034404;85236.22357852524;80477.4462021216;-7.837321799153821;6.066125995100346e-12;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log;74532.09926755696;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/log/MA_log.pkl;{'p': 14, 'd': 1, 'q': 14};12;12;6868.45095210708;0.059946244886868914;75.0;6.0578746893784885;84656.03023781412;78471.56202076278;83500.1064143245;78493.49483730763;84922.06321458815;89395.58316338106;89412.51173505462;87620.62468518372;86895.11321053265;91851.41935474653;81973.54779658021;80599.10492309828;-3.6255390813666573;0.005291132578179509;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;68557.26308162676;MA;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/log_diff/MA_log_diff.pkl;{'p': 12, 'd': 1, 'q': 7};12;12;4743.471795758009;0.0440651542965328;66.66666666666667;2.236479540551273;85467.85570611697;82495.06784628291;86457.81286185495;83439.57157135944;87352.00553658175;90774.67978924615;92678.39165032656;90378.96337700706;90353.85536401118;94968.55355500501;87362.86710176765;87463.4343547475;-7.841733199712672;5.912292333916139e-12;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
