DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;184982.24054252025;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/normal/PE_normal.pkl;{'p': 11, 'd': 1, 'q': 2};12;12;8533.784010396239;0.05929610643374395;50.0;4.24829289356411;111025.48944619574;111667.88749021821;114365.1768909593;109141.51716198714;113359.5965716669;116303.83891208985;120780.08623970993;118590.9094330826;118310.66252567772;124845.9088069247;118761.8821859428;119059.70771110285;-3.916343589852515;0.0019178059736844877;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;23344.1113368329;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal/PE_deseasonal.pkl;{'p': 4, 'd': 1, 'q': 10};12;12;6436.920527375954;0.041877553357219995;91.66666666666667;4.151968981729486;119059.60227819851;113459.47849578394;115938.79009375235;113362.35996224885;112068.24497334914;115636.23067629429;113629.96257364527;120523.9756333016;115528.44902794436;132179.26928340225;119390.58651202354;106840.27018689027;-5.900329427768344;2.7878556451412663e-07;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;24934.196570262684;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal_log/PE_deseasonal_log.pkl;{'p': 7, 'd': 1, 'q': 8};12;12;6872.12202925378;0.04583662181327313;91.66666666666667;4.674913863457492;118215.26559642048;112051.5737230549;115263.54488939053;112923.77608362744;111697.79587247856;114986.74044083052;112671.47833534748;120038.89508270596;115924.39140301688;130567.60251010804;119149.62416243635;106501.16085280522;-5.962213197955628;2.026454265619047e-07;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-diff;16780.680964600357;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/deseasonal_diff/PE_deseasonal_diff.pkl;{'p': 12, 'd': 1, 'q': 3};12;12;4636.012286508361;0.025813532690978965;91.66666666666667;-0.0157490880150206;120998.20372650094;115178.49476522101;118131.75299562403;117806.17448834324;115721.38550684195;121558.89267834504;120596.81736895225;126389.12776198798;122793.82710358774;138862.8157180127;126645.79227851891;113705.91443930812;-10.756255378456785;2.588584060405179e-19;7;389;-3.447272819026727;-2.868998737588248;-2.5707433189709294;True
diff;53914.45678436342;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/diff/PE_diff.pkl;{'p': 10, 'd': 0, 'q': 12};12;12;7453.218591886096;0.038795065233236115;83.33333333333333;4.002729821394784;119784.1585858374;111347.63687241818;111912.62681088161;107495.53971139553;113408.67113233179;119233.52909161661;118666.25992207818;123533.35300210713;117071.99743847278;129406.75226339416;119620.32838055477;108312.51155749128;-8.629056382040808;5.822384324303228e-14;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;115986.17371705432;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/log/PE_log.pkl;{'p': 9, 'd': 0, 'q': 11};12;12;10683.872055957021;0.07113663029662477;75.0;6.89122062229157;112057.18044822394;104907.10529882707;109044.26275146239;104091.62450920937;108209.89332112395;114177.18364802212;118586.06631036027;121445.51837170392;117563.96587506265;122532.50962015237;114156.5722857726;110902.67780674096;-3.943544750530045;0.0017367557510292334;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log-diff;192997.95500305228;PE;gasolinac;ARIMA;./pickle_arima_rolling/gasolinac/log_diff/PE_log_diff.pkl;{'p': 11, 'd': 0, 'q': 2};12;12;10676.475055571047;0.0799166313504313;58.333333333333336;6.162274380710665;110177.5763436646;104991.67261355084;111304.48164390316;107439.18431039233;108278.54152011815;109478.15755718153;120711.08058464805;116511.6483764389;115113.63376194764;126066.6789574466;118313.41969268804;119917.68413523879;-8.569402672697557;8.275926158159807e-14;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
