train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;263.42132717499953;PE;gasolinac;ARIMA;{'p': 18, 'd': 1, 'q': 11};12;12;7551.94994218992;0.048116137885489456;63.63636363636363;4.085708913827811;119070.47443773152;0.5942037253344287;116311.00072589131;114868.05154005924;115244.26470765701;112244.87843729102;116483.41182065787;119838.2156587557;120460.94279917832;117300.0461873411;117343.57213954;123716.96276947699;113981.32792485783;110790.72249539795;[4383.149274108684, -2250.4515400592354, 16372.785292342975, 7921.621562708984, 1081.9391793421237, 3005.1343412443093, -1645.892799178313, 6191.503812658906, 4615.427860459997, 11282.688230523025, 11102.622075142164, -2484.37249539794]
1990-01_2022-02;2022-03_2023-02;292.34237608700005;PE;gasolinac;ARIMA;{'p': 22, 'd': 1, 'q': 6};12;12;11696.09556343254;0.07932151984358747;90.9090909090909;7.635198999482058;46443.47651268525;1.1017653051555636;104174.27482818221;97297.29762539899;101864.90384453697;100734.0008307395;105062.38071621457;107340.5804745088;110815.46578205297;112466.93722343545;112405.90507513164;118354.0973148921;109147.29636159526;104133.58283911725;[-3151.2248281822103, 3530.5443746010133, 3236.870155463039, -2106.914830739508, 5001.378283785438, 17643.969525491208, 16705.134217947038, 11996.772776564554, 5440.544924868358, 21780.55268510789, 12077.153638404736, 13968.367160882743]
1990-01_2021-02;2021-03_2022-02;248.81950131699978;PE;gasolinac;ARIMA;{'p': 8, 'd': 1, 'q': 13};12;12;7784.39772195539;0.06374431512694266;81.81818181818181;1.6758123592890448;61501.60556949224;0.6986928049166454;111491.3950325219;100949.63709466411;97870.3677897538;101856.31346685777;103970.14810998448;108124.34806689138;109024.9957927001;116072.26729025815;109408.5094587624;116859.80314845454;112871.9160162598;101136.56535293341;[-12248.516032521904, -4419.172094664114, 7079.206210246193, 6176.066533142235, 10469.60389001551, 11414.287933108615, 7132.004207299906, 3615.7307097418525, -3291.2594587624044, 6227.596851545459, -10750.1020162598, 574.7846470665972]
1990-01_2020-02;2020-03_2021-02;341.14847199499945;PE;gasolinac;ARIMA;{'p': 23, 'd': 1, 'q': 22};12;12;16708.05818314058;0.14202026645800606;81.81818181818181;-7.274064965563837;132570.45049474758;1.2074056845691101;117145.04622346183;115599.55719459908;111498.52684994994;111742.50305114969;112874.95328267178;118603.43505495808;112202.36819256564;114015.94544480409;110474.69659339098;114743.6240352691;112700.32618715901;103065.52846782573;[-22240.20322346184, -34569.487194599074, -27296.04084994993, -16746.453051149685, -7828.192282671778, -11186.42505495809, 1152.65880743436, 11889.97555519591, 7187.598406609017, 14001.242964730904, 1278.9738128409954, -7501.192467825735]
1990-01_2019-02;2019-03_2020-02;319.6571738449993;PE;gasolinac;ARIMA;{'p': 21, 'd': 1, 'q': 21};12;12;4907.748047889037;0.0361212589848016;90.9090909090909;-0.6668068160560332;19396.15175925613;0.44473060378034923;116876.72724483415;109121.0681963949;112551.21095236197;109657.18173433335;110669.40529640656;116539.1566044234;114512.67950217736;118208.22229744664;116933.14843727891;126200.13563287896;119442.44654584446;114143.43575842539;[-10448.527244834157, 4049.4668036051007, 1868.6890476380213, -2108.80973433335, 5612.862703593433, 2132.0533955766005, 736.9044978226448, 3748.279702553351, 1632.2755627210863, -2619.135632878955, -7363.262545844467, -6413.9357584253885]
1990-01_2018-02;2018-03_2019-02;318.48310021401267;PE;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 16};12;12;9287.058088250287;0.07892576588158924;63.63636363636363;-5.8150513270217585;146551.8765083461;0.6010496734810573;117275.168747932;113431.83159678026;111986.94271761563;107446.98576033334;112566.1827409268;111846.16739993707;114077.16338186763;116876.83854822381;116827.68082798619;122766.84818727846;120343.46861042471;112827.52857725986;[5300.554252068003, -4190.736596780262, -15533.980717615632, 2168.7332396666607, -10942.188740926795, 4430.282600062928, -11371.822381867634, -9548.769548223805, -12364.42782798619, -2512.9861872784677, -10720.468610424708, -10456.978577259855]
1990-01_2017-02;2017-03_2018-02;232.3725810800097;PE;gasolinac;ARIMA;{'p': 18, 'd': 1, 'q': 9};12;12;5145.764605910967;0.032234521911533094;100.0;-0.3692528370682989;71.8243632992702;0.5049975209181097;126187.26780479657;124643.03952229062;126197.49408454992;122702.57206573719;122430.25880664367;125044.9995712333;122659.29388722619;122780.90354058884;120505.98812225855;124819.55167930183;120107.71201633969;114949.86957492484;[7161.374195203418, -4633.026522290616, 641.9819154500728, 3340.0919342628185, -251.40080664367997, -631.1595712333074, -4697.7938872261875, 3360.0104594111617, -845.3541222585482, 5592.469320698161, -1610.194016339694, -12846.18957492485]
1990-01_2016-02;2016-03_2017-02;230.91657181899063;PE;gasolinac;ARIMA;{'p': 5, 'd': 0, 'q': 23};12;12;9933.714133549618;0.06802988204737252;72.72727272727273;6.642521133884746;117605.00324697538;0.8680754713068348;114873.6260236576;114733.86654037499;112790.05930565383;112349.01641638755;114139.58809271804;106976.33676991134;119291.30241022614;112507.7972672456;110721.03336357909;121009.30563498058;113489.46700338241;113706.50827941923;[5473.823976342392, -2193.589540374989, 4283.927694346159, 3862.2475836124504, 2163.9089072819625, 18375.281230088658, 7737.197589773859, 12523.058732754405, 13759.601636420906, 10471.794365019421, 14984.332996617595, 5793.14272058077]
1990-01_2015-02;2015-03_2016-02;279.8158345380216;PE;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 8};12;12;6871.627055837121;0.05463878692016183;81.81818181818181;-5.034477586581746;54263.040665666784;0.4945246412865874;123286.10307894868;117777.59786240473;115844.87447087052;116182.72904259858;119534.17519613075;115457.05178084734;115505.21935173907;123327.73973559622;116821.05610334805;132258.25654811095;122639.59366097447;113079.08688272619;[-7835.581078948686, 2928.772137595268, -2801.618470870526, -5550.513042598584, -5974.362196130751, -5342.123780847338, -4298.224351739074, -9122.124735596211, -9709.691103348043, -10500.869548110946, -9287.401660974472, -1130.6758827261947]
1990-01_2014-02;2014-03_2015-02;145.35552668297896;PE;gasolinac;ARIMA;{'p': 13, 'd': 1, 'q': 2};12;12;12700.913075066355;0.08403828494533348;81.81818181818181;6.908395720669253;100456.60129354798;1.104418585563752;118405.99880422525;117046.55148331779;115799.82071297323;112666.58658393081;115881.2698192933;113841.8006347869;114397.35631452034;116727.04447147458;115020.9180013924;119509.91914226927;117657.37110596185;116191.2774523126;[3261.874195774755, 7811.729516682215, 5351.2682870267745, 3237.4034160691954, 4683.5601807067, 8324.024365213103, 13268.758685479668, 17955.689528525414, 7898.881998607598, 25506.330857730733, 18914.728894038155, -12827.877452312605]
