train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;223.07466081400025;GO;gasolinac;ARIMA;{'p': 4, 'd': 1, 'q': 6};12;12;12691.969831457975;0.07861296855077922;36.36363636363637;6.276806740082611;350165.92469080316;0.5286313181592632;130815.32860369403;129916.32404159059;128323.3736928383;123856.88675623777;124586.45244064694;124610.04360567189;121848.1476859502;123466.63376441495;124345.34128920786;122051.08318644525;123510.42757685846;124517.49871683567;[10495.77139630598, 8261.577958409413, 25417.07630716171, 16747.56324376224, 12790.568559353065, 10645.756394328098, 5390.452314049806, 6549.766235585048, 1282.7087107921398, 16745.24681355474, 293.6664231415343, -14038.788716835668]
1990-01_2022-02;2022-03_2023-02;160.10988199899975;GO;gasolinac;ARIMA;{'p': 2, 'd': 1, 'q': 2};12;12;19634.101614182997;0.13876676938811314;54.54545454545455;8.134225081114424;387628.65477174165;1.0727440179279923;116550.54027702323;112601.24269419246;114449.15276660467;113585.37305753602;114077.10307187817;113861.53221395577;114024.51458289128;113981.99113313117;114051.89595576971;114060.03916860501;114102.18481749235;114125.58910977661;[-12723.620277023234, -8392.71769419247, -9037.55176660468, -15825.499057536028, 8387.096928121828, 23539.51778604422, 17109.75541710871, 18065.285866868828, 18268.204044230297, 40128.883831395, 19686.061182507663, 22053.960890223374]
1990-01_2021-02;2021-03_2022-02;163.7948395939993;GO;gasolinac;ARIMA;{'p': 2, 'd': 0, 'q': 19};12;12;21210.83843495077;0.16878598219738525;54.54545454545455;15.511640576267402;419033.65933186404;1.287841424385758;96146.15090412906;92198.32014348877;92440.81729581597;92295.13521613415;91458.37628468167;90402.35341456215;89819.16301084898;90704.69516795268;91539.7144816182;97425.47097319594;89524.09573233782;89751.8847613142;[-11431.771904129055, -1881.67014348878, 9446.32270418403, 12649.820783865856, 23535.52871531833, 20915.622585437843, 25788.837989151027, 30447.95483204731, 21915.047518381805, 36899.42902680405, 17162.26126766218, 17187.555238685803]
1990-01_2020-02;2020-03_2021-02;229.87286652900002;GO;gasolinac;ARIMA;{'p': 12, 'd': 0, 'q': 11};12;12;11011.413420777675;0.09390527303202756;72.72727272727273;0.18062193342858127;130487.45364392943;1.0499338578837347;96830.37075224172;96167.39810510441;93257.33612830605;91384.78275046939;96067.00926240359;95328.78497064757;92377.24569785879;93227.89981551413;91153.60719133973;97052.76022476824;92422.99372689724;91012.70536945878;[-14483.923752241724, -19726.772105104406, -6368.156128306058, 494.69724953061086, -2809.159262403584, -3959.734970647565, 3202.184302141206, 13859.231184485863, 7821.242808660274, 21558.169775231756, 6723.086273102759, -4272.870369458775]
1990-01_2019-02;2019-03_2020-02;294.62716544700015;GO;gasolinac;ARIMA;{'p': 22, 'd': 0, 'q': 18};12;12;5320.51915441833;0.042963146987039985;63.63636363636363;-2.862226326673874;83876.10722501572;0.5610620972084146;104971.02940439235;96421.47230507957;102543.57938531468;96429.18222980924;99100.0523003424;101131.85623102545;95176.25343151255;96152.65207335302;92486.95179004178;106214.22383561362;92514.41845854458;93532.14958461367;[-10268.35540439235, 975.6786949204252, -7061.669385314672, -11013.42222980925, -1930.2923003424075, -5311.976231025445, -4308.413431512556, 1639.1679266469873, 1781.7302099582157, -335.74283561362245, 2210.2815414554207, 881.0934153863345]
1990-01_2018-02;2018-03_2019-02;205.3170620870078;GO;gasolinac;ARIMA;{'p': 16, 'd': 0, 'q': 14};12;12;22495.76413691339;0.2096488220712728;72.72727272727273;-20.089560909903653;267706.971503388;0.7724465154946997;121026.88690318637;116619.33598629298;117035.31330342856;109582.8458586311;116720.05150094579;120964.09700385785;117261.36715144881;121480.68247393348;118265.82239441939;136280.00974537758;124777.80720113279;117578.5626134309;[-2247.1129031863675, -4901.687986292978, -18746.67930342855, -2437.0398586311057, -21826.171500945784, -22325.965003857855, -28946.112151448804, -25845.53247393349, -27996.08039441939, -29200.927745377587, -27897.460201132795, -28121.472613430902]
1990-01_2017-02;2017-03_2018-02;225.71392411203124;GO;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 8};12;12;11202.379101424165;0.08346098092284948;81.81818181818181;-2.6595195204010893;88601.3698988787;0.6904565389153495;134605.78717268768;130925.78029967938;132083.0013355858;127157.00249982369;129300.2163171202;132135.805061775;129275.52316226347;125059.7657411678;123099.23831613787;134227.3561531037;124868.00149472427;125818.66381708732;[9293.093827312317, 7198.589700320619, 7499.45066441418, 8091.4085001763015, 7704.073682879811, -2638.8370617750043, -8900.883162263475, -4897.893741167791, -12176.349316137872, -12911.134153103703, -15648.936494724272, -22729.809817087313]
1990-01_2016-02;2016-03_2017-02;158.03280186199117;GO;gasolinac;ARIMA;{'p': 17, 'd': 1, 'q': 2};12;12;8885.157175395663;0.05356695780934007;72.72727272727273;4.3389890436474285;105135.43213431459;0.8868582441397918;127059.9205569077;125841.91245009057;123970.82059008084;123968.75370674804;126302.19801769014;120787.78501690998;126535.75734872081;120643.25370693469;120750.72934437514;128976.83171203222;118412.36784304523;122308.19607371466;[8257.560443092298, 6233.1975499094115, -783.5865900808421, -5497.12270674805, -2873.318017690137, 5663.145983090013, 243.06765127918334, 6384.419293065308, 7822.900655624864, 19583.92128796778, 15290.566156954781, 7057.163926285342]
1990-01_2015-02;2015-03_2016-02;239.8508317520027;GO;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 2};12;12;11237.55841508791;0.08408127827596844;54.54545454545455;-8.137195948488998;221592.8645220615;0.579712587550818;131331.75905363986;131992.06917688187;132797.3314497117;127091.82529649038;130130.3720730928;133254.7554627277;132773.09416114292;131871.88248944024;124754.28081416953;144568.3158556583;133482.48083207267;124760.79955518215;[-9138.149053639863, -6135.546176881864, -13734.990449711695, -8104.813296490378, -5373.3900730928, -17164.055462727716, -15176.810161142916, -8385.491489440232, -13305.112814169523, -5258.813855658285, -17627.568832072677, 601.2364448178414]
1990-01_2014-02;2014-03_2015-02;247.3229113940033;GO;gasolinac;ARIMA;{'p': 23, 'd': 1, 'q': 6};12;12;15301.695174621578;0.09941126124705014;63.63636363636363;8.969515208552174;241599.46077091715;1.3842368629329953;126893.43941012638;126215.65118393456;124474.26080927125;121678.8049432806;127938.68273637086;126575.28523176705;121555.66155858713;123202.2907067767;119697.72034905301;128155.63154843399;124690.05925196396;121071.13090998963;[6673.961589873637, 19283.81881606544, 18666.65419072876, 9877.643056719404, 2319.270263629136, 10447.958768232958, 19334.648441412864, 23842.279293223313, 9078.999650946993, 22170.028451566017, 14959.982748036025, -9629.226909989637]
1990-01_2013-02;2013-03_2014-02;160.36051118501928;GO;gasolinac;ARIMA;{'p': 6, 'd': 1, 'q': 18};12;12;10974.263150638259;0.07712607281585691;63.63636363636363;7.818802193394172;173167.54763677024;1.412087347305769;121135.57130246388;120980.98617157085;119048.79987259327;115604.5889273882;119378.39271457282;118932.1100489642;119880.81976370675;117732.26815597487;114305.27320359122;125726.77715687227;117290.79607868777;115598.66272006404;[3457.718697536111, 7354.96182842915, 12532.793127406723, 6592.254072611788, 13292.119285427165, 12208.909951035792, 2326.034236293257, 13619.44884402513, 13920.300796408774, 16699.650843127747, 11741.61092131224, 7174.757279935962]
1990-01_2012-02;2012-03_2013-02;82.96238227101276;GO;gasolinac;ARIMA;{'p': 2, 'd': 1, 'q': 1};12;12;18443.55444004166;0.14216414944600955;27.272727272727273;14.39811008768464;581961.1754698907;1.1618136083734447;105499.63852780852;104892.05936030622;104254.31520624386;104099.97151707148;104003.00876955876;103975.70275822753;103964.63121080578;103964.60675457062;103968.07765602805;103973.4172535764;103979.44479886364;103985.80070278724;[13273.163472191474, 16020.690639693785, 17862.884793756137, 13611.792482928518, 17502.32023044124, 20635.667241772462, 15679.580789194224, 23921.072245429386, 13642.713343971947, 31257.567746423592, 19325.762201136356, 7609.223297212768]
