train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;365.63593199100023;RJ;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 12};12;12;25718.246498993693;0.11260884799095672;54.54545454545455;10.750207522439402;507452.96561445243;0.9197451953434241;198921.22107900592;187999.48046471796;185824.733822993;161306.02204721433;171406.7242249584;167776.96284927227;162369.86890290095;172404.58126651516;165666.72107506782;197931.68647614523;191025.04636854984;183205.74613911798;[12271.442920994072, 2538.1445352820447, 26025.796177006996, 37179.74295278569, 23498.779775041592, 33743.070150727726, 36628.506097099045, 20150.027733484836, 35062.118924932176, 30407.538523854775, 8467.01163145015, -7504.213139117986]
1990-01_2022-02;2022-03_2023-02;299.00746860599975;RJ;gasolinac;ARIMA;{'p': 23, 'd': 0, 'q': 1};12;12;41353.033458063524;0.17045191267156304;72.72727272727273;17.275913368815903;491410.247946564;1.0458774789134044;155070.41580355988;146511.62589897483;152140.2860770688;151667.83694135945;157646.69717530248;151796.79633292166;156812.18866586985;152305.5339194185;146062.77220944132;158564.51579015868;146498.99661268987;146446.9482486314;[137.10419644010835, 3912.424101025157, 3907.0249229311885, -13270.389941359463, 24929.648824697506, 37364.92566707835, 35366.567334130144, 52266.30808058151, 48304.252790558676, 75676.97020984133, 54649.43738731014, 57158.855751368596]
1990-01_2021-02;2021-03_2022-02;270.6246866290003;RJ;gasolinac;ARIMA;{'p': 2, 'd': 1, 'q': 21};12;12;15898.619183361572;0.07520685503114892;72.72727272727273;6.255853901998663;188272.38179659087;0.8515988907208688;128069.24091913993;123024.44528636389;135342.2808979547;149263.7587955363;166248.68913998737;159613.86303264793;151363.98016140543;142274.72741979244;131680.57331797466;142203.09371975908;142368.15552722523;143165.51248618588;[28034.298080860055, 7148.586713636119, 9838.860102045292, -3659.3487955362943, -4625.843139987381, -5935.016032647924, 4738.10583859458, 21375.920580207545, 9575.13868202534, 37327.71228024093, 3214.731472774758, 7388.95051381411]
1990-01_2020-02;2020-03_2021-02;345.60463455399986;RJ;gasolinac;ARIMA;{'p': 24, 'd': 1, 'q': 20};12;12;33479.01049095674;0.19319767631311405;63.63636363636363;-11.259445293900162;529961.4986875947;1.2301884409946657;186218.784334326;180046.40284244184;180260.42235059844;170647.856008779;169264.4398243123;168853.02310170114;159350.15044390317;159652.62249618818;159225.44684739583;175239.6106435609;160934.20482901004;156931.89327275683;[-44640.211334325984, -71369.42284244184, -62091.92235059844, -35619.31400877901, -14512.073824312305, -13426.88710170114, 3739.583556096826, 14788.725503811816, 2346.4011526041722, 14110.363356439077, 15111.831170989957, -13531.316272756841]
1990-01_2019-02;2019-03_2020-02;188.91852466199998;RJ;gasolinac;ARIMA;{'p': 18, 'd': 0, 'q': 5};12;12;15844.631562442499;0.06941169677323482;72.72727272727273;5.9591806957326305;187593.2316422036;0.658054855688879;175850.11217962974;167453.20291060302;167724.28511907498;158337.89530908634;162281.0715230291;166125.27185161167;156949.6756722228;155625.32915963302;154857.55348609996;170474.96110841676;158338.8869367671;152339.19676244375;[-12458.635179629724, 635.0180893969664, -105.2811190749926, 68.70469091366976, 6749.8544769709115, 5508.816148388316, 7776.036327777198, 25377.02184036697, 19409.557513900043, 28207.392891583237, 18331.73306323288, 23836.602237556246]
