DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;AL;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;2929.7564341675006;0.050844557087443766;45.45454545454545;-0.8038696595829642;0.5993226350010306;41875.45956096015;40347.375262217734;41608.43364890103;37616.75025561185;39063.20974494162;40851.30899103051;43440.54019053742;42216.6173216143;42455.695844228074;46319.29886389099;46552.329723067334;45837.04479805426
deseasonal;AL;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3743.1669128877365;0.07213204558785562;54.54545454545455;-1.2104009540764074;0.8606623043538608;44161.0932407329;41696.009640438344;38172.26333633079;36663.065003259966;39024.98378292244;39812.516492192604;40256.316127601225;43076.64746934841;43079.62818226628;48742.9661074382;48573.84911618338;46974.17803550119
log;AL;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3851.193634562644;0.08073802550080621;63.63636363636363;-0.1770777419241062;0.9712567256653065;40594.17338715947;35765.59094648311;38174.08554451535;35416.3546476266;38486.58330047398;40901.3131966503;43120.70327120348;44699.21720556551;44713.691800015644;49062.39799842641;48229.893253049726;45860.20413244165
