train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1993-03_2024-02;2023-03_2024-02;0.5850591369671747;RS;glp;arima_catboost_arima_noresid_catboost_noresid_rf_rf_noresid_svr_noresid_ETS;{};12;12;2391.9170558628207;0.026257798148372532;72.72727272727273;-1.2712962899321165;28274.70064757742;0.0;66657.0200731;64907.99051380002;71119.84151160001;74685.76038629995;78135.20215190001;75757.60619530002;70325.5542583;70423.4154619;65993.82269630002;65045.334973999976;58915.54014509999;57066.6980848;[2612.8567369000084, -1185.3347138000172, -1183.678471600011, -499.8129262999573, -5055.674981900011, -148.59894530002202, -3561.922008300011, -198.21800190000795, 71.49071369998273, -3824.599463999977, 2396.6500749000043, 295.2059051999968]
1993-03_2023-02;2022-03_2023-02;0.5688257560250349;RS;glp;arima_catboost_arima_noresid_catboost_noresid_rf_rf_noresid_svr_noresid_ETS;{};12;12;3104.050284596753;0.03520603986894264;72.72727272727273;-0.12074418439278901;36704.823249851295;0.0;66011.60077609998;65472.988073700006;70513.35435560005;73093.52540499998;79093.87068990002;75328.30697070004;70496.6855549;70349.59191779997;65106.55314329999;65131.743271999985;59143.68635110002;56928.127180999974;[888.8684239000286, -1378.8413337000093, 3615.8612243999523, 3493.8785850000277, -7703.466699900018, 2861.4701992999617, 114.25285509999958, -1597.300247799969, 3234.4323667000062, -1564.4642819999863, -1857.9707711000228, -1091.612690999973]
1993-03_2022-02;2021-03_2022-02;0.5570178310154006;RS;glp;arima_catboost_arima_noresid_catboost_noresid_rf_rf_noresid_svr_noresid_ETS;{};12;12;2614.0447070476944;0.03455312857300386;81.81818181818181;-1.3825713704252378;20619.647978636705;0.0;67388.25466340003;67107.36639599997;72260.74995439999;75863.46544699995;78920.77799530004;76135.22325099999;72353.27770100009;71523.49817869997;66552.89062330003;66404.53718880005;59963.606863299996;57260.090780700026;[2670.787006599974, -686.3011759999645, 442.396785600009, 2517.521873000049, 2442.089754699962, -892.8428209999838, -2946.1327710000915, -2808.2681086999655, -3820.4069233000337, -3027.5915388000503, -4497.844183299996, -735.9023707000233]
1993-03_2021-02;2020-03_2021-02;0.5314046900020912;RS;glp;arima_catboost_arima_noresid_catboost_noresid_rf_rf_noresid_svr_noresid_ETS;{};12;12;2351.306818993486;0.03034765937386606;90.9090909090909;1.0441106986691735;9286.887972117254;0.0;65769.68150350002;65674.8553334;71048.5897892;74174.56371330001;78208.79756419998;75505.4500875;70476.39887179999;70200.85964199998;65637.36521130001;65384.22632790001;59023.6601282;56450.05485329999;[2753.119216499981, -1629.6941034000047, -4299.222039200002, -926.6434233000182, 3260.4252658000187, 101.55897250000271, 2342.4308382000163, 1366.1403580000188, -1172.6025313000137, 1673.976572099993, 1772.4829918000032, 3384.2694267000115]
1993-03_2020-02;2019-03_2020-02;0.5141010059742257;RS;glp;arima_catboost_arima_noresid_catboost_noresid_rf_rf_noresid_svr_noresid_ETS;{};12;12;2710.3677558073637;0.027547046433965088;81.81818181818181;-0.24426222531174183;21371.158834410297;0.0;65974.08319590004;65349.51331790001;70555.17943779998;75369.38217209995;77665.90756079995;75716.18261309998;69585.0054593;70322.89000749998;65599.01471910001;64242.68802559996;59071.31069450001;56233.30276579999;[-1496.9509459000328, 2254.740302099992, 621.7064322000224, -7846.451012099962, 3027.673959200052, 1007.7249969000113, 292.99816070000816, 1665.2494825000176, -1745.2465991000136, -793.0123055999575, -392.0987345000103, 1416.1120942000052]
