DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;299315.59647373384;MG;glp;rf_noresid;{'n_estimators': 100};12;12;12652.377569660768;0.08735987202249478;45.45454545454545;5.9472540442752395;0.85509343635513;111219.18093038941;112135.64057418249;112954.41680851618;112329.13047660996;112454.51956364473;112244.46352690202;111939.26792387113;111953.75364353323;111428.47233506988;111501.00936611003;111226.84874262265;106725.80691451351
log;414437.9297663303;MG;glp;rf_noresid;{'n_estimators': 100};12;12;13143.99447940336;0.08901829399586669;27.272727272727273;6.209111927579299;0.8759051683897613;111631.41552087318;111790.97009345097;111820.96451809;111261.40349433314;111425.35328818973;111235.66446259225;110946.5294389156;110797.56133534665;110898.48682882977;111014.89252665175;110788.99036243207;110774.7597486834
deseasonal;219561.14400517035;MG;glp;rf_noresid;{'n_estimators': 50};12;12;13902.775838324187;0.10755738204794756;63.63636363636363;9.320948841158803;1.0636796223834646;107130.21642317653;103351.52253284043;108964.86310309588;110772.58874246757;114392.27625866495;113631.31691246342;105824.67379946112;107082.95024647807;104337.91276290662;110505.33583810636;104055.15219011028;100065.28185994377
