train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;334.3148729880004;PB;glp;ARIMA;{'p': 16, 'd': 1, 'q': 24};12;12;1149.2362760866808;0.04471159837691626;63.63636363636363;4.370997804948152;18118.732396786043;1.0864993480876084;20949.339674380124;20096.840707275373;20827.028325557727;21522.66977416817;21465.10886937664;21759.680679317404;21034.606978359174;20694.349634872513;19341.35656687982;20400.218691029146;19454.69071113968;18594.817732404776;[707.0280756198772, -171.6776672753731, 625.6981244422714, 602.0421858318296, 1259.8712006233618, 962.8646106825945, 510.5216416408257, 337.6557951274881, 1909.353573120181, 1310.7287689708537, 2374.1915388603193, 822.2891475952238]
1990-01_2022-02;2022-03_2023-02;300.2010798330002;PB;glp;ARIMA;{'p': 17, 'd': 0, 'q': 24};12;12;1062.3423268510376;0.04059997837266483;100.0;3.9996617828765375;18.676303535398773;1.0532194632730603;19769.062463487135;19268.50389852865;19715.14145884051;20576.7109606305;20810.307080014078;21094.80391900033;19964.149423648592;19838.896383599284;19285.929224533633;19913.106754549477;18779.301878870694;18311.988766505576;[1374.6277565128657, -201.0201985286476, 762.2842611594897, 133.69302936950044, 666.9519799859227, 1244.1616609996709, 1185.6947763514072, 499.8119464007177, 275.71751546636733, 2045.4983154505244, 1756.3050011293053, 144.06558349442275]
1990-01_2021-02;2021-03_2022-02;242.57890439199946;PB;glp;ARIMA;{'p': 22, 'd': 1, 'q': 8};12;12;876.9586729411529;0.03923500601549257;81.81818181818181;-3.199111853279705;6919.466760346347;0.742510027890112;21025.767680219935;20317.535096180985;20884.4720112847;22108.819668396158;21628.522665134784;22313.427216936234;21464.863258830726;20820.484723577712;20396.205036889085;20597.477677982337;19962.293736824813;19182.92828583374;[388.66709978006475, -366.60212618098376, -150.36694128469753, -623.0732883961573, 405.1947248652177, -1182.927216936234, -1095.3288388307265, -998.4231335777113, -1592.1869168890844, -663.4577479823383, -996.9622168248134, -896.1728558337381]
1990-01_2020-02;2020-03_2021-02;241.59308737900028;PB;glp;ARIMA;{'p': 7, 'd': 1, 'q': 3};12;12;1380.8049489786617;0.05685223559819505;72.72727272727273;4.7542853169773975;16341.193192430595;1.2560877738927894;20140.561161662816;19843.30950693264;20479.86826838738;20741.088644728683;20784.81236522887;21316.880573942708;20825.70069529987;20595.307732114718;20087.44753951043;19693.524731063266;19479.88741718405;19388.173765639574;[1565.536668337183, 801.2774530673596, 1016.1860816126173, 1817.0291052713183, 2395.6876347711295, 1377.9292060572916, 627.9134347001309, 945.406037885281, -198.73739951043171, 2173.0712789367353, 734.1252628159491, -1107.039705639574]
1990-01_2019-02;2019-03_2020-02;342.28976825800055;PB;glp;ARIMA;{'p': 15, 'd': 0, 'q': 22};12;12;1081.6372861455475;0.044191493571721675;45.45454545454545;2.414635065546924;25568.79687667051;0.7329805508498602;20123.501068059108;19148.16507994473;18939.590022900247;20370.789545016898;21565.29861673896;21530.051578293776;20329.225327709006;19334.004181511787;20647.695462579897;19184.023223095453;18893.185091065574;17822.43753416199;[-740.5354880591076, 544.9001400552697, 1650.8447570997523, -862.4181650168975, 613.8372532610374, -16.35954829377806, 646.1279322909941, 2159.5863984882126, -862.6954625798971, 1726.491266904548, 598.9851989344243, 427.4936258380112]
1990-01_2018-02;2018-03_2019-02;267.9971345049853;PB;glp;ARIMA;{'p': 24, 'd': 1, 'q': 1};12;12;1638.3785293289538;0.047956847434372375;36.36363636363637;-0.24840340162350288;45181.44387522173;0.645512294220448;20054.745646417756;19448.34161297676;20698.359296288305;20464.86787168515;20797.500430729266;22339.405799925324;20328.53694289255;20376.4613701225;19567.93538964983;20026.830200324544;19155.279156859287;18829.003188107334;[-498.77644641775623, 510.8250570232376, -3679.4480662883034, 4040.0397383148484, 125.04485927073256, -940.5253699253226, 5.156897107448458, -311.4631801225005, 131.6298303501717, -562.5892603245447, 703.6411331407107, -123.39811810733227]
1990-01_2017-02;2017-03_2018-02;176.85472483601188;PB;glp;ARIMA;{'p': 15, 'd': 1, 'q': 7};12;12;1079.3897969259901;0.04394667439413502;100.0;2.7852338570431265;20.54021383606483;1.171752660676411;19880.484920841904;19602.25369069704;20615.498089805;19972.902762011305;20555.964310873856;21153.65022345248;20394.482077801913;20295.043895407747;19701.311241526866;20604.788485746856;19550.019968915163;18895.60266366558;[1636.9455291580962, -578.2265206970405, 856.4149501949978, 1214.7953179886936, 1468.0610491261432, 1835.0612265475174, 1416.6102621980863, 537.4805445922539, 74.97913847313248, -234.81422574685712, -578.8116389151619, -737.4088236655807]
1990-01_2016-02;2016-03_2017-02;313.31494770001154;PB;glp;ARIMA;{'p': 14, 'd': 1, 'q': 24};12;12;834.3268909690704;0.03515132773786448;63.63636363636363;2.7269927517372174;13150.494258153883;1.0873166257478826;18967.878912140826;19513.99997396166;19472.366785160422;19194.5757932195;20607.466919276052;21025.671037494863;20174.32279839391;19703.765272734596;19488.53191903017;20317.223709292313;19322.185819175313;18750.81274580721;[1215.4000778591726, -168.23367396166213, 781.926694839578, 1466.7702167805, -304.9524292760507, 1458.002872505138, 352.4598116060879, 470.0137172654031, 589.8956209698299, 753.912160707685, 557.7870108246861, -541.752965807209]
1990-01_2015-02;2015-03_2016-02;249.39849531202344;PB;glp;ARIMA;{'p': 18, 'd': 1, 'q': 18};12;12;497.57585411568976;0.02104137824452829;90.9090909090909;-0.5026946866970844;1963.313288556103;0.5184624290292786;20468.799604048218;20269.764878755093;19627.416501199863;20310.094127885695;21339.299178855657;21255.88154203925;20949.56784445896;20933.400761220735;19147.267880757536;20380.13243504121;19839.449943928626;18471.105122507743;[-209.28692404821777, -314.1634287550951, -147.58136119986375, 195.37326211430627, 695.8946611443425, 334.54055796075045, -396.6366844589611, -713.5239512207336, -299.48889075753686, 158.43640495878935, -1052.0876239286263, 533.1249474922588]
1990-01_2014-02;2014-03_2015-02;197.6368212319794;PB;glp;ARIMA;{'p': 14, 'd': 1, 'q': 13};12;12;1204.1783274497839;0.04429589245257561;72.72727272727273;4.577483014133303;14244.288558971422;1.0843635373579021;19093.727288647075;18994.77045016429;19419.12999978013;19225.821977481068;20033.3562855131;19975.86446875234;19649.11432909396;20280.481627863413;18750.029713345444;19026.738032596913;18575.892712770205;18163.865639630956;[12.019091352925898, 411.0338998357074, 508.44971021987294, 17.72874251893154, 1826.3919044868999, 706.1663312476594, 1752.3675509060376, 654.4078621365879, 733.0065166545573, 2427.9775474030866, 1770.2087372297938, 270.5256603690432]
1990-01_2013-02;2013-03_2014-02;259.69757670001127;PB;glp;ARIMA;{'p': 22, 'd': 0, 'q': 18};12;12;941.9283466747842;0.04328314989762395;72.72727272727273;3.7660512870556406;11141.808689546919;0.9632116097809659;18460.1720713451;18442.40893323865;18744.329567619727;18102.045375588128;19720.250030284322;19627.91763584505;18461.96969187047;19362.96763768304;18142.108448505365;18561.21544130926;18354.06655212153;17332.982840654957;[-701.4401913451002, 492.44228676135026, 133.06360238027264, 169.9027744118721, 1051.1448997156767, 961.386714154949, 957.3201681295322, 821.7572023169596, 1029.0643714946345, 1037.112208690738, 1729.3374378784683, 1058.091439345044]
1990-01_2012-02;2012-03_2013-02;155.56017394096125;PB;glp;ARIMA;{'p': 13, 'd': 1, 'q': 6};12;12;611.8212020200509;0.025478340521658215;90.9090909090909;0.5174291796375052;2415.2715584098596;1.080536408096234;18014.09840288951;18004.04069187486;18959.099978974347;18249.6482145732;19025.889919039844;20129.102523459147;19043.511598973608;18567.04600578636;18466.02313801324;18964.748757461923;17944.80081586642;17417.73619166928;[927.4939871104907, -754.947001874858, -195.67871897434816, 50.59299542679946, 180.3362409601541, 155.12030654085174, -750.9918889736073, 1087.26015421364, -173.1261880132406, 6.082762538077077, 1017.5162141335786, -390.9046716692792]
1990-01_2011-02;2011-03_2012-02;169.70596913498593;PB;glp;ARIMA;{'p': 20, 'd': 1, 'q': 6};12;12;970.2877829568042;0.044610770825704825;81.81818181818181;4.5053390935016076;7658.12947027307;0.8304453176895452;16719.49995395318;17209.077233207918;17761.626147686868;17655.34272642249;18317.938623041267;18832.771790298168;18546.66133859411;17918.03246955149;17460.528370154363;17912.24874921231;16824.73317921172;16292.651587297443;[1475.28640604682, 84.49544679208338, 893.2054623131335, 692.2448535775111, 686.536016958733, 1590.7409197018314, 172.3060514058925, 63.904120448511094, 832.7755098456364, 1319.7585007876878, 975.4534107882828, 1189.3375427025585]
1990-01_2010-02;2010-03_2011-02;174.74663883203175;PB;glp;ARIMA;{'p': 11, 'd': 0, 'q': 4};12;12;920.2116955110123;0.0462353103297618;81.81818181818181;4.6965247139695485;7263.575314265354;1.181761792040013;16088.431050182742;16189.93093211116;16446.171881441915;16687.05720325752;17088.644200999533;17205.279927349642;17412.933388815432;17024.46143865284;16598.953694524993;16895.534937804543;16297.340143584872;15644.339437908982;[858.0780098172581, 451.9078378888389, 444.493928558084, 335.3648967424815, 1332.0494590004673, 1278.9193526503586, 688.5376211845687, 458.3555913471573, 880.740145475007, 1760.8255721954556, 804.8434864151277, 541.0771020910179]
1990-01_2009-02;2009-03_2010-02;178.85071705502924;PB;glp;ARIMA;{'p': 24, 'd': 1, 'q': 1};12;12;944.2081304306379;0.04603472569625764;63.63636363636363;4.553851919919683;14886.968662513393;1.2091212969404455;15760.788058324382;15617.61487084521;16400.218136447387;16128.72722920965;16769.472484634876;16927.011888837467;16167.654110420002;16466.359138696906;15411.387937380165;16298.737967534062;15550.475540421117;14850.953278743102;[-14.541678324381792, 600.6731691547902, -158.2118764473871, 765.9094807903493, 1017.6535353651234, 572.6097711625334, 1446.338639579999, 1233.876371303093, 1177.4653226198352, 1656.7711724659366, 778.8088795788826, 99.87128125689742]
1990-01_2008-02;2008-03_2009-02;141.88428850797936;PB;glp;ARIMA;{'p': 11, 'd': 1, 'q': 5};12;12;750.0674466387538;0.03352232449158566;72.72727272727273;1.3053110331583402;8869.158053147357;0.8340569623820868;15454.854273866018;15414.522020814948;16354.00749153679;16202.917738662733;16214.451321062046;16737.556513405645;16459.214777609668;16141.228573034181;15760.19484698079;16022.56262473606;15687.793355819837;15301.660188609296;[-5.944853866018093, 370.88377918505284, 165.06496846320988, -121.18155866273264, 1613.6754889379554, 178.59637659435612, -235.19665760966745, 1260.7350469658177, -602.9193069807898, 992.8969752639387, -117.24625581983673, -963.3141786092965]
