train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;273.48559910400036;SE;glp;ARIMA;{'p': 23, 'd': 1, 'q': 2};12;12;539.916690254774;0.03286991548128026;72.72727272727273;2.953383363865559;6384.185172470058;0.46352457889070225;12129.415883482301;11443.221390357337;11884.521413087159;11795.24830568263;12044.192499157583;12535.144075944081;11795.672229586049;11617.1800799219;11423.27827041884;11596.274086132515;10708.11913938396;10399.696277769373;[1299.2344765176986, 478.24961964266186, 264.8354669128403, 508.4093043173707, -69.47691915758332, 139.44650405591892, -216.79903958604882, 403.2492700781004, 100.77969958116046, 79.5375038674847, 955.7486106160395, 298.24031223062593]
1990-01_2022-02;2022-03_2023-02;250.96618607300115;SE;glp;ARIMA;{'p': 24, 'd': 0, 'q': 1};12;12;1594.1666698014744;0.11869641627035875;90.9090909090909;12.221261343452849;6357.806509947647;1.07233242114337;10274.966840092733;9896.95256295441;10312.997143416467;10337.716274246912;10642.389753039155;10708.906857511112;10326.132985573544;10103.623385037095;10000.572943583673;10469.7903362266;9597.543562637497;9759.293114655015;[873.1182999072662, 262.5800470455906, 595.9539465835333, 764.2692357530887, 892.4001069608457, 2210.873942488888, 1955.6242644264566, 2121.927334962904, 1910.5502464163274, 2612.8890137733997, 1729.6430273625028, 1115.9822453449851]
1990-01_2021-02;2021-03_2022-02;286.29956664899873;SE;glp;ARIMA;{'p': 24, 'd': 1, 'q': 20};12;12;493.15249298830474;0.03483152904502034;54.54545454545455;-2.2281857067016566;9714.545966503296;0.7894530851502298;10326.658415313179;10357.781902849254;10325.65509513601;10631.765339592317;11275.24448310549;11449.020664453785;10989.923791810388;10576.714414905618;10735.950986930047;10558.535726108543;9610.273050946613;9958.15238098521;[545.955714686821, 27.41555715074537, 23.35758486399027, -44.53888959231699, -22.095933105490985, -886.9119644537841, -639.7607518103887, -355.44811490561915, -950.6176539300468, 141.33746389145745, 6.42441305338798, -608.7810039852102]
1990-01_2020-02;2020-03_2021-02;324.15806696899926;SE;glp;ARIMA;{'p': 9, 'd': 0, 'q': 17};12;12;700.6045373823345;0.05614771050526504;72.72727272727273;5.051076410070325;8291.442014428938;1.3159672899012573;10008.17316963702;9848.067424496234;10022.607175569232;10283.492803999308;10611.2211929535;11105.98069600891;10607.113298426564;10535.856410135675;10360.257778069303;10099.564124131219;9801.210752697496;9404.011868926304;[767.5098003629791, 740.3818555037669, 724.6337644307678, 1105.7064760006924, 1146.8240970464994, 353.71314399108996, 265.3885115734356, 668.3537298643241, -381.06031406930197, 901.4974658687806, 293.7566373025038, -59.993752926304296]
1990-01_2019-02;2019-03_2020-02;175.32618009100042;SE;glp;ARIMA;{'p': 8, 'd': 0, 'q': 7};12;12;468.16532281738284;0.037366534214526057;45.45454545454545;-0.44990942592396715;11065.995631001711;0.6681515199223877;9634.216881543316;10296.3265573431;9869.614239039423;10766.587837730885;10939.434984163172;11241.673137500511;11092.003101236138;10515.288732144418;10871.136905699015;10010.315046741467;9877.453636441121;9498.585458455507;[92.76681445668328, -358.35191934310023, 322.7136609605768, -784.0389247308849, 402.2208158368285, 16.787002499488153, -629.1842612361379, 584.5119878555815, -675.0644456990158, 632.1976332585327, -26.33769444112113, -136.35357445550653]
1990-01_2018-02;2018-03_2019-02;247.37945135499467;SE;glp;ARIMA;{'p': 15, 'd': 1, 'q': 13};12;12;783.6758241377305;0.05979456096798567;45.45454545454545;1.6475885945449198;18531.244116893748;0.8169891208082783;10163.013129131046;9888.731962847554;10657.780476357955;10564.019687313481;11368.912175086662;11795.699029019988;10802.93656084516;10732.628963764379;10369.092001183484;10179.924644727822;9745.844410008825;9306.7602463468;[-466.6381291310463, 1312.409337152445, -1610.4743173579554, 957.6270526865192, 247.48818491333805, -641.0993890199879, 209.91307915483958, 407.66632623562145, 1017.5511188165165, 66.68223527217742, 388.0070399911747, 214.49156565320118]
1990-01_2017-02;2017-03_2018-02;262.56509598199045;SE;glp;ARIMA;{'p': 13, 'd': 1, 'q': 12};12;12;577.7413261110975;0.04232168605693886;63.63636363636363;0.9734790999444983;9108.320622202818;1.1469633558402397;10502.603128401353;10038.00686058158;10801.56337247864;10669.65739518353;11082.057296463538;11462.555518770356;10754.988275011738;10769.191503590413;10495.399199607347;10680.816381202474;10116.282137264738;9871.233705966311;[562.1357515986474, -194.67352758157904, 149.4656175213604, 573.6977648164684, 315.0731335364617, 380.2569012296444, 1320.2264349882626, -109.09247359041365, 39.05881039265296, -597.9866312024733, -249.14989126473847, -938.1376919663107]
1990-01_2016-02;2016-03_2017-02;287.5035643349984;SE;glp;ARIMA;{'p': 4, 'd': 1, 'q': 24};12;12;540.3646655257892;0.04220540564902699;81.81818181818181;2.820952300790995;4264.476136475567;1.5123505267921984;10327.32656384936;9948.783398006473;10108.714741035983;10259.004775374617;10784.926385680303;10923.73993040962;10727.465336211722;10548.261994048777;10513.276770699205;10893.678079767884;10249.570460341547;10304.201279589326;[309.5430061506413, 411.7963119935266, 600.8577189640164, 598.0821846253839, 710.314554319697, 969.4865195903803, 406.36256378827784, 150.79597595122323, 247.50764930079458, 84.64801023211658, 59.32265965845363, -903.070844589327]
1990-01_2015-02;2015-03_2016-02;176.4309295139974;SE;glp;ARIMA;{'p': 7, 'd': 1, 'q': 5};12;12;781.0686409139125;0.06080553868188684;54.54545454545455;-5.527480064807046;15395.063935375287;0.6363651446381469;10540.373068352419;10778.942555015621;11088.027440367632;11600.674292466341;12061.179179211213;12563.697648961906;12266.395279775343;11826.435684445645;11438.716956157105;11072.011691480631;10420.013761701024;10084.136059975639;[186.90410164758032, -358.72335501562156, -847.1451903676316, -751.4387824663409, -445.72084921121314, -1136.4240989619066, -1348.074629775343, -752.6295244456451, -1346.0013761571045, 170.67489851936807, -389.48296170102367, -91.9675819756394]
1990-01_2014-02;2014-03_2015-02;215.20798547304003;SE;glp;ARIMA;{'p': 24, 'd': 0, 'q': 24};12;12;1375.1544519203244;0.10388514051825115;54.54545454545455;10.672396447671732;27130.23793817975;1.0598160433310657;10454.491851559851;9951.841149571781;10606.821401109726;10800.378646129098;11257.949986513391;11095.734803666877;10611.294552069461;10695.277136888908;9998.098248564625;10543.36736169789;10055.315709228273;9416.976071514278;[551.8650284401483, 1207.5537804282194, 1364.4412788902737, 679.512653870901, 1744.260153486608, 1534.3593963331223, 2115.4029079305383, 2018.1739531110925, 1767.7568214353741, 968.93698830211, 688.7042207717277, 351.63081248572234]
1990-01_2013-02;2013-03_2014-02;231.54586909199134;SE;glp;ARIMA;{'p': 15, 'd': 1, 'q': 6};12;12;605.7263148945764;0.050966065950760316;72.72727272727273;4.134358050587586;7167.256578141207;1.1907698630665338;10254.191083009371;9541.987601265442;10091.314338976585;10164.94935825355;10207.07752911736;10740.634425716667;10057.269712899166;10531.78615396547;10136.262552726297;10062.047147950476;9985.67813841514;9490.706206205465;[-591.0008660093717, 588.3893787345569, 324.28476102341483, 26.65584174644937, 792.8663108826404, 633.316664283333, 718.2176071008344, 679.5991160345311, 466.0810672737025, 818.4464620495237, 838.2783815848597, -65.43627820546499]
1990-01_2012-02;2012-03_2013-02;161.8540072219912;SE;glp;ARIMA;{'p': 10, 'd': 1, 'q': 10};12;12;399.69335492043103;0.03290150005629714;100.0;1.7334128850292767;5.694338273139777;1.0188232171969325;9832.704694704824;9676.887997217373;10212.153358194322;9983.843475935308;10534.340938725405;10615.638195451957;10247.976873176962;10311.676013162998;9865.450557234952;10161.635564463322;9597.85827559422;9474.989534994345;[620.1467552951763, -287.6614622173729, 11.150721805677676, 239.01745406469308, -70.38313872540493, 584.5121645480431, -286.0035571769622, 644.7750768370024, 367.3917527650483, 84.75392553667734, 546.3355644057792, -328.1598249943454]
1990-01_2011-02;2011-03_2012-02;201.73631473403657;SE;glp;ARIMA;{'p': 20, 'd': 0, 'q': 4};12;12;305.40793842230806;0.023479001808741087;81.81818181818181;1.4148779626311145;2407.75378002493;0.7644402725689111;9782.710822948511;9658.383335226868;9942.627583972248;10146.937047663218;10557.769808077392;10347.376934719248;10080.210985668977;9924.827139338908;9707.294214398145;9877.438557136344;9422.181994529103;9265.726598446461;[117.6830570514885, -75.2516602268679, 229.29863602775185, -185.69468866321768, -339.2770580773922, 570.306055280751, 146.97198433102312, 295.1819206610926, 148.16671760185454, 653.284272863657, 119.78177347089695, 23.306010553538727]
1990-01_2010-02;2010-03_2011-02;156.72282082401216;SE;glp;ARIMA;{'p': 8, 'd': 1, 'q': 2};12;12;366.8457151863709;0.03198950945481779;81.81818181818181;-0.891700327992529;2893.494336460584;1.1041107786668565;9672.029126246654;9662.609424578493;10367.128427280615;10358.068500703052;10807.444152427886;10749.068499313858;10594.352066957645;10520.888922959994;10088.61001638945;9916.018490139892;9608.074967382712;9579.148442876844;[726.945513753346, 177.38876342150616, -514.3225162806157, -113.9779207030515, 292.25386757211345, -181.5884293138588, -172.79952695764405, -360.7439929599932, -321.9614653894496, 178.85469986010867, -230.62681438271284, -557.0050918768429]
1990-01_2009-02;2009-03_2010-02;134.14948094298597;SE;glp;ARIMA;{'p': 11, 'd': 1, 'q': 6};12;12;1186.6391553501087;0.1104415757136637;72.72727272727273;11.216550646593927;14071.59316029695;0.8904531274613243;8681.195410259406;8571.923937851903;9038.45806463848;8861.903064554477;9325.144727564768;9339.725423991562;9079.55607982008;9243.644049983253;8813.677449366947;9093.172012416278;8529.949626044194;8399.913634804328;[391.8716187405935, 1016.9057721480967, 768.172134361519, 1364.2264854455225, 1710.398692435232, 1310.7344560084384, 1345.0345001799196, 1438.319720016747, 748.4131306330528, 1553.0581075837217, 1034.4108809558056, 833.6661671956717]
1990-01_2008-02;2008-03_2009-02;226.81959253601963;SE;glp;ARIMA;{'p': 20, 'd': 1, 'q': 20};12;12;426.10801566579187;0.03976200205315202;90.9090909090909;3.468679369226587;1684.8583180391302;0.9438409135523;8264.352788155382;8117.0892530644105;8684.744139061839;8535.594592563662;8936.863444084702;8845.943522610043;8514.797074180207;8722.859893180228;8333.602632638116;8587.846840801152;8131.239563953495;7987.578368410143;[-297.195179155382, 590.9669059355892, 95.47144093816132, 55.50459443633736, 340.1546719152975, 132.8672703899574, 189.2337228197921, 658.050144819772, 620.5601563618839, 630.1749411988476, 584.7024650465046, 52.568370589856386]
