train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;171.579000361;AL;glp;ARIMA;{'p': 8, 'd': 1, 'q': 9};12;12;799.2652811263163;0.044002864585097855;81.81818181818181;3.9706653505213416;6308.1576349408715;0.9639425021206185;14939.012398368342;14285.041840786267;15033.068704597696;14881.786341601304;15385.320027800735;16127.769468694765;15273.806450514208;15331.1633030866;14878.576648428938;15238.628606751803;14252.056696706806;13847.935419251338;[705.8535416316572, -431.99836078626686, 496.17223540230407, 771.950978398696, 777.1564221992649, 486.84285130523494, 159.04499948579178, 791.7877869134009, 454.8834915710613, 670.7735632481963, 1888.4741032931943, 650.039220748662]
1990-01_2022-02;2022-03_2023-02;227.2107041930003;AL;glp;ARIMA;{'p': 9, 'd': 0, 'q': 14};12;12;708.2098543836768;0.03563154567955744;81.81818181818181;3.4072754561573206;5586.9140249766315;0.8909791385675266;14215.877728367039;13687.923609727412;14286.625374287789;14255.895479891027;14913.284700191862;15380.309730370756;14564.180419869332;14996.343828233697;14549.950217916734;14621.94172247885;14014.862602658564;13623.382477101257;[665.5244416329606, 77.60538027258917, 407.41629571221165, 644.4867701089734, 519.7714598081384, 718.4438896292431, 766.5405901306676, 69.40979176630208, -115.26362791673455, 1745.82820752115, 730.2315973414352, -123.57812710125654]
1990-01_2021-02;2021-03_2022-02;126.82564329100023;AL;glp;ARIMA;{'p': 11, 'd': 1, 'q': 11};12;12;1103.8272148130452;0.06796757716938653;63.63636363636363;-6.707367139841569;17414.327836834986;1.038435139818929;15699.113118156682;14878.609481836089;15454.804387176673;15786.046977438145;16110.833221638562;16935.61206558342;15988.470962042735;16023.42993386268;15761.72415059561;15737.36047330577;15066.114161887315;14364.886634468992;[-243.49898815668166, -337.8304918360882, -1029.3333771766738, -493.28248743814584, -332.295181638563, -1648.2225755834206, -1332.0687920427354, -1372.234283862681, -1671.1516905956105, -967.9365633057696, -1417.9257518873146, -959.3141744689929]
1990-01_2020-02;2020-03_2021-02;228.99226554400047;AL;glp;ARIMA;{'p': 8, 'd': 1, 'q': 9};12;12;1198.0370412910463;0.07273427285471447;81.81818181818181;7.348210857149118;9470.400215155107;1.0252273835272754;14194.598836369098;13855.382796226295;14409.583235094151;14163.777275309702;14963.00646477695;15596.236221454137;14718.912177323975;15131.330419086853;14343.25890330242;14759.081440857826;13984.00566917842;13192.994029895914;[1174.801523630902, 964.2585037737044, 676.2446649058493, 1058.941924690298, 1728.337735223049, 829.6822585458631, 1498.6947026760245, 1357.3598009131474, 1172.1613866975804, 1631.8134891421723, 1116.1410708215808, 536.9461901040868]
1990-01_2019-02;2019-03_2020-02;205.27080389000002;AL;glp;ARIMA;{'p': 20, 'd': 0, 'q': 2};12;12;730.2404457310764;0.04097952387367027;54.54545454545455;2.4532462533644264;14386.645732093879;0.8578466338005494;14194.701474178826;13379.643484701108;13717.885303017789;14468.511007411216;14363.999544915154;15135.751723631538;14208.720362291371;14324.504392297184;14598.019391016467;13889.143630928598;13911.272663473459;13198.170144564536;[-531.9659641788257, 163.66267529889228, 777.4208569822113, -827.2374574112164, 1141.0040750848457, 507.2682063684624, 315.45173770862857, 1036.2456077028164, -109.48859101646667, 1356.4052790714013, 463.81972652654076, -32.51434456453535]
1990-01_2018-02;2018-03_2019-02;225.1267376699834;AL;glp;ARIMA;{'p': 20, 'd': 1, 'q': 1};12;12;782.7232520321066;0.03885957971271458;54.54545454545455;-1.3548712187367475;15419.804137678853;0.8273865767810356;14365.386583349262;13874.050283124867;14783.178098446959;14514.301708046685;15074.196748478807;15749.288721363782;14955.301309849552;14828.34889737225;14195.202369837618;14502.172325011856;13965.45588692559;13451.730092408021;[74.05725665073805, 168.07109687513366, -2147.216138446958, 1079.1928619533155, -420.4576184788075, -232.19452136378277, -834.0730498495523, -0.8869373722500313, 437.9570501623821, -209.34623501185524, 296.68723307440996, -541.2101624080206]
1990-01_2017-02;2017-03_2018-02;311.52991286304314;AL;glp;ARIMA;{'p': 13, 'd': 1, 'q': 20};12;12;718.3883044197396;0.04240054042025923;100.0;4.249242509510527;13.189589563084763;1.3908685179469433;13731.658329451455;13376.006144111618;14058.092640442555;13610.773948561531;14505.990618114402;14950.943587333706;14352.19599488972;14291.538008811473;13592.787372199684;14691.111467141445;13652.34701070942;13000.899848089583;[1077.1258005485452, -65.69455411161834, 543.5196795574448, 896.3211814384686, 883.801051885599, 956.1089426662948, 1005.0128951102797, 529.8041311885281, 638.3346178003158, 199.90256285855503, 699.4627692905797, 83.59290191041691]
1990-01_2016-02;2016-03_2017-02;314.3989007130149;AL;glp;ARIMA;{'p': 19, 'd': 0, 'q': 24};12;12;574.9185845580033;0.03634560733803684;81.81818181818181;2.7586399362085867;4535.644273117848;1.0871714854126189;13645.521253117411;13007.03466200124;13953.641137573119;13707.129267841949;14071.275702879067;14771.409585048337;14357.133975971463;13727.516915293096;13631.507198163492;14531.62539351556;13135.239858255485;13116.034770824692;[301.8809168825883, 538.1283779987589, 88.11067242688114, 527.225802158051, 329.33480712093296, 1007.7552749516635, 393.6830540285373, 539.6062747069045, 635.6558418365075, 219.18076648444003, 856.5010817445145, -737.5945508246914]
1990-01_2015-02;2015-03_2016-02;234.1842919359915;AL;glp;ARIMA;{'p': 15, 'd': 1, 'q': 12};12;12;453.7109197432464;0.02831782304975776;81.81818181818181;-2.4994784655968907;3577.833451314474;0.8064007451703681;14272.550977300989;13932.333097878472;14420.680191931431;14244.858142613964;15158.331473683693;15262.20255519114;15057.207812967064;14792.007918173835;14125.680070275663;15130.275127889952;13967.551354457682;13446.129694407642;[-127.67235730098946, -350.27150787847313, -698.7599019314312, -226.4849526139642, 250.02178631630704, -432.8909651911399, -643.5012929670647, -457.603928173834, -804.473550275663, -28.947227889952046, -438.42273445768296, -279.39418440764166]
1990-01_2014-02;2014-03_2015-02;287.27676401496865;AL;glp;ARIMA;{'p': 19, 'd': 0, 'q': 21};12;12;522.9242021075627;0.029213875237076442;72.72727272727273;2.673134690740695;6182.400569795803;0.9538134891623397;13703.169918942911;13446.942577700134;14100.975292515763;13822.296646165065;14744.049011032439;14752.776677704596;14326.889077806969;14594.767239099485;13656.326364574083;14706.521656144247;13944.117005643862;12922.201730490475;[-49.032238942911135, 256.7095922998651, 413.82542748423657, -235.23867616506504, 587.3893989675616, 84.62912229540416, 935.4007821930318, 748.6258809005158, 269.40551542591675, 902.3479138557541, 522.6474843561373, 197.30369950952445]
1990-01_2013-02;2013-03_2014-02;265.9639092499856;AL;glp;ARIMA;{'p': 15, 'd': 0, 'q': 16};12;12;578.7192987782275;0.03430899168407305;90.9090909090909;3.352326707281159;2286.8490722685274;0.9102063261132074;13198.655295014873;12969.417307180136;13823.22063740815;13202.875309842275;14111.731737394388;14358.959146808445;13820.923076804842;13981.08105399429;13314.862665996667;14221.46962116074;13373.728572243412;12758.933669313677;[-105.1625450148731, 585.3472328198641, 94.72992259184866, 3.5126001577245916, 715.6160926056127, 491.60969319155447, 277.3867031951577, 870.6364360057105, 754.2424240033324, 340.3087188392601, 979.3620077565884, 650.9503906863229]
1990-01_2012-02;2012-03_2013-02;179.56687767995754;AL;glp;ARIMA;{'p': 15, 'd': 1, 'q': 1};12;12;548.6733127839335;0.03032854120993707;90.9090909090909;-0.18146822417992134;2167.165951676134;1.0277395949179486;13356.1417654096;13344.518186022224;14076.67824113004;13701.944780984126;14114.378632630736;14596.515597564665;14094.593917530026;13843.014151156236;13614.998208316147;14003.590246590691;13526.463963508113;13427.692263018276;[839.5357745904003, -419.1414960222246, -369.29180113003895, -70.8301309841263, 265.781317369263, 162.8539724353359, -544.3898975300272, 847.3282388437638, 11.057521683853338, 132.62171340930945, 52.09400649188683, -1207.7683530182767]
