train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;350.00752990399997;DF;glp;ARIMA;{'p': 21, 'd': 0, 'q': 24};12;12;545.2820536409333;0.02730753754955838;72.72727272727273;1.4268685381938133;6446.244416641685;0.6164967684684015;14646.115418721225;13982.683970038646;14170.842756711787;14349.835903065805;15138.789996764513;14936.530382043165;13871.9245843541;14222.129929758315;13802.574879440786;14436.669325387855;13208.787203796219;13329.043428284958;[122.58386127877566, 179.7435699613543, 901.2315232882138, 1217.0644569341948, -5.849776764513081, 638.3391879568353, 338.1587456459001, -645.4958697583152, -515.8520494407858, 29.365094612145185, 77.81605620378105, 125.0725117150414]
1990-01_2022-02;2022-03_2023-02;319.86969466499977;DF;glp;ARIMA;{'p': 12, 'd': 1, 'q': 24};12;12;629.2997475134227;0.038147907015621936;72.72727272727273;-0.6870195798869229;7442.521537476625;1.0410455712417706;14952.356908680207;14474.420358240746;14608.099868445457;14736.047322319773;15257.162661056022;14854.439375129816;14352.751539638877;13885.735156246848;14198.137929158602;14616.281679406853;13422.064971982682;13743.068132942673;[-191.00183868020758, -1003.0942682407458, -292.8589284454574, 35.92368768022607, -817.6028810560219, 545.8414248701847, 60.52563036112224, 673.9768037531521, 369.46714084139785, 953.4538305931474, -801.6102619826815, -714.1405929426728]
1990-01_2021-02;2021-03_2022-02;278.0575486840007;DF;glp;ARIMA;{'p': 11, 'd': 0, 'q': 20};12;12;410.6056556848434;0.02483695464080442;81.81818181818181;0.6048971922576845;3237.2926584154493;0.6523197476052296;15153.235382996994;15016.546067772593;14285.059870329242;14981.51825597033;15268.67720813105;15459.236236735815;13819.263173076206;13990.214387545655;14131.565527468061;14401.759347355737;13412.791599314693;13505.61403030822;[200.40229700300551, -843.8667177725929, 399.51258967075773, 66.85674402967015, 182.98402186894964, 39.69854326418499, 375.48320692379457, 459.0464824543451, -344.81009746806194, 456.1319526442621, -410.1828993146919, 474.17400969178016]
1990-01_2020-02;2020-03_2021-02;333.1845476949984;DF;glp;ARIMA;{'p': 22, 'd': 0, 'q': 12};12;12;794.20192566404;0.04309387826822287;54.54545454545455;0.7502617959380182;15647.464594871653;0.9735126986243641;14393.462169366008;14779.165197705088;14734.475394884259;14635.017755156598;15287.051141084981;15050.921744352845;14430.037918422882;14222.30496296031;14269.483164093717;14811.193391707771;13533.082955758744;13879.931353068238;[1617.8711606339912, 1108.3275522949116, -1271.2000348842594, 690.6869548434024, 402.8637189150195, 307.56919564715463, -492.5868284228818, 45.14612703969033, -444.477734093718, 260.19247829222877, 20.076464241255962, -928.9476530682368]
1990-01_2019-02;2019-03_2020-02;302.15363890499975;DF;glp;ARIMA;{'p': 22, 'd': 1, 'q': 14};12;12;550.1308417260185;0.03301361414706985;54.54545454545455;-0.8496119407494553;10836.406906189224;0.6120586457445507;15401.291326848317;14960.565768125001;15015.849048374763;15592.849374963405;15594.370095801056;15809.651445364569;14913.345315669922;14159.686701329772;14895.307552152812;14961.752329178405;13293.433787142205;14136.528134297649;[-817.6808168483167, -39.75054812500093, 656.0911716252376, -827.3584349634057, 263.2295441989445, -205.29274536456796, -870.6424156699213, 380.3368486702275, -639.1825521528117, 415.41434082159503, 432.54085285779547, -253.46291429764824]
1990-01_2018-02;2018-03_2019-02;236.51169391200528;DF;glp;ARIMA;{'p': 24, 'd': 1, 'q': 8};12;12;952.3121125429019;0.04104594668908781;81.81818181818181;1.5774653806209298;7514.762463478156;0.8335326671929273;14521.382365127665;15216.19611813705;14783.575206410049;14918.01359673347;15157.451584415492;15582.268637026826;14739.524894661785;13957.426635286303;14448.48525729178;14622.033472096942;13809.29288359491;14029.542331030338;[360.35857487233443, 319.6426518629505, -1665.1349864100484, 2597.84872326653, -197.01499441549277, 100.37810297317446, 107.93706533821569, 616.1440147136964, 653.2882927082192, 390.544427903058, -254.7023035949096, -211.89559103033753]
1990-01_2017-02;2017-03_2018-02;207.84934123704443;DF;glp;ARIMA;{'p': 13, 'd': 0, 'q': 11};12;12;619.5423997276067;0.032508090612133694;72.72727272727273;2.2982189355185425;7325.551978249519;1.0188979753372525;14354.179115201137;14569.881836691495;14527.961963911157;14681.1147728068;15194.164428640799;15190.038785967248;14563.747000059171;14319.487431296633;14442.213665622181;14798.76929970326;13731.933875952538;13810.563574786744;[1345.654724798862, 845.4146133085051, 602.7970960888433, 359.92690719319944, 474.46238135920066, 238.8119540327516, 963.976139940829, -463.7452912966328, -357.9069856221813, 153.78393029674044, -92.9266259525375, 27.046935213256802]
1990-01_2016-02;2016-03_2017-02;259.46613991999766;DF;glp;ARIMA;{'p': 16, 'd': 0, 'q': 18};12;12;424.66238463392233;0.022021791153841883;63.63636363636363;1.7961459700534976;6691.094633324884;0.8639956378446432;14276.400552082476;14289.118685490288;14666.460305153932;14543.76820546401;15100.345296241434;15301.840113630215;14170.961562125922;14297.16630909148;14466.383697061643;14704.845487849754;13199.01785203093;13747.171172048891;[173.20995791752466, 153.6240645097114, 66.78244484606694, 708.3622245359893, 93.27064375856571, 481.8030063697861, 555.6181478740782, -292.9434790914802, 2.4659429383573297, 878.0530621502458, 434.5727279690709, -94.97914204889094]
1990-01_2015-02;2015-03_2016-02;269.28902381897205;DF;glp;ARIMA;{'p': 22, 'd': 1, 'q': 20};12;12;472.3562014654056;0.026138503190227026;81.81818181818181;0.1238362849810491;3724.392695686438;1.0507080565193287;14917.856922041257;14723.798714270819;14537.609318015546;14964.228270327425;15109.620677608264;15467.448499883387;14345.361763655248;15054.54444462153;14333.73576561242;15067.705580255977;13365.853874895056;13869.829119192367;[97.45829795874306, 109.63969572918177, 258.5066219844539, 514.5996296725752, 749.6999723917361, 21.37396011661258, 141.44077634475252, -658.2926346215299, -886.4821456124209, 497.4194197440229, -115.84844489505667, -511.5936091923668]
1990-01_2014-02;2014-03_2015-02;257.0241051989724;DF;glp;ARIMA;{'p': 23, 'd': 1, 'q': 20};12;12;643.6780202972586;0.037246205639305564;63.63636363636363;-0.663278150241849;10146.268083338407;0.7835808457052417;15070.331949811878;15128.231813539656;15030.548952971838;15205.322591433729;15409.665415334468;15592.910656416254;14888.046908776425;15532.407765666594;14417.667920757594;15598.827816459045;14227.522891531024;14056.961044776232;[-135.8500698118787, 308.60876646034376, 1146.1865570281625, 366.86218856627056, 887.1099446655317, -318.09362641625376, -480.46538877642524, -721.317185666594, -231.07372075759486, -187.95100645904495, -1019.231221531023, -801.863214776231]
