DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
arima-trend-seasonal;15723.40592741368;AC;etanolhidratado;HYBRID;{'p': 14, 'd': 1, 'q': 2};12;12;433.5929307795271;0.34609645489760704;16.666666666666668;39.89146972278779;586.4919983693794;538.5941137594558;518.0768517217026;540.9943539581799;510.3045388886632;592.5292809180502;557.6089087173445;495.82101845048857;503.5868795281002;503.2964878385849;545.4137788203492;538.4779765765877
