DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
mean;161766.44221085025;RS;gasolinac;SARIMA_ARMA_ARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;14918.481346573368;0.04159420060025051;75.0;-1.9414346276043808;0.7214044611385406;323714.4364484646;310556.301194904;315035.3367732914;311062.46233675344;325985.2995579851;329426.2109653907;322867.7038448599;327968.1642147735;327243.7026513095;362262.95076367626;331895.3614468403;322749.89572747337
median;101832.96551923871;RS;gasolinac;SARIMA_ARMA_ARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;14079.899047693816;0.03604963802590152;83.33333333333333;0.24464208988490005;0.6432400565342604;316179.1910696448;303625.33299829543;307728.7559150541;300131.9736463502;318956.04821439384;324572.08675038145;317686.51590858324;323872.02172572934;328819.98951104505;357773.1934449275;320144.8107709144;307413.6899821437
