DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;20666.027626683783;RN;querosenedeaviacao;ARIMA;{'p': 10, 'd': 1, 'q': 2};12;12;951.2150087530129;0.16519530199597096;50.0;-13.501049164758545;5569.368658865991;5305.778701452706;5532.89662581554;6108.519921022019;6378.718218469422;6377.481417215464;6133.381978677935;5971.651415763674;6221.544912967561;6321.1542345475455;6133.671838755734;5869.198476369945;-5.875958612957957;3.1591999830220513e-07;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
deseasonal;14457.453897362337;RN;querosenedeaviacao;ARIMA;{'p': 3, 'd': 1, 'q': 4};12;12;996.3833153435386;0.17022393477106257;66.66666666666667;-16.442894115279476;5892.753695322076;5322.517972514588;5548.4569590072115;5437.755052615668;6806.297068200835;6106.167203631693;5967.369692802146;6140.760283796609;6730.887032848512;6674.865384710627;7270.474425716808;5889.250495953406;-9.33549089291095;9.086780129910298e-16;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-log;13647.293628140635;RN;querosenedeaviacao;ARIMA;{'p': 7, 'd': 1, 'q': 5};12;12;940.9753458501392;0.1552174800730231;66.66666666666667;-15.048231155111393;5669.07959825393;5102.085113293302;5359.796928714641;5411.683781943033;6868.991798432093;6166.324997695425;5853.14145668596;6020.146096649486;6532.950252231643;6686.513989047035;7310.615576294063;5922.455388294295;-9.297286845142306;1.1371117655417182e-15;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-diff;48701.80677599449;RN;querosenedeaviacao;ARIMA;{'p': 4, 'd': 0, 'q': 4};12;12;2232.4728182052017;0.37168639711260515;50.0;37.91726824139111;4865.738317129133;3849.623322645749;3557.392835938196;3160.1581852554646;4182.397725893677;3196.254441707068;2853.2458457543253;2713.511231066849;3175.193710519239;2824.8576640024485;3280.205872549519;1682.0181040526509;-11.04298916733788;5.3082387000945414e-20;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
diff;28483.88514040559;RN;querosenedeaviacao;ARIMA;{'p': 10, 'd': 1, 'q': 5};12;12;1955.5980412837218;0.29870997309222036;66.66666666666667;31.007458294301095;4719.399090065911;3840.4418055581255;4296.707485162143;4208.438215878432;4718.7058420289095;4097.271057310676;3413.553397002597;3054.1795914023965;2891.489154478497;3081.4808371567606;2908.1062747391206;2489.4341858666367;-6.41772716071597;1.8236071102861714e-08;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
log;25035.70381466371;RN;querosenedeaviacao;ARIMA;{'p': 13, 'd': 1, 'q': 12};12;12;988.0670900899545;0.17224230900794732;41.666666666666664;-14.479902557730057;5623.074856960453;5404.572689120712;5870.186451239157;6131.238448627461;6839.480416793527;6107.234321860698;6245.881005043873;5925.391510412289;6026.717980374276;6392.210781289904;6237.803812151192;5739.854130090327;-5.732602242386983;6.547633433991937e-07;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
log-diff;25701.971287739576;RN;querosenedeaviacao;ARIMA;{'p': 9, 'd': 1, 'q': 5};12;12;1183.5265886345385;0.14578586035510363;50.0;13.332296441932717;5629.640035577571;5077.848842055257;5217.597936295988;4751.668797689641;5068.298142701227;4485.13454058888;4600.663657182694;4312.190396104372;4112.840121939047;4052.520210362385;3951.423070566639;3659.78110647605;-6.452804431880281;1.5088136450227376e-08;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
