DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;1892.8187133912174;AP;querosenedeaviacao;ARIMA;{'p': 14, 'd': 0, 'q': 13};12;12;87.12166226636297;0.11081007366040087;50.0;4.93075641979826;399.0522725083151;394.43735095205034;358.7587922980199;389.04156351744484;414.4870326867548;386.9891790020777;318.249716097611;356.7076950506895;342.64201326962694;364.1357354164398;355.92724264911374;315.66829894396494;-8.772208450909543;2.503343355937022e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal;1483.1487208443814;AP;querosenedeaviacao;ARIMA;{'p': 7, 'd': 0, 'q': 14};12;12;81.78599822946606;0.1412308652707293;58.333333333333336;3.817708894250059;354.89292153464385;342.452450499395;336.40571995458043;332.05574860980767;386.6088878047639;375.1008116455385;350.9492517417165;403.09892969772136;399.3102660861528;423.4589332881009;402.0600919601566;341.17131019840537;-8.133903127775069;1.071945304246807e-12;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-log;1209.6607371973157;AP;querosenedeaviacao;ARIMA;{'p': 11, 'd': 0, 'q': 9};12;12;83.31459108227226;0.14092640741428308;66.66666666666667;5.262337451909917;348.8694914610998;337.1247525012551;324.37946563580596;322.47263140685897;365.38663633277145;373.8284905642816;349.0085532399282;408.8615045775023;398.4309484510736;433.57875081075673;385.3845777646231;333.4384511402767;-8.027525245284075;1.9987388507031073e-12;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal-diff;1501.134977976665;AP;querosenedeaviacao;ARIMA;{'p': 5, 'd': 1, 'q': 7};12;12;82.72659721998174;0.15902134125699036;58.333333333333336;-3.3880569017145556;379.9140437116205;383.4818293668507;389.0367735092872;366.8381380279418;430.91034494172396;401.18350357294764;369.21020843598683;414.68343438194694;411.08332013801027;434.7240753489754;425.02839702758934;374.6730707293022;-10.020604766901952;1.6830065086624296e-17;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
diff;1843.6265940073954;AP;querosenedeaviacao;ARIMA;{'p': 7, 'd': 1, 'q': 4};12;12;84.81279601382393;0.1263488419033065;50.0;2.473782721652518;381.73435967418436;393.207281061834;386.0382095868265;374.05095415235706;399.5663858242568;374.82115900331723;363.0615658585961;384.2396770303728;367.22020480803434;354.8447046330402;374.6729037422551;356.2524077929914;-10.014012306803593;1.7481951942012276e-17;7;389;-3.447272819026727;-2.868998737588248;-2.5707433189709294;True
log;2208.2392290054563;AP;querosenedeaviacao;ARIMA;{'p': 12, 'd': 0, 'q': 5};12;12;87.16461812992407;0.10383190146708933;41.666666666666664;6.9418432599834015;378.8963571104143;380.6311013822605;374.7532765725835;350.97096658459725;367.1183888578109;364.45622355615586;351.33313426214823;350.68026550680594;344.3986705210431;357.8396460705537;346.69745171542326;335.32674367531087;-8.667015904989759;4.6548389186916736e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
log-diff;1820.929597203845;AP;querosenedeaviacao;ARIMA;{'p': 7, 'd': 1, 'q': 4};12;12;83.76201470378952;0.12825791636364095;50.0;1.4302643660416574;383.7692510197076;389.69489708883424;383.9885415944544;380.5059402638527;393.8103692635844;382.1803530637793;369.8384067390614;385.9596069324489;374.0328889696636;368.06957913710505;377.18985893044476;368.9234524469314;-9.794987048393946;6.208627495427884e-17;7;389;-3.447272819026727;-2.868998737588248;-2.5707433189709294;True
