DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
mean;AC;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;558.82898055593;0.0405270120897331;81.81818181818181;3.449723440560732;0.40278268443517284;10972.040759369156;10879.694428764558;11144.649542894445;10858.08901110274;11354.209050255053;11713.947945153091;11385.473729641833;11559.906584850656;11434.380076637985;11635.383957938851;10953.030164613607;10549.953423038847
