train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;3122.204731638979;0.07444788650653107;90.9090909090909;-6.588362196571948;12391.436900680084;0.9710536342364167;35430.71208802384;34631.30742069415;37807.58516469169;35262.746634879026;40825.324062853055;40501.65225981391;38999.75801561221;38456.01903254184;37474.33534124654;42573.38053559074;37405.81699786465;38085.884091520355;-4.560250518534809;0.00015280640104515283;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
1990-01_2022-02;2022-03_2023-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;2950.314419695835;0.06439530081086269;63.63636363636363;5.136248468918944;46538.68478268502;inf;30046.559148171018;29814.4462685401;32952.357066291646;32306.90840176975;35725.411302636814;32797.421054434366;31099.546186420434;31427.070208933685;31658.773735201423;34993.19406994182;30543.635461645747;31275.337152695294;-4.530707241100216;0.00017298716894989885;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;1885.8917865259684;0.049788749593322766;81.81818181818181;1.7970764140998252;14888.597465007177;0.5242343919444491;29737.13743829937;27920.939651750086;29906.447329959145;31463.850353546695;31754.96789161781;30714.11679353403;31933.34137738087;30105.950348379778;29257.294803811084;33034.15203065607;29080.583811330027;28866.413479666728;-4.389184637324823;0.00031019160185457293;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;3290.5985830492505;0.10141045968409361;63.63636363636363;-6.519642864069618;51959.58392344267;0.6006104090625882;30618.360843641814;30629.068166127672;30913.251030881205;29679.36558520264;34408.45560296084;31190.774126923177;30606.897094932523;31398.647608163446;29986.39973708696;34056.44509804838;30074.302375388754;29146.273951396914;-4.424880174751433;0.0002681414240360976;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;1066.8488893535011;0.023922717259833016;100.0;1.6379294521016916;11.05131741550649;0.23176363070417538;29433.517583054014;29931.850034978193;30696.12581363308;28840.310779908366;32253.455588888675;31336.495889206522;29331.04401710128;30130.932950501494;29246.688594007093;31648.095309907418;29778.892591826305;28052.001701072983;-4.11402061859731;0.0009181127271877634;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;2028.2372268285574;0.054194561307409274;54.54545454545455;-5.125019035526419;39969.23053527181;0.31413037175298136;30665.993383646135;29854.112808395064;30747.62002170015;30950.84982995773;32837.002781109346;30443.867732312257;30856.185779037492;30394.48386195399;29375.481226244035;32743.44794630858;28930.7014562772;28888.34061490088;-4.300368312126303;0.0004435604332054209;17;319;-3.4510167751522642;-2.87064334231426;-2.5716201744283174;True
1990-01_2017-02;2017-03_2018-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;1559.3719874043427;0.042421517342116986;81.81818181818181;1.5512842556164146;12305.848674331359;0.4094656297114594;30770.71259925194;30331.46645001962;30578.43700786607;30493.52180081596;32405.77788730641;31522.261660087068;31995.036721299923;30398.692781374604;29839.190985133275;33711.28695231809;30475.529126771165;29266.817837509785;-4.061198316602898;0.0011218716517874525;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;810.6770291017858;0.020675855725101097;63.63636363636363;-1.2084780071365981;12772.436231217433;0.18774255953926774;31278.6253081561;31067.165034751044;29737.86105083398;29781.231387551426;33217.41034558534;31668.193502047936;32394.284661704984;28955.322181525225;29401.21556707232;34834.13517840918;29530.33362672026;29268.83632561297;-3.7314935785885144;0.003691355707461962;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;3642.6204977676744;0.11425579399934926;45.45454545454545;-9.997747945171488;86217.51129441334;0.6709910213252294;33012.74930582617;29296.3560407433;30625.618273952357;31608.96772804282;30755.174153257103;34126.09694680632;33124.88299832696;30623.200995976596;32165.599671086173;34708.456092592714;31157.3069010552;31230.409557668987;-3.8395380346213606;0.0025277292365676967;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;TO;gasolinac;ARIMA;(12, 2, 17);12;12;2076.837032059533;0.05220433242268941;72.72727272727273;-1.8404066981699294;24573.840456611382;0.3435540587637498;29024.35457684686;28411.099922623212;28759.843848795597;29187.670974967637;31241.976546099886;30171.682254761312;30387.08486947275;30540.7138712075;30242.117181943635;32581.667899344033;30090.942023501295;30145.446096043153;-3.6326497974240506;0.005166651293005996;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
