train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;125477.03823817024;0.12951637653283435;63.63636363636363;-10.652536186604406;1982790.0305317368;1.0213529232722451;904542.1995855325;941477.0028986321;934529.6441098085;881645.7564017231;922339.2650783255;926703.4223347915;925953.5915316776;960274.50388306;959126.1122588429;1026222.0551974399;952995.4575642339;925476.6431376121;-4.3003587727548656;0.0004435773065499256;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
1990-01_2022-02;2022-03_2023-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;50556.592454447135;0.04772607712247978;63.63636363636363;-0.7271250940955734;797105.4338062998;inf;846552.3086673089;856295.8536099489;862438.268158943;804186.0274719306;790664.0195514748;832343.107092675;812727.8411569017;878894.5482761592;892823.6811698166;924667.9079995522;872187.1478548707;841720.4798382487;-4.368969210848514;0.00033670274488229986;10;374;-3.4479562840494475;-2.869299109917524;-2.57090345105665;True
1990-01_2021-02;2021-03_2022-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;234182.237245649;0.2652011440680669;54.54545454545455;23.577560349285207;4636165.06769497;2.72066519079624;667699.3628857854;631343.4497509699;621160.5871728503;594791.1758424367;544458.6474143976;573845.2577051404;553238.7398727419;572503.6261305576;580079.9820667562;647471.1731486693;532119.4032777267;533283.9969491337;-4.250998169517107;0.0005394889130862108;10;362;-3.448544133483233;-2.8695574079525565;-2.5710411593052713;True
1990-01_2020-02;2020-03_2021-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;106940.48254553287;0.14506785209514209;54.54545454545455;-11.410158285465993;2111565.3291977146;0.2952318889286759;677476.454988684;695090.2950821784;666583.3952663144;635987.4856142987;654544.0664439964;658960.7211058815;645330.3766576074;680299.8127463615;651229.3850249457;729905.3788387929;651000.1980608869;613199.8893645569;-4.295070305652073;0.0004530254888220276;10;350;-3.4491725955218655;-2.8698334971428574;-2.5711883591836733;True
1990-01_2019-02;2019-03_2020-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;51290.70763219051;0.06998452626834578;72.72727272727273;5.610155729929709;607269.5468692214;0.25422002458413706;685353.291008217;651651.5610611518;684296.9899493344;626547.1171434701;618983.9179154203;637739.2037898324;594736.2344134526;625187.5051658214;606182.8343409075;657954.1654757933;561878.6645627776;550813.6210114311;-4.232827103011084;0.000579482102461792;10;338;-3.449846029628477;-2.870129281376164;-2.5713460670144603;True
1990-01_2018-02;2018-03_2019-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;50198.63135203934;0.05911817844774259;81.81818181818181;-4.01969900549107;396497.2234386484;0.22999058389992427;786381.7925852924;770788.7770154717;763574.4083806183;715282.5912440969;706959.3061387297;716301.1231726828;697149.7692827128;709863.4197881896;680172.7732517727;737328.0287859547;639843.9099202509;610710.6669308784;-4.351980884478808;0.0003606267187606043;10;326;-3.4505694423906546;-2.8704469462727795;-2.5715154495841017;True
1990-01_2017-02;2017-03_2018-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;219439.19788488746;0.23722241637142194;63.63636363636363;-22.655654611662783;3477815.8716917057;1.9324258057430415;979604.8525108678;989638.4486801567;1023756.705515043;978376.2922091616;985745.4757314675;1041312.3773886361;1030169.2227170618;1064864.8767126384;1073909.3196050457;1141140.5855002713;1087855.4596739293;1102848.1918373902;-4.054234384397511;0.0011516884044177075;10;314;-3.4513486122290717;-2.870789013306053;-2.5716978530569192;True
1990-01_2016-02;2016-03_2017-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;92811.44031045449;0.0985131126501161;63.63636363636363;-9.023812140581448;1465361.8317153484;1.8522050447643317;888088.9741797117;875856.2371251392;898681.9390046471;876881.9212694571;878562.1752261685;929591.0256112511;931224.2371912613;927685.9281891326;965203.3029845905;1018448.2377938309;945536.895899141;961166.478021612;-3.8455682577665593;0.002474029828330447;10;302;-3.4521902441030963;-2.871158406898617;-2.5718948388228586;True
1990-01_2015-02;2015-03_2016-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;79196.69054985633;0.08318185089953657;72.72727272727273;3.1404398047765882;938121.9052736897;0.9570930748209407;881102.4850107172;829910.6884266926;782134.086670923;821942.9514203685;742636.4029839794;732591.5617334191;787011.501860053;724900.5540619518;700334.8648919782;820776.5432719322;631268.123205613;653568.0526932197;-3.819416132093855;0.00271479396701752;10;290;-3.453102162983312;-2.871558538275452;-2.5721082282996433;True
1990-01_2014-02;2014-03_2015-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;47217.15060107244;0.04161414472721799;81.81818181818181;0.3060316388588892;372589.8086353663;0.37336450501079765;886186.0494859497;923851.8725687341;895673.2972264917;847435.8132485389;897432.6042750486;891983.58479115;875581.0199610158;919260.1050587238;882719.459276876;950715.7829259945;897233.4706546594;846260.750659972;-3.6614311602158343;0.0046895528416650185;10;278;-3.4540935579190495;-2.8719934111688965;-2.5723401594120388;True
1990-01_2013-02;2013-03_2014-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;84281.62979003656;0.0881191548784994;63.63636363636363;8.855387219232655;1330308.7969689046;1.3234951155526913;859122.2026262596;837150.8992134577;832384.171187238;793541.6527564486;794263.5103371337;794360.9617956713;800279.6529080119;805293.3106180866;777781.1657473906;862794.6466355559;761711.6716385925;744646.3086705364;-3.6830546325505047;0.004357918777089551;10;266;-3.455175292841607;-2.8724677563219485;-2.57259315846006;True
1990-01_2012-02;2012-03_2013-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;63776.126199161044;0.058118803481153704;81.81818181818181;5.7029262416136;503712.23580509255;0.9035880166380119;829541.1719626217;851761.3957871404;863591.5018527792;839282.032864311;803812.9979062342;802052.6611921033;785681.2941621562;787223.7114311247;778204.4477066555;831579.5421547157;764982.6325754621;745303.8571516091;-2.690651868124213;0.07566992059228955;13;251;-3.4566744514553016;-2.8731248767783426;-2.5729436702592023;False
1990-01_2011-02;2011-03_2012-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;107286.53105562847;0.08533706684569774;63.63636363636363;8.34996782741956;1693290.551570217;1.0153083720195308;686282.2354690261;710567.0521119918;733212.4120539228;720732.3514230825;723676.1453896664;757506.3560500803;741337.1637563892;772598.7384372655;783264.4565641374;833451.6854159511;784850.9298511669;774199.9709278913;-3.35747914842408;0.012496681798771121;10;242;-3.457664132155201;-2.8735585105960224;-2.5731749894132916;True
1990-01_2010-02;2010-03_2011-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;241184.85724990006;0.373988223635307;45.45454545454545;-36.999213382645976;5735581.617748493;0.980810584375238;713274.8176843664;744644.5838940341;761038.0420061193;784997.1360678764;800128.5748728279;810608.8830120887;855049.7648556986;898785.1073692184;885246.2628903093;985700.9385818288;926577.1144947229;922400.7646155369;-3.1783868745344073;0.021270315372395703;10;230;-3.459105583381277;-2.8741898504150574;-2.5735117958412097;True
1990-01_2009-02;2009-03_2010-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;71310.36064822454;0.07205453228950247;45.45454545454545;5.594382759986654;1686497.092032016;0.1701145020825742;583521.6056532558;567068.3281618267;560940.7230403912;560103.0951869034;535206.9314698728;548523.7422316667;546286.5392843321;541324.8433812705;537189.7197948191;600582.5660845304;499644.62793343683;486925.3176225673;-3.660453117492856;0.004705082991035457;9;219;-3.460567372610299;-2.874829809033386;-2.573853225954421;True
1990-01_2008-02;2008-03_2009-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;21030.46480694823;0.031104147778165215;63.63636363636363;-2.2991464074168024;331427.6797764195;0.06552203847951849;602647.0173982145;595724.1553924977;607164.3627502546;584281.4527098833;589882.5316696635;593196.6490298206;584097.5621609847;604729.1232403653;591615.842299133;646154.4495207547;570660.2117633263;547443.6339931147;-3.5736104122303622;0.006286050432448452;9;207;-3.4623415245233145;-2.875606128263243;-2.574267439846904;True
1990-01_2007-02;2007-03_2008-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;24707.713073797593;0.035214809896383474;90.9090909090909;3.4835128967237616;97638.28952057034;0.08603419297536759;580637.2716548736;584984.5132227924;598166.3223094051;567329.9393113101;564040.9752271295;583885.5087886916;565736.5839123831;590062.8979325655;571408.7825286462;626069.9533281074;554911.2861778268;527650.6160803285;-3.0056782134087245;0.03436751845010037;10;194;-3.4645146202692527;-2.8765564361715534;-2.5747745328940375;True
1990-01_2006-02;2006-03_2007-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;17425.26985937038;0.022598541896336588;81.81818181818181;0.30406947258277445;137359.11363260896;0.051416197420125376;581100.7004757202;572457.6791912501;607066.8244969499;574232.3518401617;566668.2992206486;602132.4226277915;570966.7295302871;596912.542487487;597628.2488263564;637349.6803150463;569428.5237741839;554733.3641555894;-1.9469293275951696;0.31031608094464813;14;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;False
1990-01_2005-02;2005-03_2006-02;SP;gasolinac;ARIMA;(8, 2, 16);12;12;24511.19300444545;0.033771980007708195;63.63636363636363;-1.4015859298102122;386310.1727210141;0.07348806601587907;570328.1052630763;569668.7401851473;592233.4589538488;580916.7522975514;562642.3429024456;590000.8999305213;591979.7665979075;598280.3682469509;611535.663422611;657957.6484447684;575844.5845180565;569276.2328968921;-1.7013372459110419;0.4304236195836738;14;166;-3.4703698981001665;-2.8791138497902193;-2.576139407751488;False
