train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;5749.6368176374035;0.055033873609496305;100.0;4.522766118214301;137.01595149790967;0.8473420802515669;86857.38369770903;80411.44800790839;84190.79416344289;79493.68346425355;85921.7165184558;88191.63705765668;84383.64990083467;87050.89881204405;86188.65068106652;96308.57510844863;89480.45335812536;85943.99946115082;-3.3687272853524335;0.01207229049282217;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
1990-01_2022-02;2022-03_2023-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;6447.149611018918;0.05488559070412829;63.63636363636363;5.129621693622105;101670.3672023209;inf;77917.8676890583;75651.47090760173;81448.3700818582;77508.21114756248;81542.68148751928;82239.22223573178;83101.58807037154;84062.53942328921;86563.02633283935;90806.86770733759;76697.28451639289;76093.94769180065;-3.3183744693286537;0.014076849472964741;17;367;-3.448294490928673;-2.869447722240253;-2.570982681065269;True
1990-01_2021-02;2021-03_2022-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;4010.6510177302043;0.040865417211129615;63.63636363636363;0.4139293151412348;63222.98867956946;0.49398406279462315;74253.51836350278;64360.30905596437;69735.23675615956;76685.86748974289;83637.62239075538;84872.11910424342;86364.22363959897;85726.57971901135;83560.07730432932;91280.16912777998;77356.268253661;76889.2716652125;-3.3335402318464453;0.013444194542148482;17;355;-3.448905534655263;-2.8697161816205705;-2.5711258103550882;True
1990-01_2020-02;2020-03_2021-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;9957.822505969178;0.11925512640815474;81.81818181818181;-2.888810843496025;78912.67124672378;0.9719360329423131;79940.36433452791;76441.27322565622;75838.10043060382;75564.03905306496;82683.9954223036;80283.70515340602;79985.00412090104;81480.57662612645;79449.75665493748;87473.91799684054;76380.05950411921;75171.42457838239;-3.443435171160791;0.009564337009826382;17;343;-3.449559661646851;-2.8700035112469626;-2.5712790073013796;True
1990-01_2019-02;2019-03_2020-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;2375.264318847171;0.02576580975366542;72.72727272727273;-0.819497199705396;28077.34002273363;0.2853777378672563;79449.08259887122;76071.17025707575;78008.24084332514;75230.79178389127;81898.87405587274;82529.34190947522;77545.04809374477;83620.54829688689;77594.03340926496;85154.04454075775;81083.95295487772;75679.38471006181;-3.4334326004731848;0.009870604079442765;17;331;-3.4502615951739393;-2.8703117734117742;-2.5714433728242714;True
1990-01_2018-02;2018-03_2019-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;3636.59251197952;0.0411962558249442;100.0;0.885777066275478;64.87136295305841;0.431987971331927;76022.82187011637;72602.36332389651;78387.24886963925;75717.759026494;81069.80516983132;84635.0843177173;79132.45735819076;79995.58651499078;75196.1878137841;83825.34893681918;77597.53389052516;74030.80316404667;-3.7294434213467365;0.0037175590844825534;17;319;-3.4510167751522642;-2.87064334231426;-2.5716201744283174;True
1990-01_2017-02;2017-03_2018-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;4294.39147203907;0.04742284702883733;90.9090909090909;3.7645364917683897;16993.15301039755;0.5772694028749187;77031.00427366431;73027.71707487614;76192.67928818341;71234.4840370491;76237.86288105366;81572.25983648589;76316.73810252073;77796.35382152854;77721.47435273603;83613.96412983647;75537.6172892482;75137.73147956927;-3.6717482922430658;0.0045285524600583524;17;307;-3.4518314994261337;-2.8710009653519166;-2.571810878948318;True
1990-01_2016-02;2016-03_2017-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;3120.2503873992137;0.032778450997856236;81.81818181818181;1.464484656742606;24610.146216557026;0.30132037510213205;77484.2774819871;73611.58387105344;74247.90595227483;73096.74606510352;75429.51559189557;76359.94198005612;76917.80599361454;76778.12607457436;77900.12676591807;82528.43067047697;75770.77199098354;76383.9486498453;-3.248048481732202;0.017366548664228824;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;2213.094732209775;0.026268033152036848;54.54545454545455;1.22466095035228;43584.695512927174;0.17521903770862907;74203.24244562557;69254.61569965465;70380.81010530033;69741.43537031452;73747.70561940968;75148.69004482623;77036.7202893546;74104.26285559718;72033.58805737918;81780.49004259061;72380.86682009809;71519.58116588129;-3.48255662242946;0.008446542035245185;11;289;-3.4531816058796143;-2.871593390724642;-2.5721268156511536;True
1990-01_2014-02;2014-03_2015-02;MA;gasolinac;ARIMA;(16, 2, 22);12;12;9222.366857512887;0.10417999001007135;81.81818181818181;10.041994009623952;73024.16170808855;0.7242376121350727;71679.73097572866;67795.39757551797;67688.64130695046;65031.04443735058;67460.63541173695;66825.8647166257;66020.02119643317;66186.93832766384;63885.109080535825;70694.7195851428;66481.04439109533;63824.52190313631;-3.336078781053449;0.013340789930221971;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;True
