train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;17998.051466560457;0.2488344829385898;72.72727272727273;-23.72686363124262;214489.06225022243;1.72164360621139;73912.96416364567;73359.34608585064;78220.67811794227;74923.30458753153;83432.43882262825;88075.0772115712;83853.36303803815;83240.19014509923;84316.48624128893;91827.93707266207;83133.12012707212;84635.27283786444;-5.04870877082889;1.7759874679878772e-05;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;5001.999881414095;0.06291493862623973;72.72727272727273;-1.4989543974370605;59207.81640643074;inf;61601.00027861244;60136.808017183655;65152.77701831731;64840.16924135461;68564.99346264321;70759.63348351321;66452.69243892889;65954.2710165362;68398.22973338654;74458.91175925243;67582.58175855351;69545.38904999639;-4.8853063512763795;3.72453063001806e-05;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;6333.41929612679;0.08389335068445436;54.54545454545455;1.4705251608815608;124888.58833627986;0.5564252204479669;51913.637108764895;50436.65871745876;58752.31846456374;63181.463556991235;60920.55217531183;59068.558266107175;56060.552800078614;52530.17997094499;51363.888871510804;58940.36941412897;55339.20973914119;57558.335953749855;-5.132612786679044;1.2049634842862066e-05;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;13020.566566375286;0.22599537356592;63.63636363636363;-21.72739519537338;206298.4894575785;1.2830404020070239;65982.57655529832;68467.61267404766;66876.65490389446;66073.02181342589;70766.33558298783;70441.81909116251;67950.4724796956;68739.90280011955;68262.9017872119;74620.60788608693;68865.78926176541;66980.95019985164;-5.243925489374862;7.147008029972942e-06;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;3490.8236467124293;0.04596103188311851;63.63636363636363;0.5520532085211716;55036.41448206535;0.5897678924066236;63556.48812281846;60216.73502574005;56234.49869294791;58552.939049571556;66264.84247305038;69280.5855873611;68317.88613496657;66460.25509243431;65949.16177500988;68146.7682185896;61406.61444853463;62273.16593695574;-4.783843381632089;5.8391442794273325e-05;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;6046.216157184753;0.07875713814975631;45.45454545454545;6.415889729006791;143012.87481963218;0.5664227759846817;62052.97741901418;57017.09671908889;57348.46993712064;58495.05560386952;54995.271172526576;58003.4379638967;55406.97742447259;54142.048454365926;55785.97564091044;58747.55710947077;49993.63021254482;51474.202242154926;-5.070402374564679;1.6072902007874335e-05;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;2916.852300989899;0.03817542556635963;81.81818181818181;-0.32510081158697074;23012.77370623009;0.28778250814180684;63918.267638475496;63131.731597678634;61962.50022557171;61231.217512105984;62999.5794686729;64406.626846969455;64616.55840708749;64093.83890716078;62944.093668635185;67988.5775145718;61864.80765350369;61472.68935792679;-5.399924242973926;3.388445100013994e-06;9;315;-3.451281394993741;-2.8707595072926293;-2.571682118921643;True
1990-01_2016-02;2016-03_2017-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;2302.7365435122333;0.030975872237375118;72.72727272727273;0.17750837184479057;27225.27517389322;0.340428413259851;59571.485623474735;59382.390616254415;61094.50032176694;59904.661526579795;62760.54885760263;62261.02883785832;63340.45938701292;63427.78666826782;64040.85487726876;68279.14167266001;62739.08239436968;62697.836550146734;-4.790357720981148;5.674350016547353e-05;9;303;-3.4521175397304784;-2.8711265007266666;-2.571877823851692;True
1990-01_2015-02;2015-03_2016-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;9348.731511943208;0.12763585761145815;63.63636363636363;12.493092997220986;147723.04008294406;0.7091842143215438;55638.895272068956;54170.40960365323;51625.94317855516;49791.693255388294;50645.09314596571;48761.5275784979;51161.81263506956;48537.54791944904;42378.11273747181;50590.33976904285;40742.43119080224;40474.51317179379;-6.606773355265479;6.526838728111279e-09;2;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2014-02;2014-03_2015-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;5058.568349383772;0.05720445373600258;72.72727272727273;-1.9256382439157012;59864.823453630524;0.453846978761614;58112.65983177549;58677.146135807816;58932.53367221884;56132.74078430754;61685.424858873535;60270.790151024;61830.661257464635;63731.69177086294;62045.28975639747;67174.49740739768;61118.388450679246;62579.14033127967;-4.439536973564435;0.0002524923784531744;9;279;-3.4540076534999957;-2.8719557347997178;-2.5723200648758366;True
1990-01_2013-02;2013-03_2014-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;10086.57625359087;0.15909048907862663;45.45454545454545;16.128493645349245;238932.1838138022;0.9492861747852911;51831.81520254881;50933.83178221311;48710.433871543675;48104.14364518653;49740.90941956427;47166.125905667184;48667.99719507823;46470.79207598588;43421.854557107254;49623.52670154207;41286.303253986924;41536.08999238867;-4.408202958556828;0.0002870660590670698;9;267;-3.4550813975770827;-2.8724265892710914;-2.5725712007462582;True
1990-01_2012-02;2012-03_2013-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;5543.9204721151755;0.08270759706944388;54.54545454545455;-7.487010695483402;109317.8103247968;0.3611192257813053;54488.6127883999;53344.93844804765;54291.49150691689;55633.633856475055;56366.252883334564;59110.05695050648;59616.915731494686;57034.919815517445;59357.81386263168;65949.96417953716;60043.84673090057;62114.83642557112;-2.814191849600289;0.056274984667648076;15;249;-3.4568881317725864;-2.8732185133016057;-2.5729936189738876;False
1990-01_2011-02;2011-03_2012-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;6910.820203900056;0.13524522803851766;81.81818181818181;13.73219245480352;54814.38116881066;0.36113306708987447;37595.9302391233;39351.595135466625;38998.79643962923;39336.6443925411;41127.675721775806;41744.96364200603;41585.10120384084;43706.369916319076;41245.544063252564;45686.519523137904;43235.72785345418;41135.333609025445;-6.153567770510264;7.461266989625001e-08;2;250;-3.456780859712;-2.8731715065600003;-2.572968544;True
1990-01_2010-02;2010-03_2011-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;10468.8980220962;0.25498975378587;45.45454545454545;-25.60268241439011;248425.52350049402;0.3220161621073351;38571.05798569287;38286.0435611339;40333.354656852636;42782.423795763716;45274.87815536225;46785.36393310974;49009.61729596138;48338.07567619174;47797.9812506684;53463.09075380721;50421.63035890994;52812.24440315941;-5.657396977031129;9.55110292234821e-07;2;238;-3.458128284586202;-2.873761835239286;-2.5732834559706235;True
1990-01_2009-02;2009-03_2010-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;3271.0641310793994;0.07993375622448347;81.81818181818181;2.8603695813385137;25866.799698591334;0.08143898804284573;31862.92054745302;31121.72707241338;30440.920692032843;31360.72568841422;31839.48955719729;30632.91979361619;32360.47964900206;31257.82104056146;30509.797535117345;36279.86320829124;30875.914191989243;30391.96451620149;-5.832372898566779;3.9476959493530166e-07;2;226;-3.4596204846395824;-2.8744153028455948;-2.5736320761218576;True
1990-01_2008-02;2008-03_2009-02;MS;gasolinac;ARIMA;(13, 2, 16);12;12;1605.1430363583318;0.0424140862400425;90.9090909090909;3.7315052723928;6348.258787421687;0.036476839420694886;28071.290381228264;27464.64975007531;28232.84322677056;26618.310960311304;29612.980947027714;28508.318776807886;29587.172020138845;30232.071900926087;28468.01329278428;32203.75207553001;28257.646947090656;28123.126235165255;-3.3977484964941014;0.011035865083946663;9;207;-3.4623415245233145;-2.875606128263243;-2.574267439846904;True
