train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;752.7938092193581;0.03812034705189178;90.9090909090909;1.0564433288114268;2975.9332247884577;0.9448954848961326;15808.825242267714;15309.991185964747;16323.828647876984;16126.133556547105;16856.247316342917;17401.636352257297;16921.566252702127;17279.923017627545;16643.440895915035;17252.308724529375;15872.9483930121;15715.519983619899;-3.9670888877595876;0.0015929945093566607;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
1990-01_2022-02;2022-03_2023-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;819.9532538497818;0.038171319994132584;63.63636363636363;2.8740083610777982;12925.069189845179;inf;15739.20176048199;14926.50786192346;15612.538531752776;15614.479691576988;16049.889253519268;16674.282458145244;16654.375069440684;16696.36748555717;16238.647642534077;17173.297531086337;15093.633799105162;15439.284547074867;-3.9893864923379176;0.0014671177995790542;17;367;-3.448294490928673;-2.869447722240253;-2.570982681065269;True
1990-01_2021-02;2021-03_2022-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;875.6910907511366;0.046535243423132595;63.63636363636363;-0.7830275987603666;13806.936958930959;0.8472502067974981;15742.080346033956;15260.78608235258;14910.862669233977;15761.072227300121;15914.617577112906;16120.61745578361;16360.980536850331;16857.060199901163;16161.600049026041;17726.321127892086;15780.336409970965;15175.018172359047;-3.8809835252252944;0.0021793416996334644;17;355;-3.448905534655263;-2.8697161816205705;-2.5711258103550882;True
1990-01_2020-02;2020-03_2021-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;2075.2297508463143;0.12852638068757447;72.72727272727273;0.12306115035342508;24624.307414284318;0.834355156132594;14367.044609722792;14157.732414522208;14329.805601836779;14129.06461277715;14854.049262571025;14989.025438926645;14906.630938867385;15272.738003770122;14367.26030311061;15312.48763031539;14003.885166086557;13725.7608543845;-3.9626654915451764;0.001619130261557844;17;343;-3.449559661646851;-2.8700035112469626;-2.5712790073013796;True
1990-01_2019-02;2019-03_2020-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;808.0721777085763;0.046834759041650346;90.9090909090909;4.808016967285589;3197.531350021876;0.32568100488692336;13250.304582298155;13231.682998517177;13816.776672114736;13269.208960370204;13779.614397048692;14168.446539741708;13890.353063797325;14372.353588588381;13574.611297496025;14464.427519338047;13336.280244479314;12741.21289913792;-3.676312210509888;0.004458953841823229;17;331;-3.4502615951739393;-2.8703117734117742;-2.5714433728242714;True
1990-01_2018-02;2018-03_2019-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;682.5362906502731;0.04242913959275272;90.9090909090909;3.5382660618185833;2699.4966700640466;0.1817458101229814;12518.133081946276;12300.458341377722;12875.96449922424;12437.176643129536;13078.712385471163;13481.63609415369;12977.373404235928;13317.211293193908;12831.948729851378;13179.743197659533;12442.923824029876;12280.103948005779;-3.6633938489955633;0.004658528582496964;17;319;-3.4510167751522642;-2.87064334231426;-2.5716201744283174;True
1990-01_2017-02;2017-03_2018-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;669.4422660887578;0.04451383032560325;90.9090909090909;4.25482017564804;2648.3242580971896;0.1683345694539637;12228.38389220417;11864.099088273917;12415.173301478859;12178.790740065007;12454.16891733942;13056.409548752628;12724.615308609722;12704.899611730352;12576.081678438792;12806.461207794016;11959.064862435944;11930.06782170514;-3.6997584667880687;0.0041165528025534455;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;767.5340947148435;0.05150895105082065;45.45454545454545;4.397827953459965;18146.627258631084;0.17316268424003686;12241.934335212765;11495.670306647728;12578.7124363749;12196.827104002072;12462.102943209178;12885.168686494213;12517.620290093744;11819.090371522801;12241.887506635683;12202.323302829189;10978.210396582706;11684.654418961267;-3.4095609908175613;0.010637224267940545;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;1650.3604795781823;0.12266560475749559;54.54545454545455;-11.952164860719776;32573.12225581885;0.3978712453326807;13360.411761375708;13776.658569959322;13930.042841542749;13853.72973103958;14255.857986488681;14548.904978850791;14801.060562664628;13960.671006350398;14676.88663982981;15371.716884947182;13542.130439550605;14029.012430954157;-6.202998059421795;5.746610527135415e-08;2;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2014-02;2014-03_2015-02;AP;gasolinac;ARIMA;(16, 2, 23);12;12;1259.2405315907768;0.07858601922138665;72.72727272727273;7.315957513261877;14914.700565081113;0.30251659801724845;11975.020865786091;11936.538746017472;11715.768482603333;11668.723177029417;12268.731386412579;11936.225508713824;12316.08151596758;12523.582342759068;11726.397938217418;12659.7127388547;11908.119834427534;11502.500768376804;-5.896350408173573;2.845421948183337e-07;2;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
