train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;4591.69615937337;0.05933947893266364;81.81818181818181;5.652234212346364;36268.68165774634;0.7610937623263049;60770.860900205174;59085.32386201499;59155.28670785823;57951.472936443184;58290.20907594465;59354.72372302059;59464.02608331896;60142.85538728856;58550.3955270889;62912.08779197839;59918.29520702651;57209.89250968867;-4.297123394756994;0.00044933517262792945;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;6998.765704095455;0.0914965678289313;63.63636363636363;8.984449241183059;110480.70593481496;inf;53458.66738053416;51213.68402198722;53813.72852306301;54221.26733778028;54223.262709371316;56450.57984341999;55018.78941673287;55166.44248540778;55633.76550647733;57537.72741115915;55300.869985463025;53022.882616566065;-4.312388558415888;0.00042277373243842023;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;5660.259625392829;0.08441618455175669;54.54545454545455;6.5082933200750395;111616.03137779584;0.9430687822288418;53801.80503808338;50167.93138884934;47494.35359140928;50886.97356155367;49035.023089839044;51368.44114938479;53491.94611757582;51578.731417191884;52080.86421041657;58214.0038259752;52544.609376816064;50497.052952707076;-4.405066741602229;0.00029076355356802663;10;362;-3.448544133483233;-2.8695574079525565;-2.5710411593052713;True
1990-01_2020-02;2020-03_2021-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;6452.803641558382;0.11475352378531915;63.63636363636363;-4.075315780785745;101927.75188688749;0.6548916588092695;53685.50898579778;53469.48431342985;52934.50946845072;52479.99949232881;54389.57892364495;53805.43165821005;53741.90299276017;54479.431551657966;52685.42539462963;56984.024039356154;54464.158327848105;51071.85204081511;-4.460141084729233;0.00023195320558873272;10;350;-3.4491725955218655;-2.8698334971428574;-2.5711883591836733;True
1990-01_2019-02;2019-03_2020-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;6564.11715383715;0.10941538577231164;81.81818181818181;11.028589126223714;51990.877896810096;1.0608868243396385;51619.83279521251;48529.311893912716;45573.85971955264;45480.63504777515;50204.80174437531;52049.47875396525;49860.29388599302;49473.039847863176;47034.49628309794;51402.005855342926;49321.5488250468;47703.45395734207;-4.603715686304665;0.0001271479456007199;9;339;-3.4497880749874628;-2.870103829170425;-2.571332495975496;True
1990-01_2018-02;2018-03_2019-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;7286.047845147691;0.12372795705830254;63.63636363636363;-11.516034525651431;115117.80437701564;0.6457661700422787;58206.236717406675;55415.29419189968;56909.87916124688;58131.67768060029;57053.380091737155;59303.69245753986;59025.623373258735;58210.14757712901;57839.25835802309;63007.50761310566;58949.88276578566;56386.67851750013;-4.900216383533735;3.4840553697167846e-05;9;327;-3.45050711373316;-2.8704195794076743;-2.571500856923753;True
1990-01_2017-02;2017-03_2018-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;2760.3863146710437;0.04048785894395964;81.81818181818181;1.8973204237368986;21781.119297892008;0.41394707257230234;58198.48195651943;55944.135741772465;57215.40844477208;57816.797420116345;55892.02296866316;58115.547560488914;58773.67310059087;58204.697083179;57531.79211123971;61256.07227621867;58876.204905661085;56502.40235058692;-4.748969106755035;6.802402173947323e-05;9;315;-3.451281394993741;-2.8707595072926293;-2.571682118921643;True
1990-01_2016-02;2016-03_2017-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;3821.236816706295;0.059903838089842426;72.72727272727273;6.069257264121746;45226.48364992821;0.8428951270096163;54475.76317247386;53550.18705089849;53621.124600358955;54297.25817364269;54991.637334264975;54687.45783078751;54858.18048501569;55913.65483243403;55538.12967490896;57778.311761619865;55958.74284811731;53006.681249420246;-3.6878942401701957;0.004286690815086368;10;302;-3.4521902441030963;-2.871158406898617;-2.5718948388228586;True
1990-01_2015-02;2015-03_2016-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;1982.2822569305379;0.027804661655316226;72.72727272727273;-0.8411528803405602;23433.83265552429;0.257319703645535;56885.55610260566;54693.89969236101;52111.057640182866;57051.82771369027;53527.063530891246;53017.96220771572;57797.4954024873;55317.079445186624;53841.891036779605;61195.58946573836;55283.711402653775;53646.937733063845;-4.4957411686490385;0.0002001537001856865;9;291;-3.4530232710482367;-2.871523926671883;-2.5720897694878424;True
1990-01_2014-02;2014-03_2015-02;PB;gasolinac;ARIMA;(11, 1, 12);12;12;5935.8105260571;0.08954941631047102;72.72727272727273;8.891291887578001;70329.80709979548;1.1352074619349304;54093.1011703064;53076.14781345917;50511.338081038855;51177.203221432115;51710.93474977867;51258.98828493346;51893.04490460147;53209.85182043009;51501.57154623842;55378.28703838753;52679.73056806648;49646.86716922204;-3.5696051465307295;0.006369416752181552;10;278;-3.4540935579190495;-2.8719934111688965;-2.5723401594120388;True
