train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;28100.02243494695;0.09555827228976549;72.72727272727273;-9.18894233763333;333009.30344899656;1.8827538092877714;265725.5840725603;264931.93554936483;265838.5760417392;260855.52358566414;278512.7421447624;284043.5423116294;281928.31711450155;284600.8609620458;290675.25719196367;315843.09509000165;295472.92468341073;296807.14426916547;-4.177486396102389;0.0007191665541400411;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;10488.817444778671;0.03135468987995428;45.45454545454545;0.0866434086664603;247877.21145745678;inf;241402.33083449266;243406.06250082748;234243.3449467987;244491.77376586213;253919.69316056863;250135.31119596527;251029.83482845113;245926.80877460013;254321.30835977517;280101.7584112391;250390.9436111891;258112.4413283556;-4.215406591459583;0.0006204310360755504;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;15104.748953571023;0.05065733447973716;63.63636363636363;-0.8771480219853739;238170.2391377445;0.8476257512071308;208436.00797761398;207314.39074648183;224731.1041082475;238117.82425776497;248055.64083999983;253439.36507038993;257831.2877536728;248126.58184277057;234528.70889989258;260687.4507743676;247201.92308538547;249528.87877481693;-3.7377063382292675;0.0036129794916897715;11;361;-3.4485948978753314;-2.86957971128312;-2.571053050314224;True
1990-01_2020-02;2020-03_2021-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;43887.26374302901;0.19549742673315754;72.72727272727273;-18.284413268720797;522001.3820111625;1.1782834692478736;250846.7690521086;245815.2677779331;236371.89383339128;247193.15219023326;265608.7632644456;260021.52698446368;254861.02233804043;261921.83289860553;255753.24395040388;279495.0811091891;261693.48115097347;262597.2346935844;-3.80507946641243;0.0028557708693745746;11;349;-3.449226932880019;-2.869857365438656;-2.571201085130664;True
1990-01_2019-02;2019-03_2020-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;15945.677708523946;0.058851067704832026;72.72727272727273;-0.6826914919966504;188716.52433913614;1.3978837221637508;251455.33894842162;220133.83535192726;211115.13405026973;238742.67013370566;242553.23396466617;258741.0571489951;247380.39176392532;249236.36229642047;248539.2114943708;256840.87422106127;241918.59887912188;253488.3418702832;-3.6550243030735228;0.004792141560186695;11;337;-3.4499043309021955;-2.870154885338925;-2.5713597190254385;True
1990-01_2018-02;2018-03_2019-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;17622.788390817757;0.0658730308414696;81.81818181818181;-2.374404626422954;139246.6652022711;0.6630219910237081;231100.8556057429;223075.59184548006;231969.00356529502;233800.1271524807;237899.4054216214;240120.9868289733;225867.04738925642;228284.31945847315;230780.80002934966;251481.03673833064;246844.53659765396;242096.83159929502;-4.838341633167753;4.5908331629565356e-05;9;327;-3.45050711373316;-2.8704195794076743;-2.571500856923753;True
1990-01_2017-02;2017-03_2018-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;9573.954975002018;0.0319521695874557;54.54545454545455;-1.4017727301718161;188571.45992439886;0.3944872027373956;227808.42295610424;233131.1470346866;226527.2964704331;226961.77974506447;233623.69938807783;234977.19374967992;235327.37552983002;241723.78009995364;234551.83021061413;262758.3429577748;250578.42007428416;241137.01932700197;-4.223307887783247;0.0006015317106601789;10;314;-3.4513486122290717;-2.870789013306053;-2.5716978530569192;True
1990-01_2016-02;2016-03_2017-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;18224.41726494644;0.0697213977857414;63.63636363636363;-6.799998564700944;287511.4488396943;0.5944554525086376;243853.43209080913;218989.63226574744;219552.66295443772;228796.3830265675;230078.76227681065;236638.89219596414;245828.2919781888;241147.82539515302;249070.83281104476;262585.75575843995;241735.64470523872;259293.7249255364;-3.2999181852723494;0.014882132009018653;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;True
1990-01_2015-02;2015-03_2016-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;24909.973305762353;0.11241044707456409;81.81818181818181;-11.168196217933536;197328.5607284735;0.6565453578436649;228435.1383616806;232435.94163736596;220212.16798836156;236571.08762456191;240826.52395792303;232319.69436231247;238136.4139859451;223116.09724667418;233746.48922658662;276945.136820794;244980.07486862276;252070.728363098;-4.471597923890269;0.00022122953652162493;9;291;-3.4530232710482367;-2.871523926671883;-2.5720897694878424;True
1990-01_2014-02;2014-03_2015-02;SC;gasolinac;ARIMA;(12, 2, 16);12;12;24906.152562018502;0.10136001999847354;72.72727272727273;-9.846187461668384;295221.9800987459;0.5920751740588076;218014.26298299557;220986.91516655427;218350.21235118134;219707.3711084577;230604.59030049597;229135.9365358533;232803.3007664647;242997.7657104498;243544.9138257824;266757.0903738664;257704.63372442673;254400.99172945548;-4.292791184123178;0.00045715559035948704;9;279;-3.4540076534999957;-2.8719557347997178;-2.5723200648758366;True
