train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;250.5657234930004;ES;oleodiesel;ARIMA;{'p': 10, 'd': 1, 'q': 8};12;12;8884.825760494388;0.06376827288308434;63.63636363636363;6.326904775746684;140146.06003521502;1.4517052651741018;103860.81813140013;98299.0155554471;109368.62909562497;107217.61435524345;107762.34229951799;112388.36660645637;104807.26413947577;108458.63817218175;104350.15621179454;101780.15090856177;99983.16401387811;100124.64779580431;[20147.63786859988, 5382.9584445529035, 3558.393904375029, 5952.059644756548, 1753.3617004820117, 4316.356393543625, 11786.615860524238, 6134.838827818254, 9643.21978820546, 11494.560091438223, 6237.891986121889, -1412.4957958043087]
1990-01_2022-02;2022-03_2023-02;132.43687659500029;ES;oleodiesel;ARIMA;{'p': 10, 'd': 1, 'q': 8};12;12;7221.295213335714;0.05425851592958728;72.72727272727273;4.889790542831839;85449.73561942435;1.4401353316360515;103806.63517136194;97212.50819998012;106884.34254910072;107646.15037685906;105693.18737467204;111450.72114428507;106725.38050932644;108295.99813891744;104455.30671319428;103103.69520555023;99372.01836565671;99650.72874009817;[11375.788828638062, 9417.679800019876, 11156.855450899282, 4192.72662314093, 11373.109625327968, 6093.193855714926, 6979.363490673568, 5947.166861082558, -2814.805713194277, -1737.282205550233, 1952.2476343432936, 549.6512599018315]
1990-01_2021-02;2021-03_2022-02;151.62194472699957;ES;oleodiesel;ARIMA;{'p': 24, 'd': 1, 'q': 1};12;12;8595.496921892844;0.07355669078898024;90.9090909090909;7.4386808983120005;34110.05862400252;0.6890728243587166;96935.12023013558;92586.09252512467;97268.77839133529;98341.87962478428;100844.32382549354;102654.44625731028;103799.56459781033;104855.44382472751;96720.76490838018;98267.48918776025;94411.84140023128;90864.34061578369;[11906.548769864414, 6234.524474875332, 10481.246608664704, 9677.796375215723, 12870.945174506458, 12942.414742689725, 2227.4074021896668, 4855.474175272495, 4937.244091619825, 5331.757812239754, 5800.415599768719, 7367.916384216311]
1990-01_2020-02;2020-03_2021-02;111.87629292299971;ES;oleodiesel;ARIMA;{'p': 11, 'd': 1, 'q': 12};12;12;7574.024766715868;0.07017927681949941;81.81818181818181;3.224738936981271;59860.69642551932;0.9250369635891454;89962.56599271139;88519.39384852278;89939.45429968458;92143.85962276875;94409.28935353272;95006.59944824211;93474.89905104876;95642.65889653336;90098.86503090778;92527.98733728223;91074.66950728201;86775.80430339772;[-2443.201992711387, -11181.363848522786, -5359.954299684585, -2288.393622768752, 6188.060646467289, 4578.861551757887, 8459.930948951238, 11662.769103466635, 8079.877969092224, 9720.426662717771, 9821.132492717981, -598.1443033977121]
1990-01_2019-02;2019-03_2020-02;91.10990808199858;ES;oleodiesel;ARIMA;{'p': 17, 'd': 1, 'q': 1};12;12;5329.002578458688;0.05044822763836188;45.45454545454545;-3.4017641104074765;125982.64602048763;0.5617990766040853;100746.88595887352;94344.50512017187;94929.81132622133;101354.35545657515;94733.64500580594;100667.28460056399;99208.58507514483;97747.61460390677;93871.7113367315;92981.53209607923;93019.07515485217;89273.57121643482;[-8908.986958873516, -1512.4801201718801, 1556.6166737786698, -10617.199456575152, 3473.9099941940513, -3174.8336005639867, -4216.136075144837, 3814.810396093235, -4693.968336731501, -4614.293096079229, -6153.696154852165, -2881.732216434815]
1990-01_2018-02;2018-03_2019-02;344.69488862899016;ES;oleodiesel;ARIMA;{'p': 23, 'd': 0, 'q': 24};12;12;15750.626550588742;0.15602996001253436;81.81818181818181;13.43270181936725;125069.41199540763;1.0786431706510509;83665.0142697571;78756.89406562348;88898.55488630159;84568.46908494442;87166.36027008427;90299.48652003871;79028.39840161923;87381.8903130722;81305.5176623083;79643.91923694074;80551.68533994335;78086.25483357713;[8423.671730242902, 5307.704934376525, -13409.193886301582, 17102.01691505559, 17265.02872991572, 18207.598479961292, 19402.463598380768, 17928.748686927793, 18017.705337691703, 17576.70976305926, 17520.89566005666, 11726.794166422871]
1990-01_2017-02;2017-03_2018-02;346.45996473601554;ES;oleodiesel;ARIMA;{'p': 23, 'd': 1, 'q': 15};12;12;5555.57077168861;0.05492990858555405;81.81818181818181;5.0460703473856245;43871.35019851753;1.6018438920173346;78642.93966637307;74273.32881876503;84599.18127955678;80043.68735879047;79374.35673381537;83662.15017860271;79716.76874078179;81794.39689653266;79356.09757822102;77775.11231475728;76885.74015928105;78456.23864410547;[7798.103783626924, 1386.8463012349675, 646.7521704432147, 4302.043181209534, 498.8696761846368, 6705.970231397296, 4665.3866292182065, 6355.504553467341, 5579.17049177899, 4617.181755242724, 10996.264840718955, -2823.5156441054714]
1990-01_2016-02;2016-03_2017-02;298.214752726024;ES;oleodiesel;ARIMA;{'p': 21, 'd': 1, 'q': 18};12;12;4404.170231466243;0.037977320725506226;63.63636363636363;-0.5750523363213905;69420.71949862811;0.34039763509585785;84414.03921741359;77416.69720192437;84069.64333058278;86357.59404452801;83092.46378805616;90117.16545890697;84649.3640949063;80395.54101236399;80034.08869761902;82858.20521432819;77443.17533131834;80952.37674100781;[-2226.5562174135994, 1285.2797980756295, -40.12833058278193, -3895.539044528021, -933.2317880561604, 1366.3755410930316, 1297.1699050937023, 5663.141987636016, 2280.753302380981, -679.7772143281909, 2881.2750386816624, -12669.52424100782]
1990-01_2015-02;2015-03_2016-02;260.67811520397663;ES;oleodiesel;ARIMA;{'p': 21, 'd': 1, 'q': 2};12;12;12776.219648667226;0.13115887068259993;54.54545454545455;-11.222028789358275;252194.79583972963;0.7856616894297167;94207.32598909053;94747.4951878799;96871.85170161289;101847.20521204431;102139.5311871625;100043.5776109267;104030.69081466326;101225.8176060416;94669.57005090779;99812.92824830068;95283.52823164461;93188.65425381818;[6125.430110909467, -49.1231878799008, -1016.5287016128859, -6566.583212044308, -14986.708217162508, -13303.9678609267, -17245.68924466327, -7238.758086041606, -13903.08850090779, -12098.037258300683, -23861.36523164461, -14719.758253818189]
1990-01_2014-02;2014-03_2015-02;188.52849824196892;ES;oleodiesel;ARIMA;{'p': 9, 'd': 0, 'q': 18};12;12;6879.077398859605;0.050043636300413;45.45454545454545;3.1659080104353294;162626.315131728;0.9039784893222915;100418.66385453005;98191.45340956296;101799.65655103567;102762.63373547833;105049.8046244648;101378.51537741622;96999.12374453936;99119.86355387735;95893.65539213788;94397.05534375225;96551.78746625374;90876.38209018746;[-2065.2798545300466, 3738.3985904370347, 3740.645448964322, -3843.0127354783326, -1465.8206244648027, 4398.418622583777, 15172.000255460633, 14057.692446122644, 242.5626078621135, 5993.20765624776, 3530.4127337462705, -4807.710090187451]
