train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;187.3173049369998;PB;oleodiesel;ARIMA;{'p': 13, 'd': 1, 'q': 7};12;12;2904.6749291729593;0.06034510317349364;81.81818181818181;6.116409747186191;22944.759169275265;0.8011291663437634;35855.725911033944;33187.77050267963;34903.640972752124;35287.36059771843;36422.59765690673;39904.16989853263;39628.04072356079;41195.314604815416;40253.24208300088;40401.24406895525;38723.83530922533;35755.57764391944;[5522.9940889660575, -172.55350267963513, 2990.2820272478784, 1041.599402281572, 986.8023430932735, 4719.010101467371, 1478.4202764392103, 1792.1253951845865, 2350.307916999125, 2031.9459310447492, 3097.7746907746696, 3577.212356080563]
1990-01_2022-02;2022-03_2023-02;302.28850355100076;PB;oleodiesel;ARIMA;{'p': 13, 'd': 1, 'q': 8};12;12;2046.207486147656;0.04430598543083897;90.9090909090909;2.9416886737526036;8094.284031727843;0.9574477897387739;34708.16645614164;32295.70416778025;33520.64765687709;34129.46365256897;35376.08925895703;37867.629093269745;37861.29015358936;38776.035677826796;38624.83471437742;38658.09624985901;36022.63090603558;34112.85512371768;[798.0225438583584, 295.2758322197478, 750.7923431229137, -2804.5536525689713, -796.0892589570285, 1837.8609067302532, 1354.569846410639, 2716.0743221732046, 1978.3152856225788, 4404.943750140992, 2078.780093964422, 477.8548762823193]
1990-01_2021-02;2021-03_2022-02;244.12461726000038;PB;oleodiesel;ARIMA;{'p': 13, 'd': 0, 'q': 1};12;12;2696.6574359715773;0.06435931613989372;90.9090909090909;5.903835150985132;10690.740539330869;0.81340466441585;31169.3761713107;28054.2299062069;28835.163203727807;30607.99260237054;33373.78006936812;35436.745784509396;37775.346236555226;39179.20704116809;37652.70075008512;37961.18176938879;35319.51123045545;32637.849420044837;[4073.4238286893014, 4457.190093793099, 3441.9267962721933, 2970.54939762946, 3828.5799306318804, 2302.4442154906064, 158.1337634447773, 671.8869588319067, 1681.839249914883, 2453.0782306112087, -834.171230455453, 394.28057995516065]
1990-01_2020-02;2020-03_2021-02;344.36904235600014;PB;oleodiesel;ARIMA;{'p': 23, 'd': 1, 'q': 18};12;12;4834.227981652328;0.1251562135880795;90.9090909090909;-7.85469374308889;19292.317392538545;1.2560563642577367;36458.23806678106;34615.07202538092;34770.11425376237;36624.79643278555;37554.62679788189;38499.50581304843;37526.941375325056;40376.972422148334;38588.4369626096;38611.23723067356;37811.71658296626;35030.61738624668;[-5378.468066781057, -10513.652025380921, -8031.694253762369, -7021.786432785553, -2054.889797881886, -824.7558130484322, 1912.3776246749476, 1986.8775778516647, -758.7869626095999, 1859.7327693264378, -464.71658296626265, -3225.0173862466836]
1990-01_2019-02;2019-03_2020-02;143.86517207100042;PB;oleodiesel;ARIMA;{'p': 6, 'd': 1, 'q': 5};12;12;2005.8694304702358;0.04044485145730673;63.63636363636363;-0.3981715081061367;31620.018328769263;0.45876828372664935;35911.19749576646;34085.89016195166;35572.424501120695;36646.10724103821;35988.295624279795;39008.6031510652;37251.24071664495;38719.92251463381;37894.11557441648;36585.797634498;37067.01429460286;34788.45324398516;[-1217.147495766454, 492.61983804834017, 60.895498879304796, -5190.702241038212, -357.44662427979347, -1825.9131510652005, -316.68071664495073, 1795.5534853661957, 1078.5644255835214, 3113.4223655020032, 1253.5887053971455, -629.8532439851624]
1990-01_2018-02;2018-03_2019-02;239.5597054940008;PB;oleodiesel;ARIMA;{'p': 4, 'd': 0, 'q': 24};12;12;3421.127511788324;0.07679042489229217;54.54545454545455;-1.6107132638535477;67451.25299678178;0.907907708889465;34967.29668966904;34054.060007074506;35704.70961370689;35269.545555345474;35126.95407169828;38280.736085582736;38632.368726865454;38040.0398166489;39079.21622576421;37219.02612854721;38077.22634512095;34996.73662614961;[1197.4253103309602, -1561.9380070745065, -8951.669613706887, 4721.004444654529, 2703.845928301722, 2909.613914417263, -3359.1267268654556, 416.8701833511004, -1451.1242257642152, -1772.6811285472068, -1009.7863451209487, -808.4766261496115]
1990-01_2017-02;2017-03_2018-02;266.8398721690173;PB;oleodiesel;ARIMA;{'p': 9, 'd': 0, 'q': 24};12;12;1642.253642174884;0.030740822433267843;81.81818181818181;-0.8552421637606149;12951.49663829005;0.7389963653951378;36818.80562470727;34625.81066905235;36546.48118937044;36631.61811405394;36183.657101335324;39823.77742420577;39589.9601112345;39469.559941364256;39515.633520113006;40394.22518452399;38331.865909965905;36748.585060334284;[2654.973415292734, -222.77760905234754, 1475.4578506295584, 72.14591594605736, -414.02506133532734, 591.3646157942276, -190.03007123449788, -699.9289013642556, -1017.7746801130052, -1672.8333445239914, -169.20090996590443, -4263.011060334284]
1990-01_2016-02;2016-03_2017-02;278.4692227249616;PB;oleodiesel;ARIMA;{'p': 6, 'd': 1, 'q': 18};12;12;1594.7608274759934;0.030154528220015048;63.63636363636363;-0.1606985253289966;25132.268790421735;0.7118678343083952;38127.27453264581;36499.14438788533;37444.28385092898;37495.30470998423;37803.91365628945;38925.4494720514;39911.23990289317;40673.27148086234;39920.475040123;40983.18023752893;39220.63938906281;38040.12374826248;[595.7154673541881, -60.01238788533374, -86.27385092897748, -513.5947099842306, 99.50734371055296, 2846.8105279486044, 1038.4000971068308, -893.2014808623426, 911.8219598770011, 1052.1097624710674, -2002.1343490628133, -3735.268708262476]
1990-01_2015-02;2015-03_2016-02;233.5457169059664;PB;oleodiesel;ARIMA;{'p': 21, 'd': 0, 'q': 14};12;12;2324.212433395228;0.051441721315169046;81.81818181818181;-4.257796232799289;18350.604015347806;0.6717429271456553;40072.0272116225;38970.899559576734;38415.628764137015;39525.219567521766;41323.74334324459;41339.83224097221;42575.87944266341;44730.40809469033;42458.995067223084;43551.438256615766;42470.88398954136;39552.71462565214;[2002.991288377496, -201.6895595767346, -502.15876413701335, -1646.4595675217643, -1429.1060932445907, -2255.3745409722105, -1644.4505826634122, -1651.1463746903246, -2236.3842772230855, -2680.4217866157633, -4790.493989541363, -3180.1646256521344]
1990-01_2014-02;2014-03_2015-02;170.784766526951;PB;oleodiesel;ARIMA;{'p': 8, 'd': 1, 'q': 5};12;12;2226.2731771811063;0.04339544215581626;63.63636363636363;3.666208764368839;35097.228108969495;0.961216316163735;38964.06689927997;39032.45506636679;38175.64554043006;38190.25032440698;40108.22888019089;40426.01724529886;41261.67346038982;43117.68670107144;42085.27596638305;42061.83694499689;42023.96084645093;39652.927474184944;[-18.306899279967183, 869.1149336332091, 3068.4944595699417, -816.1703244069795, 1953.9511198091132, 2843.53275470114, 3310.9665396101773, 3796.114298928558, 182.67403361694596, 1980.5630550031128, 2458.1447235490705, -1167.4574741849428]
