train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;273.0528814479985;AC;oleodiesel;ARIMA;{'p': 14, 'd': 1, 'q': 16};12;12;1074.0763061139469;0.06520331365499003;81.81818181818181;-3.280528947394708;8486.996545331105;0.9270887574686814;12656.810150655969;12413.437817584647;13751.20369537066;14343.478759073681;15130.466197743128;15568.431932654805;15465.369435085491;15090.837661261396;14106.152816771937;13375.182045200032;12660.884752468932;12252.73699291915;[1920.389849344032, -753.2378175846461, 454.8963046293411, -1269.4787590736814, -1245.1661977431286, 25.668067345195595, -1885.3694350854912, -179.33766126139562, 47.34718322806293, -552.0820452000316, -387.48475246893213, -1474.73699291915]
1990-01_2022-02;2022-03_2023-02;207.31012773399925;AC;oleodiesel;ARIMA;{'p': 19, 'd': 1, 'q': 8};12;12;969.1400573021499;0.06011509614175667;81.81818181818181;4.624377437365046;7655.699757821217;1.1456798790189762;12177.548733278843;12055.810136470183;13258.701193379022;13239.409976521454;14188.013598154199;14674.947756359998;14466.980844614523;14358.15899141697;13593.399171127776;13173.96344238816;12582.739731323883;12115.540322779596;[1035.551266721157, 65.18986352981665, 303.19880662097785, 814.7900234785466, 523.8864018458007, 1165.952243640002, 1577.5191553854766, 1291.8410085830292, 1440.1008288722242, 840.0365576118402, -739.0397313238827, -566.8403227795952]
1990-01_2021-02;2021-03_2022-02;179.19527939100044;AC;oleodiesel;ARIMA;{'p': 24, 'd': 0, 'q': 20};12;12;684.9609888924472;0.04316064222440624;72.72727272727273;3.5109821149084466;8102.314879574092;0.9819425691305714;11314.601588766589;11622.064661492197;12794.582960548742;13015.403685938596;14914.322287228233;14665.739148390052;14451.170616489397;14446.010234216032;12937.79430890869;12581.269280014161;11471.780758067154;10721.236932791626;[613.5984112334118, 304.8353385078026, -53.482960548741175, 68.99631406140361, -555.3222872282331, 366.2608516099481, 616.8293835106033, 570.389765783968, 1200.4956910913115, 314.530719985838, 914.7192419328458, 1275.8630672083746]
1990-01_2020-02;2020-03_2021-02;160.5327933080007;AC;oleodiesel;ARIMA;{'p': 24, 'd': 1, 'q': 19};12;12;890.5398745516081;0.05932962288460689;63.63636363636363;0.2170851523015176;14046.179040843219;0.8093115218911426;11937.573592618684;12268.628840861757;13078.051444041816;13366.72761449471;14877.680748228368;14784.771830114661;14766.235067872478;14519.690843116643;13302.33314330007;12627.388956890347;11580.639251532903;11287.57357154624;[132.02640738131595, -421.7288408617569, -884.4514440418152, -1058.9276144947107, -449.6807482283675, -58.7718301146615, 894.7649321275221, 1437.1091568833563, 828.4668566999298, 1099.4110431096524, 351.9607484670978, -1525.5735715462397]
1990-01_2019-02;2019-03_2020-02;125.05983302799905;AC;oleodiesel;ARIMA;{'p': 18, 'd': 1, 'q': 22};12;12;761.793343122747;0.04526404375493295;72.72727272727273;3.7677258410826426;9011.816360419089;0.7983763556995904;10851.869631926163;11005.30905084793;12362.408161835712;12385.570281930302;13872.69361480297;14520.658543115125;14609.068572514174;14635.652292348514;12993.20678435125;12143.93350326407;11384.745200908745;10939.675566335358;[-34.169631926162765, 1164.0909491520688, 1204.1918381642881, 311.62971806969836, 1440.3063851970292, -38.85854311512594, -416.4685725141735, 236.84770765148642, -128.70678435125046, 700.6664967359302, 997.3547990912557, 502.72443366464177]
1990-01_2018-02;2018-03_2019-02;155.17358479899121;AC;oleodiesel;ARIMA;{'p': 6, 'd': 0, 'q': 7};12;12;837.6181942037537;0.05366445161305373;63.63636363636363;2.965051520248806;13209.375144167841;1.3977547110741986;10286.977784705488;10595.114881302123;11678.040867542972;12673.381937852186;13757.054481427334;14303.190613556486;14357.052275045045;14083.18949346837;12894.267108559321;12028.510940704333;11029.175510010631;10286.37094741581;[1794.2312152945124, 975.6821186978777, 1307.721132457029, -864.5219378521851, 571.545518572666, 288.60938644351336, -821.6692750450457, 619.9755065316313, 515.5788914406785, -135.08494070433335, 152.82448998936889, 116.6290525841905]
1990-01_2017-02;2017-03_2018-02;148.21065353404265;AC;oleodiesel;ARIMA;{'p': 2, 'd': 0, 'q': 15};12;12;930.0234673695702;0.06923277733680631;90.9090909090909;1.8948914894885822;3689.1713511914277;1.2391370369386738;10561.648475032353;10814.445795016716;11435.011366179955;12183.654474264904;13120.570337787234;13716.26361463272;13849.45290641366;14028.066771795206;13230.01548507664;12606.31280789599;11853.251499006305;11423.948397433162;[1319.2835549676474, 457.6595649832834, 1337.077663820044, 1264.2054757350961, 575.6332322127655, 454.43995536727925, 549.3652035863397, 520.1782582047945, -620.3722650766395, -693.2525878959914, -672.5054990063054, -1617.2163974331615]
1990-01_2016-02;2016-03_2017-02;232.06453358900035;AC;oleodiesel;ARIMA;{'p': 14, 'd': 0, 'q': 5};12;12;1140.6312397746433;0.08101697318600515;63.63636363636363;-0.9121228825360838;18001.574784420325;0.8302867218417456;11543.679257152982;11509.775191235445;12349.602168541292;12844.161731145157;13983.824440835479;14397.850156870294;14771.849737554414;14641.5974093033;13522.118480553405;13303.96053111421;11764.988349528081;11754.96284669427;[1376.8207428470178, 1759.6918087645554, 1158.5978314587082, 628.2882688548434, -27.92444083547889, 325.7498431297063, -1457.9497375544142, -492.4974093032997, -376.6184805534049, -1205.1605311142102, -1529.1702395280809, -1573.3883566942695]
1990-01_2015-02;2015-03_2016-02;163.9336264349986;AC;oleodiesel;ARIMA;{'p': 17, 'd': 1, 'q': 9};12;12;635.1883748356074;0.039547579295684025;54.54545454545455;-0.5798847662822835;12513.684576864089;0.5477647670275942;11532.596412767121;12412.66678893249;12152.97657967923;13709.6110986532;15176.49563995265;14903.19014473587;15760.183496884609;14983.210184573341;14262.0958786727;13711.84545607094;12022.752472741764;11998.903029308989;[924.2848072328779, -699.6667889324908, -440.9765796792308, 167.38890134679968, -1021.16041995265, 157.13048526412967, -85.44634688460792, 1088.0401054266586, -579.3793186726998, 279.15525392906056, -775.0764727417645, 48.09697069101094]
1990-01_2014-02;2014-03_2015-02;152.68613789003575;AC;oleodiesel;ARIMA;{'p': 24, 'd': 1, 'q': 5};12;12;1476.4546807320178;0.08920257698865149;72.72727272727273;3.301339148678659;17494.181761937925;1.257678284962017;11415.430379244346;12369.569192855513;12659.861585202061;12889.032646305379;13648.867764222232;14261.939636732977;14655.18517242282;14910.879041930792;14025.26401736056;13438.43376135346;12237.274162872402;12586.663377624138;[-953.4303792443461, -493.5681928555132, 255.13841479793882, 984.047353694621, 2191.132235777768, 554.0603632670227, 2047.31482757718, 1953.1209580692084, -403.2640173605596, 2054.72223864654, -222.91391287240185, -2534.663377624138]
