DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;90317.1865214434;BA;glp;ARIMA;[(0, 'log'), (1, 'diff'), (2, 'deseasonal'), (3, 'log-diff'), (4, 'deseasonal'), (5, 'log'), (6, 'log-diff'), (7, 'diff'), (8, 'deseasonal'), (9, 'normal'), (10, 'log'), (11, 'diff')];{'p': 11, 'd': 1, 'q': 14};12;12;4998.346203513805;0.06233766938776069;58.333333333333336;0.3574817722697973;74431.05745456064;65690.75067578729;76931.33889649335;72413.31722797747;79093.25679312597;83348.1222556343;68319.46379199755;67471.1614556818;73900.11249860429;76232.01340108928;70770.34974639442;58294.4826164586
