DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;167.53572086132195;DF;gasolinadeaviacao;ARIMA;{'p': 9, 'd': 1, 'q': 13};12;12;11.36286641524923;0.18222936976350512;66.66666666666667;16.240308194743537;34.81838114292326;31.594223740917098;37.24199115335981;40.11621319949794;31.4536601253241;28.43800522868915;31.09596033760792;29.56849534057682;29.2314564034533;28.491694751864593;30.537671553520255;36.21384762233156;-4.66157697357733;9.930896411544554e-05;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;234.5090564903914;DF;gasolinadeaviacao;ARIMA;{'p': 13, 'd': 1, 'q': 11};12;12;10.566746030637415;0.2185715248754375;50.0;13.919509601730928;35.62557106128561;32.71581168230222;34.850556147615556;42.21074039295198;31.509626694367423;34.06282795665387;31.10973276615215;28.887745340333264;25.87517493664175;34.98046485565932;35.134174138319125;32.61201999273101;-4.8256145334864415;4.857084972625391e-05;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-log;205.58366652505276;DF;gasolinadeaviacao;ARIMA;{'p': 11, 'd': 0, 'q': 9};12;12;11.131822485374698;0.20737722086659605;58.333333333333336;17.092044428132596;37.439037651143806;28.20893984131962;30.87146924648009;41.047169791894476;28.789210849203304;29.8977650226129;30.44272961005675;28.134519214427026;27.63465254573019;31.927805021565113;35.86607624545551;34.58857669049539;-8.307541645132323;3.867118219850755e-13;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
deseasonal-diff;348.15304704253566;DF;gasolinadeaviacao;ARIMA;{'p': 13, 'd': 0, 'q': 8};12;12;23.071186836949167;0.6202598724273757;66.66666666666667;-51.10122035834932;46.84750738129647;46.023627235407396;50.178957762525336;61.7515809205802;58.60312194641119;62.419988392202924;61.71183811938885;57.83293824570295;58.43269643000865;66.95107958887101;65.96425355659035;64.6746321658256;-10.300425713051734;3.3835699413249363e-18;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;110.06195110505716;DF;gasolinadeaviacao;ARIMA;{'p': 13, 'd': 1, 'q': 11};12;12;9.85491665146238;0.22390735240142245;75.0;-0.5360491313414534;34.411743272388776;33.112501306334174;39.034676419769134;45.53352859509122;36.05764506050049;34.06799745296066;41.42226756143642;41.323451670412155;37.7329469547172;38.14406274145411;40.6800766539834;45.15437269225222;-10.470064491043091;1.2912404106185899e-18;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;87.37151965548966;DF;gasolinadeaviacao;ARIMA;{'p': 13, 'd': 0, 'q': 8};12;12;11.773586459106111;0.1951262726379784;83.33333333333333;20.119406705927442;36.16978315150499;31.29025587803556;31.663527915155612;40.13060511494088;29.868388013237585;27.348137676017807;28.396975789416622;26.764006609295997;29.445563328763676;28.496473899347286;27.053842662903577;34.16776955533702;-5.598250750234663;1.2822543786396698e-06;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
log-diff;529.39661339336;DF;gasolinadeaviacao;ARIMA;{'p': 12, 'd': 0, 'q': 14};12;12;23.531691373600164;0.6256423518015144;50.0;-46.84647492659045;37.0465148366469;53.622480000385075;51.12397434979122;68.44232530751434;56.095807483982455;50.327179914653755;61.34723226943885;58.674833276860156;49.68762562548012;53.95063254831788;76.65966352109066;64.663977433331;-10.56014559561877;7.766221188169201e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
