DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;35936.35034078721;0.04570349618569502;72.72727272727273;0.16219662688603897;0.7919390956820213;632693.5004298056;639460.0501386656;654489.0920487861;647299.430566547;704476.0816790259;742493.149952651;754103.1660236323;749558.1426045853;729125.7495085599;674354.2946821678;637861.5144638764;606181.1061467617
deseasonal;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;24082.335639025576;0.02713103748046952;90.9090909090909;0.3615301466245587;0.4627624708181107;655150.9740729074;658459.2575238709;690678.1981273408;677105.4932853321;720372.7534250612;739962.2526749196;718117.6460157533;745596.7956066264;698944.5585716368;635790.3532186871;614489.4802470261;601111.3260124456
log;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;37556.291931436936;0.044718336371639134;100.0;0.7876755507647955;0.7623070188575223;686780.6489619506;681783.9358679046;684212.245497477;670728.3394314661;682234.6474248281;692132.3954435623;685431.9270731758;708129.5336451445;684426.2016498351;662549.755955417;654513.8917273211;627973.9808987159
