DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;985351.0030380131;SP;oleodiesel;xgb_noresid;{'learning_rate': 0.2, 'n_estimators': 50, 'subsample': 0.9};12;12;83248.39920158147;0.061960233591494614;72.72727272727273;4.695469637772381;1.0201842283966074;1055768.8;1060835.2;1101401.5;1112746.9;1166987.2;1170981.4;1118341.4;1140352.8;1055387.4;1036251.44;1006230.4;1021750.94
log;2190744.4709689515;SP;oleodiesel;xgb_noresid;{'learning_rate': 0.3, 'n_estimators': 200, 'subsample': 0.9};12;12;111094.35757119865;0.08605479902035962;54.54545454545455;3.74074226523197;1.3866086683359373;1109488.5;1109769.0;1109651.6;1109981.8;1112869.0;1097345.2;1085832.6;1085025.2;1084090.1;1082821.4;1086104.0;1104757.4
deseasonal;961181.6800369129;SP;oleodiesel;xgb_noresid;{'learning_rate': 0.4, 'n_estimators': 50, 'subsample': 0.8};12;12;81197.36824150602;0.06500893646330085;72.72727272727273;5.669727008515999;1.0528586079130788;1082556.872693601;1081283.3155150798;1126514.2459708762;1127387.4294838496;1153367.4992193957;1191261.882230737;1109498.1731596398;1136131.8260315422;1068622.4085230909;984436.6975115594;929677.0103267791;922923.6393338497
