DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;26365.38466625661;AC;gasolinac;VARMA;['AP', 'RO', 'AM', 'AC'];(9, 14);12;12;811.1854385788594;0.055676658454033294;25.0;2.566939700506033;12217.92733582207;12309.867984143844;12098.497709991037;12803.305544404313;13655.251663595036;13269.78474292844;13712.443521795622;13056.006663150376;12880.524670098619;12109.151479521519;11231.612257501165;11381.111836724494
serie-desnormalizada;4565.157222497153;AC;gasolinac;VARMA;['RR', 'AP', 'TO', 'AC'];(12, 14);12;12;631.134333651005;0.036853052627253975;83.33333333333333;1.7033247010946595;12063.52273882389;11962.087567953506;13315.33332499284;12243.394491247891;13705.680070570788;14004.762986072765;13309.16152817523;13339.460585585486;12478.41030471971;13049.07986986271;11005.703279213178;11584.870408215458
