DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;57733.352790214616;AL;gasolinac;VARMA;['PE', 'SE', 'RN', 'AL'];(8, 11);12;12;3194.568010066681;0.06874244341874015;58.333333333333336;5.786363084838243;38936.794490465545;37340.668242953725;39108.4352527982;38389.63116952882;37094.11767217506;38575.191165867654;43053.93926868099;40972.97746414003;39592.17356641131;41222.26555154376;41339.73987680273;39334.69103213636
serie-desnormalizada;47102.098015533986;AL;gasolinac;VARMA;['RO', 'SE', 'TO', 'AL'];(8, 2);12;12;3256.5324199527245;0.06886457580879374;66.66666666666667;6.336995183688583;41343.318424054705;39958.701707741195;40550.10453319887;37707.08845369365;37692.71532026205;39120.05195707811;39456.503780769766;38838.25103920755;37975.43452656062;42139.28423535506;40044.47756855486;37358.78332558675
