DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;320072.6616350497;RS;gasolinac;VARMA;['SC', 'CE', 'SE', 'RS'];(12, 2);12;12;22141.655302398136;0.050551217534021926;66.66666666666667;5.192058334394686;315823.9111249713;302512.71178397496;297105.1576532929;286509.1633909895;290501.70047827356;302930.2192678014;300185.44832455507;299037.31115093414;309592.37420271646;326452.66179190745;306043.5269239315;300412.2492097696
serie-desnormalizada;425044.0901165034;RS;gasolinac;VARMA;['PR', 'RJ', 'MG', 'RS'];(14, 14);12;12;23526.37289659871;0.05650627083498763;58.333333333333336;4.795708669723786;306668.29440924706;293728.01142295246;295081.6910463672;281051.71288769174;308104.39076224674;296922.17540728993;302654.6863358538;304468.7570740604;315010.6995063438;325337.09558561933;310073.33164329675;313210.7069652303
