DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1340052.0417276588;SP;gasolinac;VARMA;['PR', 'MG', 'GO', 'SP'];(10, 2);12;12;61823.63420353149;0.057147409348538764;50.0;-1.4295488645011523;880458.4594635232;886906.778975651;886301.1828003585;851680.5084242412;883902.153693848;852956.6132655173;851854.7798337532;836736.8141478172;840624.0741996636;894757.607116138;829547.3760234291;826921.1293031161
serie-desnormalizada;3407636.209234945;SP;gasolinac;VARMA;['MG', 'RS', 'RJ', 'SP'];(12, 14);12;12;104782.5437687378;0.10402635576862045;25.0;1.0533503086549116;822972.656160171;863867.6016443084;826132.6145905656;776594.2201626833;810833.7356775082;778858.0583621272;789374.8558084649;847180.0436655425;856168.542470032;924816.728259214;876142.9252599804;897016.8736460315
