DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;110501.04915102548;PA;gasolinac;VARMA;['RO', 'MA', 'CE', 'PA'];(8, 10);12;12;10177.638269203348;0.07353834787062394;75.0;7.496199807326624;102580.29520847234;99644.68322432376;104190.87154022713;102925.74065387825;109820.23384688492;111492.2723907968;115068.53612811798;112392.64093446017;107496.87489731991;114411.91018130965;104297.85080847019;103298.16759440591
serie-desnormalizada;241047.41039209018;PA;gasolinac;VARMA;['CE', 'ES', 'MA', 'PA'];(8, 10);12;12;11116.77608432081;0.07489582373516034;50.0;7.439659189592168;103365.52392825233;103814.23619404105;104536.36263100566;103095.84463452027;115503.08092447302;110086.36022392956;117032.86708475187;110883.78451335127;107473.56015020935;115008.69061911093;95771.76348121116;101835.02836149759
