DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;315931.70101416623;GO;gasolinac;VARMA;['MG', 'PR', 'MS', 'GO'];(10, 2);12;12;12491.106546839213;0.0769061101150419;41.666666666666664;7.289189930810203;130818.34879839906;132420.6435997312;129983.57131011684;118594.82016765221;129161.01101363677;124865.09880705544;125708.37322134104;115164.39595458665;118965.12712742675;124849.25157273962;119592.52259033956;115501.65629953887
serie-desnormalizada;321175.0447910101;GO;gasolinac;VARMA;['PE', 'DF', 'CE', 'GO'];(11, 2);12;12;12699.201109853473;0.07331062787757327;41.666666666666664;6.169244172468827;126850.90799892119;136273.35448110363;125229.9410709215;120201.97250583602;129446.07470653798;121598.70812791717;132413.28712129645;119841.50769224492;120286.31049826775;132001.50271843356;122788.88961936152;116638.6984961049
