DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;97840.15374888202;MS;gasolinac;VARMA;['CE', 'MG', 'PR', 'MS'];(14, 2);12;12;5414.774047064359;0.0616832732536306;58.333333333333336;2.9396423525895368;66946.0409931353;63349.44370125781;64468.0106478808;57381.469339351854;66408.93038744897;65813.0867975801;66656.3792501459;64222.18065350074;64212.87021867974;70183.65699257726;59821.8894613384;61618.01892984329
serie-desnormalizada;167382.81955957308;MS;gasolinac;VARMA;['PB', 'AM', 'RN', 'MS'];(10, 2);12;12;5792.409392738459;0.06715009929881723;33.333333333333336;3.815978913544372;64506.123266559865;67188.0529550061;62447.040120251506;59549.94726557111;65747.31142205649;64158.2328839214;65651.85100097119;61190.14975514966;63898.528675356305;68354.01795352004;59598.2682696871;61830.524705687065
